#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
        1516           1    0.352612    0.014747
        1517           1    0.353039   0.0147434
        1518           1    0.353465   0.0147399
        1519           1    0.353891   0.0147363
        1520           1    0.354316   0.0147327
        1521           1     0.35474   0.0147292
        1522           1    0.355164   0.0147256
        1523           1    0.355588    0.014722
        1524           1     0.35601   0.0147184
        1525           1    0.356433   0.0147148
        1526           1    0.356855   0.0147112
        1527           1    0.357276   0.0147076
        1528           1    0.357696    0.014704
        1529           1    0.358116   0.0147004
        1530           1    0.358536   0.0146968
        1531           1    0.358955   0.0146931
        1532           1    0.359373   0.0146895
        1533           1    0.359791   0.0146859
        1534        0.96    0.360183   0.0146815
        1535        0.96    0.360573   0.0146771
        1536        0.96    0.360964   0.0146728
        1537        0.92    0.361327   0.0146677
        1538        0.88    0.361664   0.0146621
        1539        0.88    0.362001   0.0146564
        1540         0.8    0.362286   0.0146496
        1541        0.84    0.362596   0.0146434
        1542        0.88    0.362931   0.0146378
        1543        0.84     0.36324   0.0146315
        1544        0.68    0.363446   0.0146235
        1545        0.68     0.36365   0.0146155
        1546        0.72    0.363881   0.0146078
        1547        0.68    0.364085   0.0145998
        1548        0.72    0.364315   0.0145922
        1549        0.72    0.364545   0.0145846
        1550        0.76      0.3648   0.0145774
        1551         0.8    0.365081   0.0145707
        1552        0.76    0.365335   0.0145636
        1553        0.68    0.365538   0.0145556
        1554        0.72    0.365766    0.014548
        1555        0.72    0.365994   0.0145404
        1556        0.76    0.366247   0.0145333
        1557        0.68    0.366448   0.0145254
        1558         0.8    0.366727   0.0145187
        1559        0.84     0.36703   0.0145126
        1560        0.84    0.367333   0.0145064
        1561         0.8    0.367611   0.0144998
        1562        0.84    0.367913   0.0144936
        1563         0.8    0.368189    0.014487
        1564        0.84    0.368491   0.0144809
        1565        0.84    0.368792   0.0144748
        1566         0.8    0.369068   0.0144681
        1567        0.84    0.369368    0.014462
        1568        0.76    0.369617    0.014455
        1569         0.8    0.369892   0.0144483
        1570         0.8    0.370166   0.0144417
        1571        0.76    0.370414   0.0144347
        1572        0.72    0.370636   0.0144272
        1573        0.68    0.370833   0.0144194
        1574        0.68    0.371029   0.0144116
        1575         0.6    0.371175   0.0144031
        1576         0.6     0.37132   0.0143947
        1577        0.52    0.371414   0.0143859
        1578         0.4    0.371432   0.0143768
        1579         0.4     0.37145   0.0143677
        1580        0.36    0.371443   0.0143586
        1581         0.4    0.371461   0.0143495
        1582        0.44    0.371504   0.0143405
        1583         0.4    0.371522   0.0143315
        1584        0.48    0.371591   0.0143226
        1585        0.52    0.371685   0.0143139
        1586        0.44    0.371728   0.0143049
        1587        0.44    0.371771    0.014296
        1588        0.36    0.371763    0.014287
        1589        0.36    0.371756    0.014278
        1590        0.32    0.371723    0.014269
        1591        0.36    0.371716   0.0142601
        1592         0.4    0.371734   0.0142511
        1593        0.48    0.371802   0.0142423
        1594        0.44    0.371844   0.0142335
        1595        0.44    0.371887   0.0142246
        1596        0.44     0.37193   0.0142158
        1597        0.36    0.371922   0.0142069
        1598         0.4     0.37194    0.014198
        1599        0.44    0.371982   0.0141892
        1600        0.44    0.372025   0.0141804
        1601        0.44    0.372067   0.0141716
        1602        0.36     0.37206   0.0141627
        1603        0.36    0.372052   0.0141539
        1604        0.36    0.372045   0.0141451
        1605         0.4    0.372062   0.0141363
        1606         0.4     0.37208   0.0141275
        1607         0.4    0.372097   0.0141187
        1608        0.36     0.37209   0.0141099
        1609         0.4    0.372107   0.0141012
        1610         0.4    0.372124   0.0140924
        1611         0.4    0.372142   0.0140837
        1612         0.4    0.372159   0.0140749
        1613         0.4    0.372176   0.0140662
        1614        0.44    0.372218   0.0140576
        1615        0.48    0.372285    0.014049
        1616        0.44    0.372327   0.0140404
        1617         0.4    0.372344   0.0140317
        1618         0.4    0.372361   0.0140231
        1619        0.48    0.372427   0.0140146
        1620        0.52    0.372519   0.0140062
        1621        0.52     0.37261   0.0139979
        1622        0.52      0.3727   0.0139895
        1623        0.64    0.372865   0.0139819
        1624         0.6    0.373005    0.013974
        1625        0.64    0.373169   0.0139663
        1626        0.64    0.373333   0.0139587
        1627        0.68    0.373522   0.0139514
        1628         0.6    0.373661   0.0139435
        1629        0.64    0.373824   0.0139359
        1630        0.64    0.373988   0.0139283
        1631         0.6    0.374126   0.0139205
        1632         0.6    0.374265   0.0139126
        1633        0.56    0.374378   0.0139046
        1634        0.56    0.374492   0.0138965
        1635         0.6     0.37463   0.0138887
        1636         0.6    0.374768   0.0138809
        1637        0.68    0.374954   0.0138737
        1638        0.68     0.37514   0.0138665
        1639         0.6    0.375278   0.0138587
        1640         0.6    0.375415   0.0138509
        1641        0.64    0.375576   0.0138434
        1642        0.68    0.375761   0.0138362
        1643        0.64    0.375922   0.0138287
        1644        0.56    0.376034   0.0138208
        1645        0.52    0.376122   0.0138127
        1646        0.52    0.376209   0.0138045
        1647        0.68    0.376393   0.0137974
        1648        0.72    0.376602   0.0137906
        1649        0.64    0.376762   0.0137832
        1650        0.64    0.376921   0.0137757
        1651        0.64    0.377081   0.0137683
        1652        0.64     0.37724   0.0137609
        1653         0.6    0.377374   0.0137532
        1654        0.64    0.377533   0.0137458
        1655        0.56    0.377644    0.013738
        1656        0.52    0.377729   0.0137299
        1657        0.44    0.377767   0.0137217
        1658        0.52    0.377853   0.0137137
        1659        0.48    0.377914   0.0137056
        1660        0.48    0.377976   0.0136974
        1661        0.48    0.378037   0.0136893
        1662        0.52    0.378123   0.0136814
        1663        0.48    0.378184   0.0136733
        1664        0.52    0.378269   0.0136653
        1665        0.56    0.378378   0.0136576
        1666        0.52    0.378463   0.0136496
        1667        0.48    0.378524   0.0136416
        1668        0.44    0.378561   0.0136334
        1669        0.44    0.378598   0.0136253
        1670        0.44    0.378635   0.0136172
        1671        0.36    0.378624   0.0136091
        1672        0.32    0.378589    0.013601
        1673         0.4    0.378601   0.0135929
        1674         0.4    0.378614   0.0135847
        1675        0.36    0.378603   0.0135766
        1676        0.32    0.378568   0.0135686
        1677        0.32    0.378533   0.0135605
        1678        0.32    0.378498   0.0135525
        1679        0.24    0.378416   0.0135447
        1680        0.28    0.378357   0.0135367
        1681         0.2    0.378251   0.0135291
        1682         0.2    0.378145   0.0135215
        1683        0.32    0.378111   0.0135135
        1684        0.44    0.378147   0.0135055
        1685         0.4     0.37816   0.0134975
        1686        0.32    0.378126   0.0134895
        1687        0.32    0.378091   0.0134816
        1688        0.24    0.378009   0.0134738
        1689        0.16     0.37788   0.0134665
        1690        0.12    0.377728   0.0134594
        1691        0.16    0.377599    0.013452
        1692         0.2    0.377494   0.0134445
        1693        0.32     0.37746   0.0134366
        1694        0.32    0.377426   0.0134287
        1695        0.32    0.377392   0.0134208
        1696         0.4    0.377406   0.0134129
        1697        0.44    0.377443   0.0134051
        1698        0.44    0.377479   0.0133972
        1699        0.36    0.377469   0.0133893
        1700        0.44    0.377506   0.0133815
        1701        0.44    0.377543   0.0133737
        1702        0.52    0.377626   0.0133661
        1703        0.52     0.37771   0.0133585
        1704        0.64    0.377864   0.0133516
        1705        0.76    0.378088   0.0133456
        1706        0.76    0.378312   0.0133397
        1707        0.72    0.378512   0.0133334
        1708        0.68    0.378689   0.0133267
        1709        0.68    0.378865   0.0133201
        1710        0.64    0.379018   0.0133132
        1711         0.6    0.379147    0.013306
        1712        0.64    0.379299   0.0132991
        1713        0.64    0.379451   0.0132922
        1714        0.68    0.379627   0.0132856
        1715         0.6    0.379755   0.0132785
        1716        0.56     0.37986   0.0132712
        1717        0.68    0.380035   0.0132646
        1718        0.64    0.380186   0.0132577
        1719        0.52    0.380268   0.0132503
        1720         0.6    0.380395   0.0132432
        1721        0.56      0.3805   0.0132359
        1722        0.52    0.380581   0.0132285
        1723         0.4    0.380592   0.0132208
        1724        0.36     0.38058   0.0132131
        1725        0.36    0.380568   0.0132055
        1726        0.28     0.38051    0.013198
        1727        0.32    0.380475   0.0131904
        1728        0.44    0.380509   0.0131828
        1729        0.44    0.380544   0.0131752
        1730        0.44    0.380578   0.0131676
        1731        0.44    0.380612   0.0131601
        1732        0.48     0.38067   0.0131526
        1733        0.48    0.380727   0.0131451
        1734        0.48    0.380784   0.0131377
        1735        0.52    0.380865   0.0131303
        1736        0.52    0.380945    0.013123
        1737        0.52    0.381025   0.0131157
        1738        0.56    0.381128   0.0131086
        1739        0.64    0.381277   0.0131019
        1740        0.56    0.381379   0.0130948
        1741        0.48    0.381436   0.0130874
        1742        0.48    0.381493     0.01308
        1743        0.48    0.381549   0.0130726
        1744        0.48    0.381606   0.0130652
        1745        0.48    0.381662   0.0130578
        1746        0.44    0.381695   0.0130504
        1747        0.36    0.381683   0.0130429
        1748        0.28    0.381625   0.0130356
        1749        0.28    0.381567   0.0130283
        1750        0.32    0.381531   0.0130209
        1751        0.32    0.381496   0.0130135
        1752        0.36    0.381484   0.0130061
        1753        0.36    0.381472   0.0129987
        1754        0.28    0.381414   0.0129914
        1755        0.24    0.381333   0.0129842
        1756        0.28    0.381276    0.012977
        1757        0.32    0.381241   0.0129696
        1758        0.36    0.381229   0.0129623
        1759        0.32    0.381194   0.0129549
        1760        0.28    0.381136   0.0129477
        1761        0.32    0.381102   0.0129404
        1762        0.28    0.381044   0.0129332
        1763        0.16    0.380919   0.0129264
        1764        0.36    0.380907   0.0129191
        1765         0.4    0.380918   0.0129118
        1766         0.4    0.380929   0.0129045
        1767        0.28    0.380872   0.0128973
        1768        0.28    0.380814   0.0128902
        1769        0.36    0.380803   0.0128829
        1770        0.32    0.380768   0.0128756
        1771        0.36    0.380757   0.0128684
        1772         0.4    0.380767   0.0128611
        1773        0.36    0.380756   0.0128539
        1774         0.4    0.380767   0.0128466
        1775        0.36    0.380755   0.0128394
        1776        0.32    0.380721   0.0128322
        1777        0.32    0.380687    0.012825
        1778        0.44     0.38072   0.0128179
        1779        0.44    0.380753   0.0128107
        1780        0.44    0.380787   0.0128036
        1781         0.4    0.380797   0.0127964
        1782        0.36    0.380786   0.0127892
        1783        0.32    0.380752   0.0127821
        1784        0.28    0.380695    0.012775
        1785        0.32    0.380661   0.0127679
        1786        0.36    0.380649   0.0127608
        1787         0.4     0.38066   0.0127536
        1788        0.32    0.380626   0.0127465
        1789        0.36    0.380615   0.0127394
        1790         0.4    0.380626   0.0127323
        1791        0.48    0.380681   0.0127253
        1792        0.36     0.38067   0.0127182
        1793        0.28    0.380613   0.0127113
        1794        0.28    0.380557   0.0127043
        1795        0.16    0.380435   0.0126978
        1796        0.24    0.380356    0.012691
        1797        0.36    0.380345   0.0126839
        1798        0.36    0.380334   0.0126769
        1799         0.2    0.380233   0.0126702
        1800        0.16    0.380111   0.0126638
        1801        0.08    0.379944   0.0126578
        1802        0.04    0.379756   0.0126522
        1803        0.08     0.37959   0.0126463
        1804        0.28    0.379534   0.0126394
        1805        0.12    0.379391   0.0126332
        1806        0.28    0.379336   0.0126264
        1807        0.24    0.379258   0.0126196
        1808        0.32    0.379226   0.0126127
        1809        0.28    0.379171   0.0126058
        1810        0.24    0.379094   0.0125991
        1811        0.24    0.379017   0.0125924
        1812        0.24     0.37894   0.0125856
        1813        0.16     0.37882   0.0125793
        1814        0.24    0.378743   0.0125726
        1815        0.28    0.378689   0.0125658
        1816        0.24    0.378612   0.0125591
        1817        0.24    0.378536   0.0125524
        1818        0.24     0.37846   0.0125457
        1819        0.12    0.378318   0.0125396
        1820        0.16    0.378198   0.0125333
        1821        0.28    0.378144   0.0125266
        1822        0.32    0.378112   0.0125197
        1823        0.36    0.378102   0.0125129
        1824         0.4    0.378114    0.012506
        1825        0.36    0.378104   0.0124992
        1826         0.2    0.378007   0.0124927
        1827         0.2    0.377909   0.0124862
        1828        0.28    0.377856   0.0124795
        1829        0.28    0.377802   0.0124728
        1830        0.36    0.377792    0.012466
        1831        0.44    0.377826   0.0124592
        1832         0.4    0.377838   0.0124524
        1833        0.48    0.377894   0.0124458
        1834        0.48     0.37795   0.0124391
        1835        0.56    0.378049   0.0124327
        1836        0.56    0.378148   0.0124263
        1837        0.56    0.378247     0.01242
        1838        0.52    0.378324   0.0124135
        1839        0.56    0.378423   0.0124071
        1840        0.56    0.378522   0.0124007
        1841        0.56     0.37862   0.0123944
        1842         0.6     0.37874   0.0123883
        1843         0.6    0.378861   0.0123821
        1844        0.64    0.379002   0.0123762
        1845        0.72    0.379187   0.0123709
        1846        0.76    0.379393   0.0123659
        1847        0.84    0.379643   0.0123617
        1848         0.8     0.37987   0.0123571
        1849        0.68    0.380032   0.0123515
        1850        0.72    0.380216   0.0123462
        1851        0.68    0.380378   0.0123406
        1852        0.72    0.380562   0.0123353
        1853        0.76    0.380766   0.0123303
        1854        0.68    0.380928   0.0123247
        1855        0.68    0.381089   0.0123192
        1856         0.6    0.381207   0.0123131
        1857         0.6    0.381325    0.012307
        1858         0.4    0.381335   0.0123004
        1859        0.44    0.381366   0.0122938
        1860        0.52    0.381441   0.0122874
        1861        0.44    0.381472   0.0122809
        1862        0.44    0.381504   0.0122743
        1863         0.4    0.381514   0.0122677
        1864        0.36    0.381502   0.0122612
        1865        0.32    0.381469   0.0122546
        1866        0.32    0.381436   0.0122481
        1867        0.44    0.381468   0.0122416
        1868        0.44    0.381499   0.0122351
        1869        0.44     0.38153   0.0122286
        1870        0.48    0.381583   0.0122221
        1871         0.6      0.3817   0.0122162
        1872         0.6    0.381816   0.0122102
        1873        0.48    0.381869   0.0122038
        1874        0.52    0.381942   0.0121975
        1875        0.44    0.381973    0.012191
        1876        0.44    0.382004   0.0121846
        1877        0.44    0.382035   0.0121781
        1878         0.4    0.382045   0.0121716
        1879        0.56    0.382139   0.0121655
        1880        0.56    0.382234   0.0121594
        1881        0.56    0.382329   0.0121533
        1882         0.6    0.382444   0.0121474
        1883        0.52    0.382517   0.0121412
        1884         0.6    0.382633   0.0121353
        1885        0.52    0.382706   0.0121291
        1886        0.52    0.382778   0.0121229
        1887        0.56    0.382872   0.0121168
        1888        0.44    0.382903   0.0121104
        1889        0.56    0.382996   0.0121044
        1890        0.52    0.383069   0.0120982
        1891        0.52    0.383141    0.012092
        1892        0.48    0.383192   0.0120857
        1893        0.52    0.383265   0.0120796
        1894        0.56    0.383358   0.0120735
        1895         0.6    0.383472   0.0120677
        1896        0.56    0.383565   0.0120617
        1897        0.52    0.383637   0.0120556
        1898        0.56     0.38373   0.0120496
        1899         0.6    0.383844   0.0120438
        1900         0.6    0.383958    0.012038
        1901         0.6    0.384072   0.0120322
        1902        0.56    0.384164   0.0120262
        1903        0.64    0.384298   0.0120206
        1904        0.56    0.384391   0.0120147
        1905        0.44     0.38442   0.0120084
        1906        0.44    0.384449   0.0120021
        1907        0.44    0.384478   0.0119959
        1908        0.36    0.384465   0.0119896
        1909        0.24     0.38439   0.0119835
        1910         0.2    0.384293   0.0119777
        1911        0.12    0.384155   0.0119722
        1912        0.04    0.383975   0.0119673
        1913        0.04    0.383795   0.0119624
        1914        0.04    0.383615   0.0119575
        1915       -0.04    0.383394   0.0119533
        1916       -0.16    0.383111   0.0119504
        1917       -0.16    0.382827   0.0119475
        1918       -0.12    0.382565   0.0119442
        1919       -0.16    0.382282   0.0119413
        1920        -0.2    0.381979   0.0119389
        1921        -0.2    0.381676   0.0119366
        1922        -0.2    0.381374   0.0119342
        1923       -0.08    0.381134   0.0119304
        1924       -0.08    0.380894   0.0119266
        1925           0    0.380696    0.011922
        1926        0.04    0.380519   0.0119172
        1927        0.08    0.380363    0.011912
        1928        0.16    0.380249   0.0119064
        1929         0.2    0.380156   0.0119006
        1930        0.12    0.380021   0.0118952
        1931        0.08    0.379865     0.01189
        1932        0.12    0.379731   0.0118846
        1933        0.24    0.379659   0.0118787
        1934        0.24    0.379586   0.0118728
        1935         0.2    0.379494    0.011867
        1936        0.12     0.37936   0.0118616
        1937        0.12    0.379226   0.0118563
        1938        0.16    0.379112   0.0118507
        1939        0.16    0.378999   0.0118451
        1940        0.08    0.378845     0.01184
        1941         0.2    0.378753   0.0118343
        1942        0.16    0.378641   0.0118287
        1943        0.08    0.378487   0.0118236
        1944        0.04    0.378313   0.0118188
        1945           0    0.378118   0.0118143
        1946        0.08    0.377965   0.0118093
        1947        0.04    0.377791   0.0118045
        1948        0.04    0.377618   0.0117997
        1949           0    0.377424   0.0117952
        1950           0    0.377231   0.0117908
        1951           0    0.377037   0.0117863
        1952           0    0.376844   0.0117818
        1953        0.12    0.376713   0.0117765
        1954        0.04     0.37654   0.0117718
        1955        0.08    0.376389   0.0117667
        1956        0.04    0.376217    0.011762
        1957        0.04    0.376045   0.0117572
        1958        0.04    0.375873   0.0117525
        1959           0    0.375681    0.011748
        1960       -0.08    0.375449   0.0117443
        1961       -0.08    0.375217   0.0117406
        1962       -0.08    0.374985    0.011737
        1963       -0.12    0.374733   0.0117337
        1964        -0.2     0.37444   0.0117314
        1965        -0.2    0.374148    0.011729
        1966        -0.2    0.373856   0.0117267
        1967       -0.28    0.373523   0.0117254
        1968       -0.28    0.373191   0.0117242
        1969       -0.36    0.372819   0.0117241
        1970       -0.36    0.372447   0.0117241
        1971       -0.44    0.372035   0.0117254
        1972       -0.44    0.371623   0.0117267
        1973        -0.4    0.371232   0.0117272
        1974        -0.4    0.370841   0.0117278
        1975       -0.44     0.37043   0.0117291
        1976       -0.48        0.37    0.011731
        1977       -0.48     0.36957    0.011733
        1978       -0.52     0.36912   0.0117356
        1979       -0.56    0.368651   0.0117391
        1980        -0.6    0.368162   0.0117434
        1981       -0.56    0.367693   0.0117468
        1982       -0.52    0.367245   0.0117494
        1983       -0.56    0.366778   0.0117528
        1984       -0.56     0.36631   0.0117561
        1985       -0.68    0.365783    0.011762
        1986        -0.6    0.365297   0.0117661
        1987        -0.6    0.364811   0.0117702
        1988       -0.56    0.364346   0.0117735
        1989       -0.48    0.363922   0.0117752
        1990       -0.44    0.363518   0.0117762
        1991       -0.48    0.363094    0.011778
        1992       -0.52    0.362651   0.0117804
        1993       -0.56    0.362188   0.0117836
        1994       -0.64    0.361685   0.0117884
        1995       -0.72    0.361143   0.0117949
        1996       -0.56    0.360681    0.011798
        1997        -0.6      0.3602   0.0118019
        1998       -0.72     0.35966   0.0118084
        1999        -0.8     0.35908   0.0118167
        2000        -0.8      0.3585    0.011825
