#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         488       -1.02   -0.964952  0.00317176
         489       -1.02   -0.965065  0.00316727
         490       -1.02   -0.965177  0.00316279
         491       -1.02   -0.965289  0.00315832
         492       -1.02     -0.9654  0.00315386
         493       -1.02   -0.965511   0.0031494
         494       -1.02   -0.965621  0.00314496
         495       -1.02   -0.965731  0.00314052
         496       -1.02    -0.96584   0.0031361
         497       -1.02   -0.965949  0.00313168
         498       -1.02   -0.966058  0.00312727
         499       -1.02   -0.966166  0.00312287
         500       -1.02   -0.966274  0.00311848
         501       -1.02   -0.966381   0.0031141
         502       -1.02   -0.966488  0.00310973
         503       -1.02   -0.966594  0.00310537
         504       -1.02     -0.9667  0.00310101
         505       -1.02   -0.966806  0.00309667
         506       -1.02   -0.966911  0.00309233
         507       -1.02   -0.967015    0.003088
         508       -1.02    -0.96712  0.00308369
         509       -1.02   -0.967224  0.00307938
         510       -1.02   -0.967327  0.00307508
         511       -1.02    -0.96743  0.00307079
         512       -1.02   -0.967533  0.00306651
         513     -0.9392   -0.967478  0.00306102
         514       -1.02    -0.96758  0.00305677
         515       -1.02   -0.967682  0.00305253
         516       -1.02   -0.967783   0.0030483
         517       -1.02   -0.967884  0.00304408
         518       -1.02   -0.967985  0.00303986
         519       -1.02   -0.968085  0.00303566
         520       -1.02   -0.968185  0.00303146
         521       -1.02   -0.968284  0.00302727
         522       -1.02   -0.968383  0.00302309
         523     -0.9392   -0.968327  0.00301783
         524       -1.02   -0.968426  0.00301368
         525       -1.02   -0.968524  0.00300954
         526       -1.02   -0.968622  0.00300541
         527       -1.02    -0.96872  0.00300129
         528       -1.02   -0.968817  0.00299718
         529       -1.02   -0.968913  0.00299307
         530       -1.02    -0.96901  0.00298898
         531       -1.02   -0.969106  0.00298489
         532       -1.02   -0.969202  0.00298081
         533       -1.02   -0.969297  0.00297674
         534       -1.02   -0.969392  0.00297268
         535       -1.02   -0.969486  0.00296863
         536       -1.02   -0.969581  0.00296459
         537       -1.02   -0.969674  0.00296055
         538       -1.02   -0.969768  0.00295653
         539     -0.9392   -0.969711  0.00295158
         540       -1.02   -0.969804  0.00294759
         541       -1.02   -0.969897   0.0029436
         542       -1.02    -0.96999  0.00293962
         543       -1.02   -0.970082  0.00293565
         544       -1.02   -0.970174  0.00293169
         545       -1.02   -0.970265  0.00292773
         546       -1.02   -0.970356  0.00292379
         547       -1.02   -0.970447  0.00291985
         548       -1.02   -0.970537  0.00291592
         549       -1.02   -0.970627    0.002912
         550       -1.02   -0.970717  0.00290809
         551       -1.02   -0.970807  0.00290419
         552       -1.02   -0.970896  0.00290029
         553       -1.02   -0.970984  0.00289641
         554       -1.02   -0.971073  0.00289253
         555       -1.02   -0.971161  0.00288866
         556       -1.02   -0.971249   0.0028848
         557       -1.02   -0.971336  0.00288095
         558       -1.02   -0.971424  0.00287711
         559       -1.02   -0.971511  0.00287327
         560       -1.02   -0.971597  0.00286944
         561       -1.02   -0.971683  0.00286563
         562       -1.02   -0.971769  0.00286182
         563       -1.02   -0.971855  0.00285802
         564       -1.02    -0.97194  0.00285422
         565       -1.02   -0.972025  0.00285044
         566       -1.02    -0.97211  0.00284666
         567       -1.02   -0.972195  0.00284289
         568       -1.02   -0.972279  0.00283914
         569       -1.02   -0.972363  0.00283538
         570     -0.9376   -0.972302  0.00283107
         571      -0.936   -0.972238  0.00282682
         572     -0.9336   -0.972171  0.00282269
         573     -0.9336   -0.972103  0.00281856
         574      -0.932   -0.972033  0.00281452
         575     -0.9328   -0.971965  0.00281045
         576     -0.9304   -0.971893   0.0028065
         577     -0.9288   -0.971818  0.00280263
         578     -0.9288   -0.971744  0.00279877
         579     -0.9288    -0.97167  0.00279491
         580     -0.9312     -0.9716  0.00279097
         581     -0.9328   -0.971533  0.00278696
         582     -0.8496   -0.971324  0.00279004
         583     -0.8496   -0.971115  0.00279305
         584     -0.8504   -0.970908  0.00279591
         585     -0.8496   -0.970701  0.00279881
         586      -0.852   -0.970498  0.00280135
         587     -0.9336   -0.970435  0.00279729
         588     -0.9328   -0.970371  0.00279326
         589     -0.9336   -0.970309  0.00278922
         590      -0.932   -0.970244  0.00278524
         591     -0.9304   -0.970177  0.00278135
         592     -0.9296   -0.970108  0.00277749
         593     -0.9312   -0.970042  0.00277358
         594     -0.9312   -0.969977  0.00276969
         595      -0.932   -0.969913  0.00276577
         596     -0.9304   -0.969847  0.00276192
         597     -0.9312   -0.969782  0.00275805
         598      -0.932   -0.969719  0.00275416
         599     -0.9328   -0.969657  0.00275025
         600     -0.9328   -0.969596  0.00274636
         601     -0.9328   -0.969535  0.00274247
         602      -0.932   -0.969472  0.00273862
         603     -0.9328   -0.969412  0.00273476
         604      -0.932    -0.96935  0.00273093
         605     -0.9304   -0.969285  0.00272717
         606     -0.9288   -0.969218  0.00272349
         607     -0.9304   -0.969155  0.00271976
         608     -0.9312   -0.969092    0.002716
         609     -0.9296   -0.969027  0.00271231
         610      -0.928    -0.96896   0.0027087
         611     -0.9288   -0.968894  0.00270507
         612      -0.928   -0.968827  0.00270147
         613     -0.9272    -0.96876  0.00269792
         614      -0.928   -0.968693  0.00269434
         615     -0.9272   -0.968626   0.0026908
         616     -0.9264   -0.968557  0.00268731
         617     -0.9248   -0.968486  0.00268389
         618      -0.924   -0.968414  0.00268051
         619     -0.9232   -0.968341  0.00267717
         620     -0.9248   -0.968271  0.00267378
         621     -0.9264   -0.968204  0.00267032
         622     -0.9256   -0.968135  0.00266691
         623     -0.9264   -0.968068  0.00266347
         624     -0.9264   -0.968001  0.00266004
         625     -0.9272   -0.967936  0.00265658
         626     -0.9264    -0.96787  0.00265317
         627     -0.9256   -0.967802  0.00264979
         628     -0.9248   -0.967734  0.00264646
         629      -0.928   -0.967671    0.002643
         630     -0.9296    -0.96761   0.0026395
         631     -0.9296    -0.96755    0.002636
         632     -0.9296    -0.96749  0.00263252
         633     -0.9336   -0.967436   0.0026289
         634     -0.9336   -0.967383   0.0026253
         635     -0.9328   -0.967329  0.00262173
         636      -0.932   -0.967273  0.00261819
         637     -0.9336    -0.96722  0.00261462
         638     -0.9352    -0.96717    0.002611
         639      -0.936   -0.967121  0.00260737
         640      -0.936   -0.967072  0.00260375
         641     -0.9376   -0.967027  0.00260009
         642     -0.9376   -0.966981  0.00259645
         643     -0.9376   -0.966935  0.00259281
         644     -0.9392   -0.966892  0.00258914
         645     -0.9368   -0.966845  0.00258555
         646     -0.9384   -0.966801  0.00258192
         647     -0.9392   -0.966759  0.00257828
         648     -0.9384   -0.966715  0.00257467
         649       -1.02   -0.966797  0.00257202
         650       -1.02   -0.966879  0.00256936
         651       -1.02    -0.96696  0.00256671
         652       -1.02   -0.967042  0.00256406
         653       -1.02   -0.967123  0.00256142
         654       -1.02   -0.967204  0.00255878
         655       -1.02   -0.967284  0.00255614
         656       -1.02   -0.967365  0.00255351
         657       -1.02   -0.967445  0.00255088
         658       -1.02   -0.967525  0.00254825
         659       -1.02   -0.967604  0.00254563
         660       -1.02   -0.967684  0.00254301
         661       -1.02   -0.967763  0.00254039
         662       -1.02   -0.967842  0.00253778
         663       -1.02    -0.96792  0.00253517
         664       -1.02   -0.967999  0.00253257
         665       -1.02   -0.968077  0.00252996
         666       -1.02   -0.968155  0.00252737
         667       -1.02   -0.968233  0.00252477
         668       -1.02    -0.96831  0.00252218
         669       -1.02   -0.968387  0.00251959
         670       -1.02   -0.968464  0.00251701
         671       -1.02   -0.968541  0.00251443
         672       -1.02   -0.968618  0.00251186
         673       -1.02   -0.968694  0.00250928
         674       -1.02    -0.96877  0.00250671
         675       -1.02   -0.968846  0.00250415
         676       -1.02   -0.968922  0.00250159
         677       -1.02   -0.968997  0.00249903
         678       -1.02   -0.969073  0.00249648
         679       -1.02   -0.969148  0.00249393
         680       -1.02   -0.969222  0.00249138
         681       -1.02   -0.969297  0.00248884
         682       -1.02   -0.969371   0.0024863
         683       -1.02   -0.969445  0.00248376
         684       -1.02   -0.969519  0.00248123
         685       -1.02   -0.969593   0.0024787
