#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
          688      4.70926      9.14388     0.266715
          689      4.70926      9.13745     0.266406
          690      4.70926      9.13103     0.266097
          691      4.70926      9.12463     0.265788
          692      6.11878      9.12029     0.265439
          693      6.11878      9.11596     0.265092
          694      6.11878      9.11164     0.264744
          695      6.11878      9.10733     0.264398
          696      4.71025      9.10101     0.264094
          697      4.71025      9.09471      0.26379
          698      3.28908       9.0864     0.263543
          699      3.28908       9.0781     0.263296
          700      3.23568      9.06976     0.263052
          701      4.03149      9.06257     0.262775
          702      2.96407      9.05388     0.262544
          703      3.26546      9.04565       0.2623
          704      3.26546      9.03744     0.262056
          705      3.46281      9.02953     0.261803
          706      3.88957      9.02225     0.261533
          707      3.88957      9.01499     0.261264
          708      3.88448      9.00774     0.260995
          709      3.68606      9.00024     0.260735
          710      2.93273      8.99169     0.260508
          711      3.89516      8.98452      0.26024
          712      3.89516      8.97737     0.259972
          713      3.89516      8.97025     0.259705
          714      3.52024      8.96261     0.259454
          715      3.52024        8.955     0.259202
          716      3.79752       8.9478      0.25894
          717      2.79563      8.93922     0.258721
          718      1.79812      8.92927     0.258552
          719      2.86809      8.92084      0.25833
          720      2.86809      8.91244     0.258108
          721      4.06506      8.90571     0.257837
          722      2.92554      8.89743     0.257613
          723      2.88078      8.88911     0.257391
          724      1.95282      8.87953     0.257214
          725       2.3727      8.87055     0.257015
          726       2.3727       8.8616     0.256817
          727       2.3727      8.85268     0.256619
          728       2.3727      8.84378     0.256421
          729      1.79594      8.83411     0.256251
          730      1.79594      8.82447     0.256081
          731      1.49141      8.81444     0.255928
          732      2.86246       8.8063     0.255707
          733      2.32444      8.79746     0.255511
          734       3.2226      8.78987     0.255276
          735      2.54919      8.78138     0.255069
          736      3.03745      8.77357     0.254842
          737      3.57704      8.76652     0.254594
          738      4.26778      8.76042     0.254322
          739      3.88781      8.75383     0.254063
          740      4.19606      8.74767     0.253794
          741      4.82306      8.74238     0.253507
          742      4.82306      8.73709      0.25322
          743      5.20934      8.73235     0.252923
          744      4.56057      8.72674     0.252645
          745      4.91921      8.72163     0.252358
          746      5.76772      8.71767      0.25205
          747      5.76772      8.71372     0.251744
          748      5.43684      8.70934     0.251445
          749      6.37222      8.70622     0.251129
          750      5.68958       8.7022     0.250826
          751      5.68958      8.69818     0.250524
          752      4.76379      8.69295     0.250245
          753      4.72336      8.68768     0.249968
          754      3.49184      8.68079     0.249731
          755      4.46105       8.6752     0.249463
          756      3.32553      8.66812     0.249233
          757      3.32553      8.66107     0.249004
          758      3.32553      8.65403     0.248775
          759      4.04353      8.64795     0.248521
          760       3.2306      8.64082     0.248296
          761      4.31963      8.63515     0.248035
          762      4.29817      8.62945     0.247774
          763      4.16708      8.62361     0.247519
          764      4.15609      8.61776     0.247263
          765      4.15609      8.61193     0.247009
          766      4.18862      8.60615     0.246754
          767      3.74463      8.59981     0.246513
          768      5.11385      8.59527     0.246234
          769      4.77326       8.5903     0.245964
          770      4.70446      8.58526     0.245696
          771      5.17342      8.58083     0.245417
          772      4.71425      8.57582      0.24515
