#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         265   -0.373973   -0.414865  0.00307555
         266   -0.360089   -0.414659  0.00307087
         267   -0.355462   -0.414438  0.00306736
         268   -0.382565   -0.414319  0.00305822
         269    -0.42096   -0.414344  0.00304695
         270   -0.417391   -0.414355  0.00303569
         271   -0.387845   -0.414257  0.00302606
         272   -0.376701   -0.414119  0.00301808
         273   -0.427442   -0.414168  0.00300742
         274   -0.411148   -0.414157  0.00299647
         275   -0.381188   -0.414037  0.00298797
         276   -0.384358   -0.413929  0.00297908
         277   -0.401957   -0.413886  0.00296864
         278   -0.375091   -0.413746  0.00296124
         279   -0.388211   -0.413655  0.00295204
         280   -0.355296   -0.413447  0.00294884
         281   -0.433472   -0.413518  0.00293921
         282   -0.471172   -0.413722  0.00293589
         283   -0.503195   -0.414038  0.00294249
         284   -0.431533     -0.4141  0.00293277
         285   -0.393359   -0.414027  0.00292338
         286   -0.389012    -0.41394  0.00291447
         287   -0.420808   -0.413964  0.00290441
         288   -0.430245    -0.41402  0.00289488
         289   -0.465534   -0.414198  0.00289034
         290   -0.496524   -0.414482  0.00289428
         291   -0.467725   -0.414665  0.00289012
         292   -0.421059   -0.414687   0.0028803
         293    -0.35121   -0.414471  0.00287861
         294   -0.360022   -0.414285  0.00287477
         295   -0.359226   -0.414099  0.00287107
         296   -0.430954   -0.414156  0.00286194
         297   -0.448782   -0.414272  0.00285468
         298   -0.443984   -0.414372  0.00284684
         299   -0.395326   -0.414308  0.00283803
         300   -0.369311   -0.414158  0.00283253
         301    -0.37002   -0.414012  0.00282691
         302   -0.448854   -0.414127  0.00281991
         303   -0.491068   -0.414381  0.00282201
         304   -0.451803   -0.414504  0.00281541
         305   -0.481661   -0.414724  0.00281478
         306   -0.509257   -0.415033  0.00282248
         307   -0.521249   -0.415379  0.00283441
         308    -0.51194   -0.415693  0.00284249
         309   -0.532291    -0.41607  0.00285823
         310   -0.556399   -0.416523  0.00288464
         311   -0.577992   -0.417042  0.00292171
         312   -0.557622   -0.417492  0.00294688
         313   -0.558333   -0.417942  0.00297162
         314   -0.477559   -0.418132  0.00296822
         315   -0.480014   -0.418329  0.00296529
         316    -0.43198   -0.418372  0.00295622
         317    -0.41772    -0.41837   0.0029469
         318   -0.405268   -0.418329  0.00293792
         319   -0.433658   -0.418377   0.0029291
         320    -0.40481   -0.418334  0.00292025
         321   -0.402925   -0.418286  0.00291155
         322   -0.435669    -0.41834  0.00290301
         323   -0.346749   -0.418119  0.00290247
         324   -0.380995   -0.418004  0.00289577
         325   -0.352455   -0.417802  0.00289388
         326   -0.382444   -0.417694  0.00288703
         327   -0.430568   -0.417733  0.00287847
         328   -0.430521   -0.417772  0.00286996
         329   -0.518112   -0.418077   0.0028774
         330   -0.545214   -0.418463  0.00289436
         331   -0.532717   -0.418808  0.00290612
         332   -0.473818   -0.418973  0.00290209
         333   -0.522138   -0.419283  0.00290986
         334   -0.490406   -0.419496  0.00290893
         335   -0.444689   -0.419571  0.00290122
         336   -0.483971   -0.419763  0.00289891
         337   -0.465325   -0.419898  0.00289346
         338   -0.455101   -0.420002  0.00288677
         339   -0.425711   -0.420019   0.0028783
         340   -0.358006   -0.419837  0.00287561
         341   -0.363061    -0.41967    0.002872
         342    -0.41043   -0.419643  0.00286372
         343   -0.397463   -0.419579  0.00285611
         344   -0.465435   -0.419712  0.00285091
         345   -0.431901   -0.419747  0.00284287
         346   -0.410122   -0.419719  0.00283479
         347   -0.347794   -0.419512  0.00283419
         348   -0.423419   -0.419523  0.00282606
         349   -0.480689   -0.419699   0.0028234
         350   -0.446376   -0.419775  0.00281636
         351   -0.440365   -0.419834  0.00280894
         352   -0.526701   -0.420137  0.00281732
         353   -0.453346   -0.420231  0.00281091
         354   -0.447804   -0.420309  0.00280405
         355   -0.484111   -0.420489  0.00280191
         356    -0.41275   -0.420467  0.00279412
         357   -0.378819    -0.42035  0.00278873
         358   -0.373028   -0.420218  0.00278407
         359   -0.314445   -0.419924  0.00279186
         360   -0.294793   -0.419576  0.00280566
         361   -0.383731   -0.419477  0.00279964
         362   -0.388692   -0.419392   0.0027932
         363   -0.401783   -0.419343  0.00278593
         364   -0.456298   -0.419445  0.00278012
         365   -0.402115   -0.419397  0.00277291
         366   -0.428679   -0.419423  0.00276545
         367   -0.440305   -0.419479   0.0027585
         368   -0.399405   -0.419425  0.00275154
         369   -0.407095   -0.419392  0.00274429
         370   -0.456746   -0.419492  0.00273873
         371   -0.339842   -0.419278  0.00273975
         372   -0.383662   -0.419182  0.00273406
         373   -0.355883   -0.419012  0.00273199
         374   -0.447027   -0.419087  0.00272571
         375   -0.451086   -0.419173  0.00271978
         376   -0.412353   -0.419154   0.0027126
         377   -0.441126   -0.419213  0.00270604
         378    -0.43016   -0.419242  0.00269903
         379   -0.405567   -0.419206  0.00269215
         380   -0.382001   -0.419108  0.00268685
         381   -0.455007   -0.419202  0.00268145
         382   -0.435305   -0.419244  0.00267476
         383   -0.443635   -0.419308  0.00266853
         384   -0.380948   -0.419208  0.00266345
         385   -0.421441   -0.419214  0.00265654
         386   -0.458557   -0.419316  0.00265161
         387   -0.411408   -0.419295  0.00264484
         388   -0.504536   -0.419515  0.00264713
