#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         809        0.16     1.25953   0.0645047
         810        0.64     1.25877   0.0644296
         811        1.44     1.25899   0.0643506
         812        0.04     1.25749   0.0642888
         813        0.16     1.25614   0.0642239
         814        0.04     1.25464   0.0641624
         815        0.36     1.25355   0.0640931
         816        0.16     1.25221   0.0640285
         817        1.44     1.25244   0.0639506
         818        1.96      1.2533   0.0638782
         819        0.04     1.25182   0.0638174
         820        0.36     1.25073   0.0637489
         821        0.16      1.2494   0.0636851
         822           0     1.24788   0.0636257
         823        0.04     1.24642   0.0635653
         824        0.16      1.2451   0.0635019
         825        0.16     1.24378   0.0634385
         826        0.04     1.24232   0.0633784
         827        0.04     1.24087   0.0633185
         828        0.04     1.23942   0.0632586
         829        0.04     1.23797   0.0631988
         830        3.24     1.24039   0.0631687
         831        1.44     1.24063   0.0630932
         832        1.44     1.24087   0.0630178
         833           4     1.24418   0.0630291
         834        2.56     1.24576   0.0629733
         835           1     1.24546   0.0628986
         836           1     1.24517    0.062824
         837        2.56     1.24674   0.0627686
         838        2.56     1.24831   0.0627132
         839        0.16     1.24701   0.0626519
         840        0.16     1.24571   0.0625907
         841        0.36     1.24466   0.0625251
         842        2.56     1.24622   0.0624704
         843           1     1.24593    0.062397
         844        3.24     1.24829   0.0623677
         845           4     1.25155   0.0623789
         846        2.56      1.2531   0.0623243
         847        6.76      1.2596   0.0625889
         848        3.24     1.26193   0.0625587
         849        2.56     1.26346   0.0625037
         850        2.56     1.26499   0.0624488
         851        0.16     1.26369   0.0623889
         852        0.16     1.26239   0.0623291
         853        0.16      1.2611   0.0622694
         854        0.64     1.26037   0.0622008
         855        0.64     1.25965   0.0621322
         856        4.84     1.26383   0.0622003
         857           1     1.26352   0.0621285
         858        1.44     1.26373   0.0620564
         859        2.56     1.26524   0.0620025
         860        3.24     1.26753   0.0619729
         861        0.04     1.26611   0.0619173
         862        2.56     1.26761   0.0618637
         863        0.64     1.26688   0.0617963
         864        1.96     1.26769     0.06173
         865        0.36     1.26664   0.0616675
         866        0.04     1.26522   0.0616126
         867        0.36     1.26418   0.0615504
         868        1.96     1.26498   0.0614847
         869           0     1.26352   0.0614311
         870        0.16     1.26225   0.0613736
         871        0.64     1.26154   0.0613073
         872        1.96     1.26234   0.0612422
         873           4     1.26548   0.0612523
         874        1.44     1.26568   0.0611826
         875        0.64     1.26496   0.0611168
         876           1     1.26466   0.0610478
         877        3.24     1.26691   0.0610197
         878        1.96      1.2677   0.0609553
         879        2.56     1.26917   0.0609037
         880        1.96     1.26995   0.0608396
         881        4.84     1.27401   0.0609053
         882           1      1.2737   0.0608371
         883        3.24     1.27592   0.0608089
         884        3.24     1.27814   0.0607807
         885        2.56     1.27959   0.0607293
         886        0.04     1.27819   0.0606768
         887        0.36     1.27716   0.0606173
         888        0.04     1.27577    0.060565
         889        1.44     1.27595   0.0604972
         890           1     1.27564     0.06043
         891        0.36     1.27461   0.0603709
         892           1      1.2743    0.060304
         893        1.96     1.27507   0.0602414
         894        3.24     1.27727   0.0602141
         895        0.04     1.27589   0.0601626
         896        0.16     1.27464   0.0601084
         897        0.04     1.27327   0.0600571
         898        0.64     1.27256   0.0599944
         899        0.04     1.27119   0.0599433
         900        0.04     1.26982   0.0598923
         901           1     1.26952   0.0598266
         902        3.24     1.27171   0.0598001
         903        3.24     1.27389   0.0597736
         904        3.24     1.27606   0.0597471
         905        2.56     1.27748   0.0596979
         906        0.64     1.27678   0.0596361
         907        2.56     1.27819   0.0595872
         908        3.24     1.28035   0.0595607
         909        5.76     1.28528   0.0596987
         910        5.76      1.2902   0.0598353
         911           9     1.29866   0.0603651
         912           4     1.30162   0.0603716
         913        0.16     1.30037   0.0603184
         914        1.44     1.30053   0.0602526
         915        0.16     1.29928   0.0601996
         916        0.64     1.29856   0.0601382
         917           1     1.29823   0.0600735
         918        1.44     1.29839   0.0600083
         919        0.36     1.29737   0.0599517
         920        0.64     1.29665   0.0598908
         921        0.64     1.29594     0.05983
         922        0.04     1.29458   0.0597806
         923        1.44     1.29473    0.059716
         924        0.64     1.29403   0.0596556
         925        0.64     1.29332   0.0595953
         926           1       1.293   0.0595318
         927        0.04     1.29165   0.0594829
         928        0.04      1.2903   0.0594341
         929        0.64      1.2896   0.0593742
         930        0.36      1.2886   0.0593188
         931        0.64     1.28791   0.0592592
         932           1      1.2876   0.0591964
         933        1.44     1.28776   0.0591332
         934        1.44     1.28792   0.0590701
         935        0.64     1.28723    0.059011
         936        1.96     1.28795   0.0589523
         937           0     1.28657   0.0589054
         938           1     1.28627   0.0588434
         939        4.84     1.29005   0.0589023
         940        4.84     1.29383   0.0589606
         941        4.84      1.2976   0.0590183
         942        3.24     1.29966   0.0589916
         943        0.64     1.29896   0.0589332
         944        1.44     1.29911    0.058871
         945        0.04     1.29778   0.0588238
         946        0.64     1.29708   0.0587657
         947        0.64     1.29639   0.0587077
         948        0.36      1.2954   0.0586541
         949           0     1.29404   0.0586082
         950        0.36     1.29305   0.0585547
         951        0.16     1.29186   0.0585053
         952        0.36     1.29088    0.058452
         953        2.56     1.29221   0.0584058
         954        0.64     1.29153   0.0583486
         955        1.96     1.29223   0.0582917
         956        0.64     1.29155   0.0582347
         957           0      1.2902   0.0581895
         958        0.16     1.28902   0.0581407
         959           0     1.28767   0.0580957
         960        0.64       1.287   0.0580391
         961        0.04      1.2857   0.0579932
         962        0.36     1.28474   0.0579409
         963        0.36     1.28378   0.0578887
         964           0     1.28245   0.0578439
         965        0.16     1.28128   0.0577957
         966        0.16     1.28012   0.0577475
         967        0.16     1.27897   0.0576994
         968           0     1.27764   0.0576549
         969        0.16     1.27649    0.057607
         970           0     1.27518   0.0575626
         971           0     1.27386   0.0575183
         972           4     1.27667   0.0575275
         973        0.16     1.27552   0.0574798
         974           0     1.27421   0.0574357
         975        0.36     1.27327   0.0573844
         976           0     1.27197   0.0573405
         977        0.64     1.27132   0.0572854
         978        4.84     1.27497   0.0573429
         979           1     1.27469   0.0572851
         980        0.64     1.27404   0.0572303
         981        0.36     1.27311   0.0571795
         982        0.16     1.27198   0.0571325
         983        0.04     1.27072   0.0570881
         984           4      1.2735   0.0570975
         985        1.44     1.27366   0.0570397
         986        0.04     1.27241   0.0569956
         987        0.64     1.27177   0.0569415
         988        0.64     1.27113   0.0568874
         989        0.64      1.2705   0.0568335
         990        1.96     1.27119   0.0567803
         991        0.36     1.27027   0.0567305
         992        1.44     1.27044   0.0566736
         993        0.16     1.26933   0.0566275
         994        0.36     1.26841   0.0565779
         995        1.44     1.26858   0.0565213
         996        0.16     1.26747   0.0564755
         997        0.64     1.26684   0.0564224
         998           1     1.26657   0.0563665
         999        1.44     1.26675   0.0563104
        1000        0.16     1.26564   0.0562649
        1001        0.36     1.26474    0.056216
        1002        0.36     1.26383   0.0561671
        1003        0.36     1.26293   0.0561184
        1004        0.04     1.26171   0.0560757
        1005        0.16     1.26062   0.0560306
        1006        0.36     1.25972   0.0559821
        1007        0.36     1.25883   0.0559336
        1008           1     1.25857   0.0558787
        1009           1     1.25832   0.0558239
        1010        1.44      1.2585   0.0557689
        1011        0.16     1.25741   0.0557243
        1012        0.16     1.25632   0.0556798
        1013        0.36     1.25544   0.0556319
        1014        0.04     1.25424   0.0555899
        1015        0.36     1.25336   0.0555421
        1016        0.04     1.25217   0.0555003
        1017        0.64     1.25156    0.055449
        1018           0     1.25033   0.0554082
        1019        0.16     1.24926   0.0553641
        1020        0.16      1.2482   0.0553201
        1021        1.96     1.24889   0.0552704
        1022           4     1.25159   0.0552818
        1023        1.44     1.25177   0.0552281
        1024        0.04     1.25059   0.0551868
        1025        0.64     1.24999   0.0551362
        1026           4     1.25267   0.0551475
        1027           0     1.25145   0.0551073
        1028        0.16     1.25039    0.055064
        1029        0.16     1.24933   0.0550206
        1030        0.64     1.24874   0.0549704
        1031           0     1.24753   0.0549304
        1032        0.64     1.24694   0.0548804
        1033        0.16     1.24589   0.0548373
        1034           0     1.24468   0.0547975
        1035        0.04     1.24352   0.0547569
        1036        0.04     1.24236   0.0547164
        1037        0.04      1.2412   0.0546759
        1038           0        1.24   0.0546363
        1039        0.36     1.23915   0.0545903
        1040        0.04       1.238     0.05455
        1041        0.04     1.23685   0.0545097
        1042           1     1.23662   0.0544579
        1043        1.96     1.23732   0.0544101
        1044        0.04     1.23617     0.05437
        1045        1.96     1.23686   0.0543224
        1046        0.64     1.23629   0.0542735
        1047        0.04     1.23515   0.0542337
        1048           1     1.23492   0.0541824
        1049        3.24     1.23684   0.0541645
        1050        5.76     1.24114   0.0542839
        1051        2.56      1.2424   0.0542468
        1052        0.64     1.24183   0.0541982
        1053        2.56     1.24308   0.0541612
        1054        2.56     1.24433   0.0541242
        1055           4     1.24694   0.0541359
        1056        4.84     1.25034   0.0541915
        1057        4.84     1.25374   0.0542465
        1058           4     1.25633   0.0542573
        1059        1.44     1.25651   0.0542063
        1060        7.84     1.26272   0.0545099
        1061        3.24     1.26458   0.0544903
        1062       11.56     1.27427   0.0552947
        1063        7.84     1.28045   0.0555865
        1064        6.76      1.2856   0.0557723
        1065        1.44     1.28575   0.0557202
        1066        2.56     1.28694   0.0556807
        1067        1.96     1.28757   0.0556321
        1068        3.24      1.2894     0.05561
        1069        1.44     1.28954   0.0555582
        1070        0.36     1.28867   0.0555131
        1071        0.36     1.28781    0.055468
        1072        0.16     1.28675   0.0554262
        1073        0.04     1.28559   0.0553868
        1074           0     1.28439   0.0553481
        1075        0.04     1.28324   0.0553087
        1076        3.24     1.28506   0.0552872
        1077        1.96     1.28568   0.0552394
        1078        0.64     1.28508   0.0551915
        1079        0.36     1.28423    0.055147
        1080        0.16     1.28319   0.0551057
        1081        2.56     1.28437   0.0550674
        1082        0.16     1.28333   0.0550263
        1083        0.16     1.28229   0.0549853
        1084           0     1.28111   0.0549473
        1085        0.64     1.28052   0.0548998
        1086        1.96     1.28114   0.0548528
        1087        6.76     1.28618   0.0550335
        1088        4.84     1.28945   0.0550797
        1089        2.56     1.29062   0.0550415
        1090        3.24      1.2924     0.05502
        1091           1     1.29214   0.0549703
        1092        4.84     1.29538   0.0550159
        1093        1.44     1.29552   0.0549657
        1094        0.64     1.29492   0.0549187
        1095           0     1.29374   0.0548813
        1096        0.16      1.2927    0.054841
        1097        2.56     1.29386   0.0548031
        1098           4     1.29632   0.0548086
        1099           4     1.29878   0.0548139
        1100           4     1.30124   0.0548191
        1101        0.36     1.30038   0.0547759
        1102        0.04     1.29924   0.0547382
        1103        0.04      1.2981   0.0547005
        1104        0.36     1.29725   0.0546575
        1105        1.96     1.29785   0.0546113
        1106        0.16     1.29682   0.0545716
        1107        1.44     1.29695   0.0545225
        1108        1.44     1.29708   0.0544734
        1109        4.84     1.30027   0.0545179
        1110        2.56     1.30141   0.0544806
        1111           1     1.30113   0.0544323
        1112        0.16     1.30011    0.054393
        1113           0     1.29894   0.0543567
        1114           1     1.29867   0.0543085
        1115        0.36     1.29783   0.0542663
        1116        1.96     1.29842    0.054221
        1117           1     1.29816   0.0541731
        1118        0.16     1.29714   0.0541342
        1119        0.16     1.29612   0.0540953
        1120        1.44     1.29625   0.0540472
        1121        0.16     1.29524   0.0540085
        1122        0.64     1.29465   0.0539635
        1123        0.36     1.29382   0.0539219
        1124        0.16     1.29281   0.0538833
        1125        0.36     1.29198   0.0538418
        1126        0.64      1.2914   0.0537971
        1127           0     1.29026   0.0537616
        1128        0.04     1.28915   0.0537253
        1129        0.04     1.28804   0.0536892
        1130        0.04     1.28694    0.053653
        1131        0.16     1.28594   0.0536148
        1132        0.36     1.28512   0.0535737
        1133        0.04     1.28402   0.0535377
        1134        0.16     1.28303   0.0534996
        1135        2.56     1.28416   0.0534643
        1136        0.36     1.28335   0.0534235
        1137        1.96     1.28394   0.0533798
        1138        0.04     1.28285   0.0533441
        1139        0.64     1.28228   0.0533002
        1140        1.44     1.28242   0.0532536
        1141        0.36     1.28161   0.0532131
        1142           0     1.28049   0.0531783
        1143        0.64     1.27993   0.0531348
        1144        1.96     1.28052   0.0530916
        1145        1.96     1.28112   0.0530486
        1146        3.24     1.28283   0.0530298
        1147           1     1.28258   0.0529842
        1148        0.04      1.2815   0.0529491
        1149        0.36      1.2807   0.0529091
        1150        2.56     1.28181   0.0528748
        1151        6.76     1.28657   0.0530426
        1152        6.76     1.29132   0.0532089
        1153       11.56     1.30023    0.053903
        1154        7.84     1.30589   0.0541533
        1155       11.56     1.31477   0.0548294
        1156       14.44     1.32612   0.0559452
        1157           9     1.33276   0.0562886
        1158        2.56     1.33382     0.05625
        1159        1.96     1.33436    0.056204
        1160        1.96      1.3349   0.0561582
        1161        3.24     1.33654   0.0561338
        1162       10.24      1.3442    0.056606
        1163        5.76       1.348   0.0566845
        1164        5.76     1.35179   0.0567624
        1165        1.44     1.35186   0.0567137
        1166        2.56      1.3529   0.0566745
        1167           4     1.35517   0.0566714
        1168        1.96     1.35568   0.0566252
        1169        1.96      1.3562   0.0565791
        1170        0.04     1.35508   0.0565419
        1171        0.36     1.35423      0.0565
        1172           1     1.35392   0.0564526
        1173        0.36     1.35308   0.0564109
        1174           1     1.35278   0.0563636
        1175        3.24     1.35438   0.0563385
        1176        1.96      1.3549    0.056293
        1177        1.96     1.35541   0.0562475
        1178        1.96     1.35593   0.0562021
        1179        0.04     1.35481   0.0561655
        1180        2.56     1.35583   0.0561272
        1181           1     1.35553   0.0560805
        1182        1.44      1.3556   0.0560331
        1183           0     1.35445   0.0559974
        1184        0.04     1.35334   0.0559611
        1185           0      1.3522   0.0559256
        1186        0.04      1.3511   0.0558894
        1187        0.16     1.35009   0.0558513
        1188        0.64     1.34949   0.0558075
        1189           0     1.34836   0.0557721
        1190        0.64     1.34776   0.0557284
        1191        0.36     1.34694   0.0556878
        1192           0     1.34581   0.0556525
        1193        0.36     1.34498    0.055612
        1194        0.36     1.34415   0.0555715
        1195           1     1.34387   0.0555258
        1196        0.64     1.34328   0.0554825
        1197        1.96     1.34379   0.0554385
        1198           1     1.34351    0.055393
        1199           4     1.34572   0.0553911
        1200        0.04     1.34463   0.0553556
        1201        0.36     1.34381   0.0553156
        1202        0.04     1.34273   0.0552802
        1203        0.64     1.34214   0.0552373
        1204        0.16     1.34116   0.0552002
        1205           1     1.34088   0.0551551
        1206           1      1.3406   0.0551101
        1207           1     1.34031   0.0550651
        1208        1.96     1.34083   0.0550219
        1209        2.56     1.34184   0.0549857
        1210        0.16     1.34086   0.0549489
        1211        0.36     1.34005   0.0549095
        1212        0.04     1.33898   0.0548747
        1213        0.36     1.33817   0.0548354
        1214        0.36     1.33736   0.0547961
        1215           1     1.33709   0.0547517
        1216        0.64     1.33651   0.0547097
        1217        0.04     1.33545   0.0546751
        1218        1.96     1.33596   0.0546326
        1219           1     1.33568   0.0545885
        1220           1     1.33541   0.0545445
        1221        0.04     1.33435   0.0545101
        1222        1.96     1.33486   0.0544679
        1223        2.56     1.33586   0.0544326
        1224        3.24     1.33742   0.0544103
        1225           1     1.33714   0.0543666
        1226        0.64     1.33657   0.0543252
        1227           1      1.3363   0.0542817
        1228        0.16     1.33534   0.0542459
        1229           1     1.33507   0.0542025
        1230        0.64      1.3345   0.0541613
        1231           1     1.33423    0.054118
        1232        0.64     1.33367    0.054077
        1233        0.16     1.33272   0.0540415
        1234           1     1.33245   0.0539984
        1235        0.36     1.33166   0.0539604
        1236        0.36     1.33087   0.0539225
        1237        0.16     1.32993   0.0538872
        1238           0     1.32885   0.0538544
        1239        1.44     1.32894    0.053811
        1240        0.64     1.32839   0.0537705
        1241        0.16     1.32745   0.0537354
        1242        0.36     1.32667   0.0536978
        1243        0.36     1.32589   0.0536602
        1244        0.16     1.32495   0.0536253
        1245        5.76     1.32851   0.0537004
        1246           4     1.33066   0.0537001
        1247        2.56     1.33164    0.053666
        1248        1.44     1.33173   0.0536231
        1249        1.44     1.33182   0.0535803
        1250        0.64     1.33126   0.0535402
        1251        0.16     1.33033   0.0535056
        1252        0.16     1.32939   0.0534711
        1253        0.04     1.32836   0.0534383
        1254        0.64     1.32781   0.0533985
        1255        0.04     1.32679   0.0533658
        1256        0.16     1.32586   0.0533314
        1257           0     1.32481   0.0532994
        1258        0.04     1.32378   0.0532668
        1259        1.44     1.32388   0.0532246
        1260           4       1.326   0.0532247
        1261        2.56     1.32698   0.0531915
        1262        3.24     1.32849   0.0531709
        1263        0.16     1.32757   0.0531369
        1264           1     1.32731   0.0530955
        1265        3.24     1.32882    0.053075
        1266        2.56     1.32979    0.053042
        1267        0.16     1.32887   0.0530082
        1268        0.36     1.32811   0.0529719
        1269        0.36     1.32734   0.0529356
        1270           0      1.3263   0.0529043
        1271           0     1.32526   0.0528729
        1272           1       1.325    0.052832
        1273        0.36     1.32424   0.0527959
        1274        1.96     1.32474   0.0527568
        1275        2.56     1.32571   0.0527244
        1276        2.56     1.32668   0.0526919
        1277        0.36     1.32592   0.0526561
        1278           1     1.32567   0.0526155
        1279        1.44     1.32575   0.0525744
        1280        1.44     1.32584   0.0525334
        1281        0.64     1.32531   0.0524952
        1282        0.16      1.3244   0.0524621
        1283        0.36     1.32365   0.0524266
        1284           1      1.3234   0.0523864
        1285        3.24     1.32489   0.0523668
        1286           4     1.32697   0.0523674
        1287        1.44     1.32706   0.0523268
        1288           0     1.32602   0.0522963
        1289        1.96     1.32652    0.052258
        1290           1     1.32626   0.0522181
        1291        1.44     1.32635   0.0521778
        1292        1.44     1.32644   0.0521375
        1293        0.36     1.32569   0.0521025
        1294        0.64     1.32516   0.0520649
        1295        0.64     1.32463   0.0520274
        1296        0.36     1.32389   0.0519926
        1297        0.36     1.32315   0.0519578
        1298        0.36      1.3224   0.0519231
        1299        0.36     1.32166   0.0518884
        1300           0     1.32065   0.0518584
        1301        1.96     1.32114   0.0518209
        1302        2.56     1.32209   0.0517898
        1303           1     1.32184   0.0517507
        1304        1.96     1.32233   0.0517133
        1305           1     1.32208   0.0516743
        1306        1.44     1.32217   0.0516348
        1307        0.64     1.32165   0.0515979
        1308        0.04     1.32067   0.0515678
        1309        0.16     1.31979    0.051536
        1310        0.36     1.31905   0.0515019
        1311        0.04     1.31808   0.0514718
        1312           0     1.31707   0.0514424
        1313        0.04      1.3161   0.0514124
        1314        0.16     1.31522   0.0513808
        1315        1.44     1.31532   0.0513418
        1316        0.16     1.31444   0.0513103
        1317        0.16     1.31356   0.0512788
        1318        0.36     1.31284    0.051245
        1319        0.64     1.31233   0.0512087
        1320        1.96     1.31282   0.0511723
        1321        0.16     1.31195    0.051141
        1322           1     1.31171   0.0511028
        1323           1     1.31147   0.0510648
        1324        0.64     1.31097   0.0510287
        1325        1.96     1.31146   0.0509926
        1326        1.44     1.31155   0.0509542
        1327        0.16     1.31069   0.0509232
        1328        0.36     1.30997   0.0508899
        1329           1     1.30974   0.0508521
        1330        0.64     1.30923   0.0508164
        1331        0.36     1.30852   0.0507832
        1332        0.04     1.30757    0.050754
        1333        0.36     1.30686   0.0507209
        1334        0.64     1.30636   0.0506853
        1335           1     1.30613   0.0506479
        1336           1      1.3059   0.0506105
        1337        0.64      1.3054   0.0505751
        1338        4.84     1.30804   0.0506062
        1339        1.44     1.30814   0.0505685
        1340        1.44     1.30824   0.0505309
        1341        3.24     1.30968   0.0505138
        1342        4.84     1.31231   0.0505446
        1343        3.24     1.31375   0.0505273
        1344        2.56     1.31467   0.0504982
        1345        2.56      1.3156   0.0504692
        1346        5.76      1.3189   0.0505396
        1347        5.76      1.3222   0.0506095
        1348        2.56     1.32312   0.0505803
        1349        1.96     1.32359    0.050545
        1350           1     1.32335   0.0505081
        1351        0.64     1.32284   0.0504732
        1352        1.96     1.32331   0.0504381
        1353        3.24     1.32473   0.0504207
        1354        6.76     1.32874    0.050543
        1355        7.84     1.33355   0.0507336
        1356       10.24     1.34012   0.0511196
        1357       12.96     1.34868   0.0517942
        1358           9     1.35432   0.0520616
        1359          16     1.36509    0.053127
        1360        7.84     1.36985   0.0533008
        1361        4.84      1.3724   0.0533226
        1362        1.96     1.37283   0.0532852
        1363           1     1.37256   0.0532468
        1364        0.64     1.37202   0.0532105
        1365           1     1.37175   0.0531722
        1366        1.44      1.3718   0.0531333
        1367        2.56     1.37267   0.0531015
        1368           1      1.3724   0.0530634
        1369        0.16     1.37151    0.053032
        1370        0.16     1.37063   0.0530007
        1371        0.04     1.36966   0.0529709
        1372        0.04     1.36869   0.0529412
        1373        0.36     1.36795   0.0529077
        1374           1     1.36769   0.0528699
        1375        1.96     1.36812   0.0528332
        1376           1     1.36785   0.0527955
        1377        0.16     1.36697   0.0527644
        1378           0     1.36598   0.0527355
        1379        0.64     1.36545   0.0526998
        1380        0.04     1.36449   0.0526704
        1381        1.44     1.36455   0.0526323
        1382        1.96     1.36498    0.052596
        1383        3.24     1.36633   0.0525754
        1384           1     1.36607   0.0525381
        1385        1.96      1.3665   0.0525019
        1386        0.04     1.36554   0.0524728
        1387        0.04     1.36459   0.0524436
        1388        1.96     1.36501   0.0524076
        1389        0.64     1.36449   0.0523725
        1390        0.04     1.36354   0.0523434
        1391        0.04     1.36259   0.0523145
        1392        0.64     1.36207   0.0522795
        1393        0.64     1.36155   0.0522445
        1394        0.04      1.3606   0.0522156
        1395        2.56     1.36146   0.0521853
        1396           4     1.36335   0.0521821
        1397        1.96     1.36378   0.0521465
        1398           1     1.36352   0.0521098
        1399        0.16     1.36266   0.0520797
        1400        0.36     1.36194   0.0520474
        1401        0.16     1.36108   0.0520173
        1402           1     1.36083   0.0519809
        1403        2.56     1.36168   0.0519509
        1404        2.56     1.36254   0.0519209
        1405        1.44     1.36259   0.0518839
        1406        0.64     1.36208   0.0518496
        1407        1.44     1.36213   0.0518128
        1408        0.36     1.36142   0.0517809
        1409        0.64     1.36091   0.0517466
        1410        0.16     1.36006   0.0517169
        1411        0.16     1.35921   0.0516873
        1412        1.44     1.35926   0.0516507
        1413        0.64     1.35875   0.0516167
        1414        3.24     1.36008   0.0515973
        1415        0.64     1.35958   0.0515633
        1416        0.04     1.35864   0.0515354
        1417        1.96     1.35907   0.0515007
        1418        1.44     1.35913   0.0514644
        1419        2.56     1.35997   0.0514351
        1420           1     1.35972   0.0513995
        1421        0.16     1.35887   0.0513703
        1422        0.16     1.35803   0.0513411
        1423        0.64     1.35753   0.0513075
        1424        4.84     1.35997   0.0513297
        1425        6.76     1.36376   0.0514334
        1426           9     1.36912   0.0516753
        1427       11.56     1.37626   0.0521303
        1428        6.76     1.38003   0.0522299
        1429       12.96     1.38813   0.0528182
        1430           9     1.39345   0.0530489
        1431        5.76     1.39651   0.0530995
        1432        6.76     1.40025   0.0531943
        1433        4.84     1.40265   0.0532113
        1434        6.76     1.40639   0.0533052
        1435        6.76     1.41012   0.0533985
        1436        6.76     1.41384   0.0534911
        1437        3.24     1.41511    0.053469
        1438        0.36     1.41438   0.0534368
        1439           1     1.41409   0.0534004
        1440        5.76     1.41711   0.0534486
        1441           4      1.4189   0.0534415
        1442           4     1.42069   0.0534344
        1443           1      1.4204   0.0533982
        1444        0.64     1.41986    0.053364
        1445           1     1.41957   0.0533278
        1446        0.16      1.4187   0.0532981
        1447        0.16     1.41783   0.0532683
        1448        0.64     1.41729   0.0532342
        1449        0.16     1.41643   0.0532046
        1450        0.04     1.41548   0.0531763
        1451        0.16     1.41461   0.0531467
        1452           1     1.41433   0.0531109
        1453        0.36      1.4136   0.0530793
        1454        0.16     1.41274   0.0530498
        1455        0.36     1.41201   0.0530183
        1456           1     1.41173   0.0529826
        1457        0.36     1.41101   0.0529512
        1458        0.16     1.41015   0.0529218
        1459        2.56     1.41094   0.0528914
        1460        1.96     1.41132   0.0528565
        1461           1     1.41103   0.0528211
        1462        0.16     1.41018   0.0527919
        1463        0.04     1.40924   0.0527641
        1464        0.16     1.40839    0.052735
        1465        1.96     1.40876   0.0527003
        1466        1.96     1.40914   0.0526657
        1467        0.16     1.40829   0.0526367
        1468        0.04     1.40736   0.0526091
        1469        0.04     1.40643   0.0525815
        1470        0.64      1.4059   0.0525483
        1471        1.44     1.40593   0.0525126
        1472        0.04       1.405   0.0524851
        1473        0.36     1.40429   0.0524543
        1474           1     1.40402   0.0524194
        1475        0.36     1.40331   0.0523887
        1476           0     1.40236   0.0523618
        1477        0.64     1.40184   0.0523289
        1478           1     1.40157   0.0522942
        1479        0.64     1.40105   0.0522614
        1480        0.36     1.40035   0.0522308
        1481        0.36     1.39965   0.0522002
        1482        0.04     1.39873   0.0521731
        1483        0.04     1.39782   0.0521459
        1484        0.04      1.3969   0.0521188
        1485        0.36      1.3962   0.0520884
        1486        0.36      1.3955    0.052058
        1487        0.04     1.39459    0.052031
        1488        0.04     1.39368    0.052004
        1489        0.64     1.39318   0.0519715
        1490           1     1.39291   0.0519373
        1491           1     1.39265   0.0519032
        1492        0.64     1.39214   0.0518708
        1493        3.24     1.39338   0.0518508
        1494        1.96     1.39376   0.0518175
        1495        1.44     1.39379   0.0517829
        1496        2.56     1.39457   0.0517541
        1497        3.24      1.3958   0.0517342
        1498           0     1.39487   0.0517081
        1499        1.96     1.39525    0.051675
        1500        0.64     1.39475    0.051643
        1501        1.96     1.39512   0.0516099
        1502        1.44     1.39515   0.0515756
        1503        0.64     1.39465   0.0515437
        1504        0.16     1.39383    0.051516
        1505        0.04     1.39293   0.0514896
        1506           0     1.39201   0.0514637
        1507        2.56     1.39278   0.0514354
        1508           4     1.39451   0.0514303
        1509        1.96     1.39488   0.0513976
        1510        1.44     1.39491   0.0513636
        1511        1.96     1.39529    0.051331
        1512        0.64     1.39479   0.0512995
        1513        0.04     1.39389   0.0512734
        1514        0.16     1.39308    0.051246
        1515        0.16     1.39226   0.0512186
        1516        0.64     1.39177   0.0511872
        1517        0.64     1.39127   0.0511559
        1518        1.44      1.3913   0.0511222
        1519        2.56     1.39207   0.0510943
        1520        0.64     1.39158   0.0510631
        1521        0.04     1.39069   0.0510373
        1522        0.36     1.39001   0.0510082
        1523        0.16     1.38921   0.0509811
        1524        0.16      1.3884   0.0509541
        1525        0.04     1.38751   0.0509283
        1526        0.16     1.38671   0.0509013
        1527        0.36     1.38604   0.0508724
        1528        0.16     1.38524   0.0508454
        1529           0     1.38433   0.0508202
        1530        0.36     1.38366   0.0507914
        1531        1.44      1.3837   0.0507583
        1532           1     1.38345   0.0507258
        1533        0.36     1.38278   0.0506971
        1534        2.56     1.38355   0.0506698
        1535        4.84      1.3858   0.0506868
        1536           4      1.3875   0.0506824
        1537        0.64     1.38701   0.0506518
        1538        0.64     1.38653   0.0506211
        1539        6.76     1.39002   0.0507085
        1540        1.96     1.39039   0.0506769
        1541        0.64      1.3899   0.0506464
        1542           0       1.389   0.0506216
        1543           0      1.3881   0.0505968
        1544           1     1.38785   0.0505646
        1545        0.36     1.38718   0.0505363
        1546        3.24     1.38838   0.0505178
        1547        1.96     1.38875   0.0504865
        1548        1.44     1.38879   0.0504539
        1549        0.04     1.38791   0.0504288
        1550        0.04     1.38705   0.0504038
        1551        0.04     1.38618   0.0503788
        1552        2.56     1.38693    0.050352
        1553        0.64     1.38645   0.0503219
        1554           0     1.38556   0.0502974
        1555        1.96     1.38593   0.0502664
        1556        5.76     1.38874   0.0503126
        1557           4     1.39042   0.0503083
        1558        0.04     1.38955   0.0502835
        1559        0.16     1.38876   0.0502574
        1560        0.04      1.3879   0.0502326
        1561        0.64     1.38742   0.0502027
        1562        2.56     1.38817   0.0501762
        1563        3.24     1.38935   0.0501581
        1564        1.44     1.38939    0.050126
        1565        0.04     1.38852   0.0501014
        1566        0.64     1.38805   0.0500717
        1567        0.04     1.38719   0.0500471
        1568        1.44     1.38722   0.0500152
        1569        3.24      1.3884   0.0499973
        1570        1.96     1.38876   0.0499667
        1571           1     1.38852   0.0499356
        1572           0     1.38763   0.0499116
