#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
          679      1.10541      3.55505     0.242964
          680     0.355155      3.55035     0.242652
          681     0.355155      3.54566     0.242341
          682     0.355155      3.54098     0.242031
          683     0.355155      3.53631     0.241721
          684     0.355155      3.53166     0.241412
          685     0.724582      3.52757     0.241094
          686     0.724582      3.52348     0.240777
          687      1.22736      3.52014      0.24045
          688      1.22736       3.5168     0.240123
          689      1.22736      3.51348     0.239797
          690      1.22736      3.51017     0.239472
          691      1.22736      3.50686     0.239149
          692      1.22736      3.50357     0.238825
          693      1.22736      3.50029     0.238503
          694      1.07085      3.49679     0.238185
          695      1.07085       3.4933     0.237868
          696       1.1157      3.48988      0.23755
          697       1.1157      3.48647     0.237234
          698       1.1157      3.48308     0.236918
          699       1.1157      3.47969     0.236603
          700      1.38615       3.4767     0.236284
          701      1.19158      3.47344     0.235969
          702      1.19158      3.47019     0.235655
          703     0.973254      3.46664     0.235346
          704     0.973254      3.46309     0.235038
          705      1.45718      3.46025     0.234722
          706      1.51693       3.4575     0.234405
          707      1.51693      3.45475      0.23409
          708       2.1826      3.45296     0.233766
          709       2.1826      3.45116     0.233443
          710      1.84215       3.4489     0.233125
          711      1.67471       3.4464      0.23281
          712      1.67471      3.44391     0.232496
          713      1.53115      3.44123     0.232185
          714      2.06808      3.43931     0.231868
          715      2.06808      3.43739     0.231551
          716      1.39585      3.43454     0.231245
          717      0.48138      3.43042     0.230959
          718      1.31073      3.42747     0.230656
          719      0.46454      3.42335     0.230372
          720      0.46454      3.41924     0.230088
          721      0.46454      3.41514     0.229806
          722      0.46454      3.41105     0.229524
          723      0.46454      3.40698     0.229242
          724      0.46454      3.40291     0.228961
          725      0.46454      3.39886     0.228681
          726      0.46454      3.39482     0.228402
          727      0.46454      3.39079     0.228123
          728      0.46454      3.38677     0.227845
          729      0.46454      3.38276     0.227567
          730      0.46454      3.37876     0.227291
          731     0.615116      3.37498     0.227011
          732     0.615116      3.37121     0.226732
          733     0.615116      3.36745     0.226454
          734     0.615116       3.3637     0.226176
          735     0.615116      3.35996     0.225899
          736     0.615116      3.35623     0.225623
          737      1.24861      3.35337     0.225335
          738      1.24861      3.35052     0.225047
          739      1.16025      3.34756     0.224762
          740       1.5014      3.34506     0.224472
          741       1.5014      3.34257     0.224182
          742       1.5014      3.34009     0.223894
          743      1.53501      3.33766     0.223606
          744     0.641912      3.33404     0.223334
          745     0.641912      3.33043     0.223063
          746       1.4045      3.32784     0.222779
          747       1.4045      3.32527     0.222496
          748       1.4045       3.3227     0.222213
          749      2.58881      3.32172     0.221918
          750      1.60072      3.31943     0.221634
          751      1.60072      3.31714      0.22135
          752      1.16156      3.31427     0.221074
          753      1.77824      3.31223      0.22079
          754      1.42964      3.30974     0.220511
          755     0.490482        3.306     0.220251
          756     0.490482      3.30228     0.219991
          757     0.490482      3.29856     0.219731
          758     0.490482      3.29486     0.219472
          759     0.490482      3.29116     0.219214
          760     0.490482      3.28748     0.218957
          761     0.490482       3.2838       0.2187
          762     0.380282      3.27999     0.218446
