#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         971     3.03915      3.0378 0.000841858
         972     3.03917     3.03781 0.000840993
         973     3.03926     3.03781  0.00084013
         974     3.03943     3.03781 0.000839269
         975     3.03967     3.03781  0.00083841
         976     3.03999     3.03781 0.000837554
         977     3.04039     3.03782 0.000836701
         978     3.04087     3.03782 0.000835851
         979     3.04144     3.03782 0.000835006
         980     3.04209     3.03783 0.000834165
         981     3.04282     3.03783  0.00083333
         982     3.04363     3.03784 0.000832502
         983     3.04453     3.03784 0.000831683
         984     3.04551     3.03785 0.000830875
         985     3.04656     3.03786 0.000830078
         986     3.04768     3.03787 0.000829296
         987     3.04888     3.03788 0.000828531
         988     3.05014     3.03789 0.000827785
         989     3.05146     3.03791 0.000827062
         990     3.05283     3.03792 0.000826363
         991     3.05426     3.03794 0.000825694
         992     3.05572     3.03796 0.000825056
         993     3.05723     3.03798 0.000824454
         994     3.05877       3.038  0.00082389
         995     3.06034     3.03802 0.000823368
         996     3.06193     3.03804 0.000822891
         997     3.06354     3.03807 0.000822463
         998     3.06516      3.0381 0.000822086
         999     3.06678     3.03813 0.000821765
        1000      3.0684     3.03816   0.0008215
        1001     3.07002     3.03819 0.000821296
        1002     3.07162     3.03822 0.000821154
        1003     3.07322     3.03826 0.000821076
        1004     3.07479     3.03829 0.000821064
        1005     3.07634     3.03833  0.00082112
        1006     3.07787     3.03837 0.000821244
        1007     3.07937     3.03841 0.000821437
        1008     3.08084     3.03845   0.0008217
        1009     3.08227      3.0385 0.000822032
        1010     3.08367     3.03854 0.000822434
        1011     3.08502     3.03859 0.000822904
        1012     3.08634     3.03863 0.000823443
        1013     3.08761     3.03868 0.000824048
        1014     3.08884     3.03873 0.000824719
        1015     3.09002     3.03878 0.000825453
        1016     3.09116     3.03883 0.000826248
        1017     3.09224     3.03889 0.000827103
        1018     3.09328     3.03894 0.000828015
        1019     3.09427     3.03899 0.000828981
        1020     3.09522     3.03905 0.000829999
        1021     3.09611     3.03911 0.000831065
        1022     3.09695     3.03916 0.000832177
        1023     3.09774     3.03922 0.000833331
        1024     3.09848     3.03928 0.000834525
        1025     3.09917     3.03934 0.000835754
        1026     3.09982     3.03939 0.000837016
        1027     3.10041     3.03945 0.000838307
        1028     3.10095     3.03951 0.000839623
        1029     3.10145     3.03957 0.000840962
        1030      3.1019     3.03963  0.00084232
        1031      3.1023     3.03969 0.000843693
        1032     3.10265     3.03976 0.000845078
        1033     3.10296     3.03982 0.000846472
        1034     3.10323     3.03988 0.000847872
        1035     3.10345     3.03994 0.000849275
        1036     3.10363        3.04 0.000850677
        1037     3.10377     3.04006 0.000852077
        1038     3.10387     3.04012  0.00085347
        1039     3.10392     3.04019 0.000854855
        1040     3.10394     3.04025 0.000856228
        1041     3.10393     3.04031 0.000857588
        1042     3.10387     3.04037 0.000858932
        1043     3.10379     3.04043 0.000860258
        1044     3.10367     3.04049 0.000861564
        1045     3.10351     3.04055 0.000862847
        1046     3.10333     3.04061 0.000864107
        1047     3.10311     3.04067 0.000865341
        1048     3.10286     3.04073 0.000866548
        1049     3.10259     3.04079 0.000867726
        1050     3.10229     3.04085 0.000868874
        1051     3.10196     3.04091 0.000869991
        1052      3.1016     3.04096 0.000871075
        1053     3.10122     3.04102 0.000872125
        1054     3.10081     3.04108 0.000873141
        1055     3.10038     3.04113 0.000874121
        1056     3.09992     3.04119 0.000875064
        1057     3.09944     3.04124 0.000875969
        1058     3.09893      3.0413 0.000876837
        1059      3.0984     3.04135 0.000877665
        1060     3.09784     3.04141 0.000878453
        1061     3.09726     3.04146 0.000879201
        1062     3.09665     3.04151 0.000879908
        1063     3.09602     3.04156 0.000880573
        1064     3.09536     3.04161 0.000881195
        1065     3.09467     3.04166 0.000881775
        1066     3.09396     3.04171 0.000882312
        1067     3.09322     3.04176 0.000882805
        1068     3.09246     3.04181 0.000883254
        1069     3.09167     3.04185 0.000883658
        1070     3.09085      3.0419 0.000884018
        1071     3.09001     3.04194 0.000884333
        1072     3.08914     3.04199 0.000884603
        1073     3.08824     3.04203 0.000884828
        1074     3.08732     3.04207 0.000885009
        1075     3.08637     3.04211 0.000885144
        1076      3.0854     3.04216 0.000885235
        1077      3.0844     3.04219 0.000885281
        1078     3.08339     3.04223 0.000885285
        1079     3.08235     3.04227 0.000885245
        1080      3.0813     3.04231 0.000885162
        1081     3.08024     3.04234 0.000885039
        1082     3.07916     3.04238 0.000884875
        1083     3.07808     3.04241 0.000884672
        1084     3.07699     3.04244  0.00088443
        1085     3.07589     3.04247 0.000884153
        1086      3.0748      3.0425 0.000883839
        1087     3.07372     3.04253 0.000883493
        1088     3.07264     3.04256 0.000883114
        1089     3.07158     3.04258 0.000882705
        1090     3.07053     3.04261 0.000882268
        1091     3.06951     3.04263 0.000881804
        1092     3.06852     3.04266 0.000881315
        1093     3.06756     3.04268 0.000880803
        1094     3.06663      3.0427  0.00088027
        1095     3.06574     3.04272 0.000879717
        1096      3.0649     3.04274 0.000879147
        1097      3.0641     3.04276 0.000878561
        1098     3.06336     3.04278 0.000877961
        1099     3.06266      3.0428 0.000877349
        1100     3.06202     3.04282 0.000876725
        1101     3.06144     3.04283 0.000876092
        1102     3.06092     3.04285 0.000875451
        1103     3.06046     3.04287 0.000874803
        1104     3.06005     3.04288 0.000874149
        1105     3.05971      3.0429  0.00087349
        1106     3.05943     3.04291 0.000872828
        1107      3.0592     3.04293 0.000872164
        1108     3.05903     3.04294 0.000871498
        1109     3.05891     3.04296 0.000870831
        1110     3.05885     3.04297 0.000870164
        1111     3.05883     3.04298 0.000869498
        1112     3.05886       3.043 0.000868833
        1113     3.05892     3.04301  0.00086817
        1114     3.05903     3.04303  0.00086751
        1115     3.05917     3.04304 0.000866853
        1116     3.05933     3.04306 0.000866199
        1117     3.05952     3.04307 0.000865549
        1118     3.05973     3.04309 0.000864903
        1119     3.05995      3.0431 0.000864261
        1120     3.06018     3.04312 0.000863624
        1121     3.06042     3.04313 0.000862992
        1122     3.06066     3.04315 0.000862364
        1123      3.0609     3.04316 0.000861741
        1124     3.06113     3.04318 0.000861122
        1125     3.06136      3.0432 0.000860509
        1126     3.06157     3.04321 0.000859899
        1127     3.06176     3.04323 0.000859294
        1128     3.06194     3.04324 0.000858692
        1129      3.0621     3.04326 0.000858094
        1130     3.06224     3.04328 0.000857499
        1131     3.06236      3.0433 0.000856907
        1132     3.06246     3.04331 0.000856317
        1133     3.06253     3.04333 0.000855729
        1134     3.06258     3.04335 0.000855143
        1135     3.06262     3.04336 0.000854558
        1136     3.06263     3.04338 0.000853974
        1137     3.06262      3.0434  0.00085339
        1138     3.06259     3.04341 0.000852807
        1139     3.06255     3.04343 0.000852224
        1140      3.0625     3.04345  0.00085164
        1141     3.06243     3.04346 0.000851057
        1142     3.06236     3.04348 0.000850472
        1143     3.06227      3.0435 0.000849887
        1144     3.06219     3.04351 0.000849301
        1145      3.0621     3.04353 0.000848714
        1146     3.06201     3.04355 0.000848127
        1147     3.06193     3.04356 0.000847539
        1148     3.06186     3.04358 0.000846951
        1149     3.06179     3.04359 0.000846362
        1150     3.06174     3.04361 0.000845773
        1151     3.06169     3.04363 0.000845184
        1152     3.06167     3.04364 0.000844595
        1153     3.06166     3.04366 0.000844008
        1154     3.06167     3.04367  0.00084342
        1155      3.0617     3.04369 0.000842835
        1156     3.06175      3.0437  0.00084225
        1157     3.06182     3.04372 0.000841668
        1158     3.06191     3.04373 0.000841087
        1159     3.06202     3.04375  0.00084051
        1160     3.06216     3.04377 0.000839935
        1161     3.06232     3.04378 0.000839364
        1162      3.0625      3.0438 0.000838796
        1163      3.0627     3.04381 0.000838232
        1164     3.06293     3.04383 0.000837673
        1165     3.06317     3.04385 0.000837118
        1166     3.06343     3.04386 0.000836569
        1167     3.06371     3.04388 0.000836025
        1168       3.064      3.0439 0.000835486
        1169     3.06431     3.04392 0.000834954
        1170     3.06463     3.04393 0.000834428
        1171     3.06497     3.04395 0.000833909
        1172     3.06531     3.04397 0.000833397
        1173     3.06567     3.04399 0.000832891
        1174     3.06603     3.04401 0.000832393
        1175      3.0664     3.04403 0.000831903
        1176     3.06677     3.04405  0.00083142
        1177     3.06715     3.04407 0.000830946
        1178     3.06753     3.04409 0.000830479
        1179     3.06791     3.04411  0.00083002
        1180     3.06829     3.04413  0.00082957
        1181     3.06868     3.04415 0.000829128
        1182     3.06906     3.04417 0.000828695
        1183     3.06944     3.04419 0.000828269
        1184     3.06982     3.04421 0.000827853
        1185      3.0702     3.04423 0.000827445
        1186     3.07057     3.04425 0.000827045
        1187     3.07094     3.04428 0.000826654
        1188     3.07131      3.0443 0.000826271
        1189     3.07167     3.04432 0.000825897
        1190     3.07203     3.04435 0.000825531
        1191     3.07238     3.04437 0.000825173
        1192     3.07273     3.04439 0.000824824
        1193     3.07308     3.04442 0.000824483
        1194     3.07342     3.04444  0.00082415
        1195     3.07375     3.04447 0.000823825
        1196     3.07408     3.04449 0.000823508
        1197     3.07441     3.04452   0.0008232
        1198     3.07473     3.04454 0.000822899
        1199     3.07505     3.04457 0.000822606
        1200     3.07536     3.04459  0.00082232
        1201     3.07567     3.04462 0.000822043
        1202     3.07598     3.04464 0.000821773
        1203     3.07628     3.04467  0.00082151
        1204     3.07658      3.0447 0.000821255
        1205     3.07687     3.04472 0.000821008
        1206     3.07716     3.04475 0.000820767
        1207     3.07745     3.04478 0.000820534
        1208     3.07774     3.04481 0.000820309
        1209     3.07802     3.04483  0.00082009
        1210     3.07829     3.04486 0.000819878
        1211     3.07857     3.04489 0.000819674
        1212     3.07884     3.04492 0.000819476
        1213     3.07911     3.04494 0.000819285
        1214     3.07937     3.04497 0.000819101
        1215     3.07963       3.045 0.000818923
        1216     3.07989     3.04503 0.000818752
        1217     3.08014     3.04506 0.000818588
        1218     3.08039     3.04509 0.000818429
        1219     3.08064     3.04512 0.000818278
        1220     3.08088     3.04515 0.000818132
        1221     3.08112     3.04518 0.000817992
        1222     3.08136     3.04521 0.000817859
        1223     3.08159     3.04524 0.000817731
        1224     3.08181     3.04527 0.000817609
        1225     3.08204      3.0453 0.000817492
        1226     3.08225     3.04533 0.000817381
        1227     3.08247     3.04536 0.000817275
        1228     3.08267     3.04539 0.000817174
        1229     3.08287     3.04542 0.000817078
        1230     3.08307     3.04545 0.000816987
        1231     3.08326     3.04548 0.000816901
        1232     3.08344     3.04551 0.000816819
        1233     3.08362     3.04554 0.000816741
        1234     3.08379     3.04557 0.000816667
        1235     3.08396      3.0456 0.000816597
        1236     3.08412     3.04563 0.000816531
        1237     3.08427     3.04566 0.000816468
        1238     3.08441      3.0457 0.000816409
        1239     3.08455     3.04573 0.000816352
        1240     3.08468     3.04576 0.000816298
        1241      3.0848     3.04579 0.000816246
        1242     3.08491     3.04582 0.000816196
        1243     3.08502     3.04585 0.000816149
        1244     3.08511     3.04588 0.000816102
        1245      3.0852     3.04592 0.000816058
        1246     3.08528     3.04595 0.000816014
        1247     3.08535     3.04598 0.000815971
        1248     3.08541     3.04601 0.000815929
        1249     3.08546     3.04604 0.000815887
        1250      3.0855     3.04607 0.000815845
        1251     3.08554     3.04611 0.000815802
        1252     3.08556     3.04614 0.000815759
        1253     3.08557     3.04617 0.000815715
        1254     3.08557      3.0462  0.00081567
        1255     3.08557     3.04623 0.000815623
        1256     3.08555     3.04626 0.000815574
        1257     3.08552     3.04629 0.000815523
        1258     3.08548     3.04632 0.000815469
        1259     3.08543     3.04636 0.000815413
        1260     3.08537     3.04639 0.000815353
        1261      3.0853     3.04642 0.000815291
        1262     3.08522     3.04645 0.000815224
        1263     3.08513     3.04648 0.000815154
        1264     3.08503     3.04651 0.000815079
        1265     3.08492     3.04654    0.000815
        1266     3.08479     3.04657 0.000814916
        1267     3.08466      3.0466 0.000814828
        1268     3.08451     3.04663 0.000814733
        1269     3.08436     3.04666 0.000814634
        1270     3.08419     3.04669 0.000814528
        1271     3.08402     3.04672 0.000814417
        1272     3.08383     3.04675 0.000814299
        1273     3.08364     3.04678 0.000814175
        1274     3.08343     3.04681 0.000814044
        1275     3.08322     3.04683 0.000813906
        1276     3.08299     3.04686 0.000813761
        1277     3.08276     3.04689 0.000813609
        1278     3.08251     3.04692  0.00081345
        1279     3.08226     3.04695 0.000813283
        1280       3.082     3.04697 0.000813109
        1281     3.08173       3.047 0.000812927
        1282     3.08146     3.04703 0.000812737
        1283     3.08117     3.04705 0.000812539
        1284     3.08088     3.04708 0.000812333
        1285     3.08058     3.04711 0.000812119
        1286     3.08027     3.04713 0.000811897
        1287     3.07996     3.04716 0.000811667
        1288     3.07964     3.04718 0.000811428
        1289     3.07932     3.04721 0.000811182
        1290     3.07899     3.04723 0.000810927
        1291     3.07865     3.04726 0.000810664
        1292     3.07831     3.04728 0.000810393
        1293     3.07797      3.0473 0.000810113
        1294     3.07762     3.04733 0.000809826
        1295     3.07726     3.04735  0.00080953
        1296      3.0769     3.04737 0.000809227
        1297     3.07654      3.0474 0.000808915
        1298     3.07617     3.04742 0.000808595
        1299     3.07579     3.04744 0.000808268
        1300     3.07541     3.04746 0.000807933
        1301     3.07503     3.04748 0.000807589
        1302     3.07463      3.0475 0.000807238
        1303     3.07423     3.04752 0.000806879
        1304     3.07383     3.04754 0.000806513
        1305     3.07341     3.04756 0.000806138
        1306     3.07299     3.04758 0.000805756
        1307     3.07255      3.0476 0.000805366
        1308      3.0721     3.04762 0.000804968
        1309     3.07163     3.04764 0.000804562
        1310     3.07115     3.04766 0.000804147
        1311     3.07064     3.04768 0.000803725
        1312     3.07012     3.04769 0.000803295
        1313     3.06957     3.04771 0.000802856
        1314     3.06899     3.04773 0.000802408
        1315     3.06838     3.04774 0.000801951
        1316     3.06773     3.04776 0.000801486
        1317     3.06705     3.04777 0.000801011
        1318     3.06632     3.04779 0.000800527
        1319     3.06554      3.0478 0.000800033
        1320     3.06471     3.04781  0.00079953
        1321     3.06382     3.04782 0.000799016
        1322     3.06287     3.04784 0.000798493
        1323     3.06185     3.04785 0.000797959
        1324     3.06075     3.04786 0.000797416
        1325     3.05958     3.04786 0.000796864
        1326     3.05833     3.04787 0.000796302
        1327     3.05699     3.04788 0.000795731
        1328     3.05555     3.04788 0.000795153
        1329     3.05402     3.04789 0.000794568
        1330     3.05239     3.04789 0.000793978
        1331     3.05066     3.04789 0.000793384
        1332     3.04883      3.0479 0.000792789
        1333      3.0469     3.04789 0.000792194
        1334     3.04488     3.04789 0.000791604
        1335     3.04275     3.04789  0.00079102
        1336     3.04055     3.04788 0.000790447
        1337     3.03826     3.04788 0.000789889
        1338      3.0359     3.04787 0.000789349
        1339     3.03349     3.04786 0.000788833
        1340     3.03104     3.04784 0.000788344
        1341     3.02857     3.04783 0.000787887
        1342     3.02611     3.04781 0.000787466
        1343     3.02367      3.0478 0.000787085
        1344     3.02128     3.04778 0.000786746
        1345     3.01898     3.04775 0.000786453
        1346     3.01679     3.04773 0.000786205
        1347     3.01474     3.04771 0.000786003
        1348     3.01286     3.04768 0.000785844
        1349     3.01119     3.04765 0.000785727
        1350     3.00975     3.04763 0.000785647
        1351     3.00856      3.0476 0.000785597
        1352     3.00765     3.04757 0.000785572
        1353     3.00703     3.04754 0.000785562
        1354     3.00672     3.04751  0.00078556
        1355     3.00673     3.04748 0.000785557
        1356     3.00706     3.04745 0.000785543
        1357      3.0077     3.04742  0.00078551
        1358     3.00865     3.04739  0.00078545
        1359     3.00989     3.04736 0.000785356
        1360     3.01141     3.04734 0.000785224
        1361     3.01318     3.04731 0.000785047
        1362     3.01518     3.04729 0.000784825
        1363     3.01738     3.04726 0.000784556
        1364     3.01974     3.04724  0.00078424
        1365     3.02225     3.04723  0.00078388
        1366     3.02486     3.04721 0.000783477
        1367     3.02756      3.0472 0.000783036
        1368      3.0303     3.04718 0.000782561
        1369     3.03308     3.04717 0.000782057
        1370     3.03585     3.04716  0.00078153
        1371     3.03861     3.04716 0.000780984
        1372     3.04133     3.04715 0.000780427
        1373       3.044     3.04715 0.000779862
        1374      3.0466     3.04715 0.000779294
        1375     3.04912     3.04715 0.000778729
        1376     3.05155     3.04716 0.000778169
        1377      3.0539     3.04716  0.00077762
        1378     3.05614     3.04717 0.000777083
        1379     3.05829     3.04718 0.000776561
        1380     3.06033     3.04719 0.000776057
        1381     3.06228      3.0472 0.000775572
        1382     3.06412     3.04721 0.000775107
        1383     3.06587     3.04722 0.000774664
        1384     3.06752     3.04724 0.000774243
        1385     3.06908     3.04725 0.000773845
        1386     3.07055     3.04727 0.000773469
        1387     3.07194     3.04729 0.000773116
        1388     3.07324     3.04731 0.000772785
        1389     3.07447     3.04732 0.000772476
        1390     3.07563     3.04735 0.000772189
        1391     3.07672     3.04737 0.000771922
        1392     3.07774     3.04739 0.000771676
        1393     3.07871     3.04741  0.00077145
        1394     3.07961     3.04743 0.000771242
        1395     3.08046     3.04746 0.000771053
        1396     3.08127     3.04748  0.00077088
        1397     3.08202     3.04751 0.000770725
        1398     3.08273     3.04753 0.000770585
        1399      3.0834     3.04756 0.000770461
        1400     3.08403     3.04758 0.000770351
        1401     3.08462     3.04761 0.000770255
        1402     3.08517     3.04764 0.000770171
        1403     3.08569     3.04766   0.0007701
        1404     3.08618     3.04769  0.00077004
        1405     3.08664     3.04772 0.000769991
        1406     3.08708     3.04775 0.000769952
        1407     3.08748     3.04778 0.000769922
        1408     3.08786      3.0478 0.000769901
        1409     3.08821     3.04783 0.000769889
        1410     3.08854     3.04786 0.000769884
        1411     3.08884     3.04789 0.000769886
        1412     3.08912     3.04792 0.000769894
        1413     3.08938     3.04795 0.000769908
        1414     3.08962     3.04798 0.000769928
        1415     3.08984     3.04801 0.000769952
        1416     3.09004     3.04804  0.00076998
        1417     3.09022     3.04807 0.000770012
        1418     3.09038      3.0481 0.000770047
        1419     3.09052     3.04813 0.000770084
        1420     3.09065     3.04816 0.000770124
        1421     3.09075     3.04819 0.000770165
        1422     3.09084     3.04822 0.000770208
        1423     3.09092     3.04825 0.000770251
        1424     3.09097     3.04828 0.000770294
        1425     3.09101     3.04831 0.000770337
        1426     3.09104     3.04834 0.000770379
        1427     3.09104     3.04837  0.00077042
        1428     3.09104      3.0484  0.00077046
        1429     3.09102     3.04843 0.000770498
        1430     3.09098     3.04846 0.000770534
        1431     3.09094     3.04849 0.000770567
        1432     3.09087     3.04852 0.000770597
        1433      3.0908     3.04855 0.000770624
        1434     3.09071     3.04857 0.000770648
        1435     3.09061      3.0486 0.000770667
        1436      3.0905     3.04863 0.000770683
        1437     3.09038     3.04866 0.000770694
        1438     3.09025     3.04869   0.0007707
        1439     3.09011     3.04872 0.000770702
        1440     3.08996     3.04875 0.000770698
        1441      3.0898     3.04878  0.00077069
        1442     3.08963     3.04881 0.000770676
        1443     3.08945     3.04883 0.000770656
        1444     3.08927     3.04886 0.000770631
        1445     3.08908     3.04889 0.000770601
        1446     3.08889     3.04892 0.000770564
        1447     3.08869     3.04894 0.000770522
        1448     3.08849     3.04897 0.000770473
        1449     3.08829       3.049 0.000770419
        1450     3.08808     3.04903 0.000770359
        1451     3.08787     3.04905 0.000770293
        1452     3.08767     3.04908 0.000770222
        1453     3.08746     3.04911 0.000770145
        1454     3.08726     3.04913 0.000770062
        1455     3.08706     3.04916 0.000769974
        1456     3.08686     3.04918  0.00076988
        1457     3.08667     3.04921 0.000769781
        1458     3.08648     3.04923 0.000769678
        1459      3.0863     3.04926 0.000769569
        1460     3.08612     3.04929 0.000769456
        1461     3.08596     3.04931 0.000769339
        1462      3.0858     3.04934 0.000769218
        1463     3.08565     3.04936 0.000769092
        1464     3.08551     3.04939 0.000768963
        1465     3.08538     3.04941 0.000768831
        1466     3.08527     3.04943 0.000768695
        1467     3.08516     3.04946 0.000768557
        1468     3.08506     3.04948 0.000768416
        1469     3.08498     3.04951 0.000768273
        1470     3.08491     3.04953 0.000768128
        1471     3.08485     3.04956 0.000767981
        1472      3.0848     3.04958 0.000767832
        1473     3.08477      3.0496 0.000767683
        1474     3.08474     3.04963 0.000767532
        1475     3.08473     3.04965  0.00076738
        1476     3.08473     3.04967 0.000767228
        1477     3.08473      3.0497 0.000767076
        1478     3.08475     3.04972 0.000766924
        1479     3.08478     3.04975 0.000766771
        1480     3.08481     3.04977 0.000766619
        1481     3.08484     3.04979 0.000766467
        1482     3.08489     3.04982 0.000766316
        1483     3.08493     3.04984 0.000766165
        1484     3.08498     3.04986 0.000766014
        1485     3.08504     3.04989 0.000765865
        1486     3.08509     3.04991 0.000765715
        1487     3.08514     3.04993 0.000765567
        1488     3.08518     3.04996 0.000765419
        1489     3.08523     3.04998 0.000765271
        1490     3.08526     3.05001 0.000765124
        1491     3.08529     3.05003 0.000764976
        1492     3.08532     3.05005 0.000764829
        1493     3.08533     3.05008 0.000764682
        1494     3.08533      3.0501 0.000764534
        1495     3.08532     3.05012 0.000764385
        1496      3.0853     3.05015 0.000764236
        1497     3.08527     3.05017 0.000764086
        1498     3.08522     3.05019 0.000763934
        1499     3.08516     3.05022  0.00076378
        1500     3.08508     3.05024 0.000763625
        1501     3.08499     3.05026 0.000763467
        1502     3.08489     3.05029 0.000763306
        1503     3.08477     3.05031 0.000763143
        1504     3.08464     3.05033 0.000762977
        1505      3.0845     3.05036 0.000762808
        1506     3.08434     3.05038 0.000762635
        1507     3.08417      3.0504 0.000762459
        1508       3.084     3.05042 0.000762278
        1509     3.08381     3.05045 0.000762094
        1510     3.08362     3.05047 0.000761906
        1511     3.08343     3.05049 0.000761714
        1512     3.08323     3.05051 0.000761518
        1513     3.08304     3.05053 0.000761318
        1514     3.08284     3.05055 0.000761115
        1515     3.08265     3.05057 0.000760907
        1516     3.08247      3.0506 0.000760696
        1517     3.08229     3.05062 0.000760482
        1518     3.08213     3.05064 0.000760264
        1519     3.08198     3.05066 0.000760043
        1520     3.08184     3.05068  0.00075982
        1521     3.08172      3.0507 0.000759594
        1522     3.08161     3.05072 0.000759367
        1523     3.08153     3.05074 0.000759138
        1524     3.08146     3.05076 0.000758907
        1525     3.08141     3.05078 0.000758676
        1526     3.08139      3.0508 0.000758443
        1527     3.08138     3.05082 0.000758211
        1528      3.0814     3.05084 0.000757979
        1529     3.08143     3.05086 0.000757747
        1530     3.08148     3.05088 0.000757516
        1531     3.08155      3.0509 0.000757286
        1532     3.08164     3.05092 0.000757058
        1533     3.08174     3.05094 0.000756831
        1534     3.08186     3.05096 0.000756606
        1535     3.08198     3.05098 0.000756383
        1536     3.08211       3.051 0.000756162
        1537     3.08225     3.05102 0.000755943
        1538      3.0824     3.05104 0.000755727
        1539     3.08254     3.05106 0.000755513
        1540     3.08269     3.05108 0.000755301
        1541     3.08283      3.0511 0.000755092
        1542     3.08297     3.05112 0.000754885
        1543      3.0831     3.05114  0.00075468
        1544     3.08322     3.05117 0.000754477
        1545     3.08334     3.05119 0.000754276
        1546     3.08344     3.05121 0.000754077
        1547     3.08354     3.05123 0.000753879
        1548     3.08362     3.05125 0.000753682
        1549     3.08369     3.05127 0.000753487
        1550     3.08374     3.05129 0.000753292
        1551     3.08379     3.05131 0.000753097
        1552     3.08382     3.05133 0.000752903
        1553     3.08384     3.05135 0.000752709
        1554     3.08385     3.05137 0.000752516
        1555     3.08385      3.0514 0.000752321
        1556     3.08384     3.05142 0.000752127
        1557     3.08382     3.05144 0.000751932
        1558      3.0838     3.05146 0.000751736
        1559     3.08376     3.05148 0.000751539
        1560     3.08372      3.0515 0.000751342
        1561     3.08367     3.05152 0.000751143
        1562     3.08362     3.05154 0.000750943
        1563     3.08356     3.05156 0.000750742
        1564      3.0835     3.05158  0.00075054
        1565     3.08342      3.0516 0.000750336
        1566     3.08334     3.05162 0.000750131
        1567     3.08325     3.05164 0.000749923
        1568     3.08315     3.05166 0.000749714
        1569     3.08304     3.05168 0.000749503
        1570     3.08292      3.0517  0.00074929
        1571     3.08278     3.05172 0.000749074
        1572     3.08262     3.05174 0.000748855
        1573     3.08244     3.05176 0.000748633
        1574     3.08224     3.05178 0.000748408
        1575     3.08202      3.0518 0.000748179
        1576     3.08177     3.05182 0.000747946
        1577      3.0815     3.05184 0.000747709
        1578     3.08119     3.05186 0.000747466
        1579     3.08085     3.05187 0.000747218
        1580     3.08048     3.05189 0.000746965
        1581     3.08008     3.05191 0.000746705
        1582     3.07964     3.05193 0.000746439
        1583     3.07917     3.05194 0.000746166
        1584     3.07867     3.05196 0.000745885
        1585     3.07813     3.05198 0.000745597
        1586     3.07756     3.05199 0.000745302
        1587     3.07697     3.05201 0.000744998
        1588     3.07635     3.05203 0.000744687
        1589      3.0757     3.05204 0.000744367
        1590     3.07503     3.05205 0.000744039
        1591     3.07435     3.05207 0.000743704
        1592     3.07366     3.05208  0.00074336
        1593     3.07296      3.0521 0.000743009
        1594     3.07226     3.05211 0.000742651
        1595     3.07155     3.05212 0.000742285
        1596     3.07086     3.05213 0.000741913
        1597     3.07018     3.05214 0.000741534
        1598     3.06951     3.05215  0.00074115
        1599     3.06887     3.05216  0.00074076
        1600     3.06825     3.05217 0.000740365
        1601     3.06766     3.05218 0.000739966
        1602     3.06711     3.05219 0.000739563
        1603     3.06659      3.0522 0.000739156
        1604     3.06612     3.05221 0.000738746
        1605     3.06569     3.05222 0.000738334
        1606      3.0653     3.05223 0.000737919
        1607     3.06497     3.05224 0.000737502
        1608     3.06468     3.05224 0.000737084
        1609     3.06444     3.05225 0.000736665
        1610     3.06426     3.05226 0.000736245
        1611     3.06413     3.05227 0.000735825
        1612     3.06405     3.05227 0.000735405
        1613     3.06402     3.05228 0.000734985
        1614     3.06404     3.05229 0.000734566
        1615     3.06412      3.0523 0.000734148
        1616     3.06425      3.0523 0.000733731
        1617     3.06443     3.05231 0.000733315
        1618     3.06466     3.05232 0.000732902
        1619     3.06494     3.05233  0.00073249
        1620     3.06527     3.05233 0.000732082
        1621     3.06565     3.05234 0.000731676
        1622     3.06607     3.05235 0.000731274
        1623     3.06654     3.05236 0.000730876
        1624     3.06706     3.05237 0.000730482
        1625     3.06762     3.05238 0.000730093
        1626     3.06822     3.05239 0.000729709
        1627     3.06886      3.0524  0.00072933
        1628     3.06955     3.05241 0.000728958
        1629     3.07026     3.05242 0.000728593
        1630     3.07102     3.05243 0.000728236
        1631      3.0718     3.05244 0.000727886
        1632     3.07262     3.05245 0.000727545
        1633     3.07346     3.05247 0.000727213
        1634     3.07433     3.05248 0.000726891
        1635     3.07522     3.05249  0.00072658
        1636     3.07613     3.05251 0.000726279
        1637     3.07705     3.05252  0.00072599
        1638     3.07798     3.05254 0.000725713
        1639     3.07892     3.05256 0.000725449
        1640     3.07986     3.05257 0.000725198
        1641     3.08081     3.05259  0.00072496
        1642     3.08175     3.05261 0.000724736
        1643     3.08268     3.05263 0.000724526
        1644     3.08361     3.05264  0.00072433
        1645     3.08452     3.05266 0.000724149
        1646     3.08542     3.05268 0.000723983
        1647     3.08629      3.0527 0.000723831
        1648     3.08715     3.05272 0.000723693
        1649     3.08798     3.05275  0.00072357
        1650     3.08878     3.05277 0.000723461
        1651     3.08955     3.05279 0.000723365
        1652     3.09029     3.05281 0.000723284
        1653       3.091     3.05284 0.000723215
        1654     3.09167     3.05286 0.000723159
        1655     3.09231     3.05288 0.000723114
        1656      3.0929     3.05291 0.000723081
        1657     3.09346     3.05293 0.000723059
        1658     3.09398     3.05296 0.000723047
        1659     3.09446     3.05298 0.000723043
        1660     3.09489     3.05301 0.000723048
        1661     3.09528     3.05303 0.000723061
        1662     3.09563     3.05306  0.00072308
        1663     3.09594     3.05308 0.000723105
        1664      3.0962     3.05311 0.000723134
        1665     3.09641     3.05314 0.000723168
        1666     3.09659     3.05316 0.000723204
        1667     3.09671     3.05319 0.000723242
        1668      3.0968     3.05321  0.00072328
        1669     3.09684     3.05324 0.000723319
        1670     3.09683     3.05327 0.000723357
