#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         353   -0.284929   -0.281526 0.000763819
         354   -0.285302   -0.281537 0.000761736
         355   -0.285662   -0.281548 0.000759679
         356   -0.286013   -0.281561 0.000757649
         357   -0.286349   -0.281574 0.000755645
         358   -0.286673   -0.281588 0.000753668
         359   -0.286987   -0.281603 0.000751719
         360   -0.287287   -0.281619 0.000749797
         361   -0.287575   -0.281636 0.000747901
         362   -0.287854   -0.281653 0.000746032
         363   -0.288116   -0.281671  0.00074419
         364   -0.288372   -0.281689 0.000742373
         365   -0.288612   -0.281708 0.000740581
         366   -0.288844   -0.281728 0.000738814
         367   -0.289065   -0.281747 0.000737072
         368   -0.289274   -0.281768 0.000735353
         369   -0.289477   -0.281789 0.000733656
         370   -0.289676    -0.28181 0.000731983
         371   -0.289863   -0.281832 0.000730332
         372   -0.290035   -0.281854 0.000728702
         373   -0.290195   -0.281876 0.000727091
         374   -0.290348   -0.281899   0.0007255
         375   -0.290498   -0.281922 0.000723927
         376   -0.290638   -0.281945 0.000722373
         377    -0.29077   -0.281968 0.000720836
         378   -0.290897   -0.281992 0.000719316
         379   -0.291015   -0.282016 0.000717812
         380   -0.291124    -0.28204 0.000716323
         381   -0.291228   -0.282064 0.000714849
         382   -0.291327   -0.282088 0.000713388
         383   -0.291417   -0.282113 0.000711941
         384   -0.291506   -0.282137 0.000710508
         385   -0.291585   -0.282162 0.000709086
         386   -0.291663   -0.282186 0.000707676
         387   -0.291736   -0.282211 0.000706277
         388   -0.291803   -0.282236  0.00070489
         389   -0.291864    -0.28226 0.000703512
         390   -0.291924   -0.282285 0.000702144
         391   -0.291977    -0.28231 0.000700786
         392   -0.292029   -0.282335 0.000699437
         393   -0.292074   -0.282359 0.000698096
         394   -0.292116   -0.282384 0.000696763
         395    -0.29216   -0.282409 0.000695439
         396   -0.292198   -0.282434 0.000694122
         397   -0.292231   -0.282458 0.000692812
         398   -0.292262   -0.282483 0.000691509
         399    -0.29229   -0.282508 0.000690212
         400   -0.292316   -0.282532 0.000688922
         401   -0.292336   -0.282557 0.000687638
         402   -0.292362   -0.282581  0.00068636
         403   -0.292379   -0.282605 0.000685087
         404   -0.292398    -0.28263  0.00068382
         405   -0.292421   -0.282654 0.000682559
         406   -0.292442   -0.282678 0.000681304
         407   -0.292465   -0.282702 0.000680054
         408   -0.292485   -0.282726  0.00067881
         409   -0.292507    -0.28275 0.000677571
         410   -0.292533   -0.282774 0.000676339
         411   -0.292561   -0.282797 0.000675112
         412   -0.292589   -0.282821 0.000673892
         413   -0.292619   -0.282845 0.000672677
         414   -0.292651   -0.282869 0.000671469
         415   -0.292687   -0.282892 0.000670268
         416   -0.292728   -0.282916 0.000669074
         417   -0.292773    -0.28294 0.000667887
         418    -0.29282   -0.282963 0.000666707
         419   -0.292868   -0.282987 0.000665535
         420   -0.292928    -0.28301 0.000664371
         421   -0.292987   -0.283034 0.000663215
         422   -0.293049   -0.283058 0.000662068
         423   -0.293112   -0.283082  0.00066093
         424   -0.293183   -0.283105   0.0006598
         425   -0.293263   -0.283129  0.00065868
         426   -0.293346   -0.283153 0.000657571
         427   -0.293432   -0.283177 0.000656471
         428    -0.29352   -0.283202 0.000655382
         429   -0.293609   -0.283226 0.000654303
         430   -0.293702    -0.28325 0.000653235
         431   -0.293798   -0.283275 0.000652177
         432     -0.2939   -0.283299 0.000651131
         433   -0.294002   -0.283324 0.000650097
         434   -0.294112   -0.283349 0.000649074
         435   -0.294217   -0.283374 0.000648062
         436   -0.294323   -0.283399 0.000647062
         437   -0.294424   -0.283424 0.000646073
         438   -0.294523    -0.28345 0.000645095
         439   -0.294619   -0.283475 0.000644127
         440   -0.294708   -0.283501 0.000643169
         441   -0.294791   -0.283526  0.00064222
         442   -0.294863   -0.283552 0.000641279
         443   -0.294937   -0.283577 0.000640346
         444   -0.294998   -0.283603  0.00063942
         445   -0.295041   -0.283629   0.0006385
         446   -0.295073   -0.283655 0.000637583
         447   -0.295098    -0.28368 0.000636671
         448   -0.295107   -0.283706  0.00063576
         449   -0.295095   -0.283731  0.00063485
         450   -0.295065   -0.283756 0.000633939
         451   -0.295015   -0.283781 0.000633025
         452   -0.294952   -0.283806 0.000632106
