#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         546     2.74057     2.74215 3.50675e-05
         547     2.74079     2.74215 3.50914e-05
         548     2.74101     2.74215 3.50893e-05
         549     2.74122     2.74215 3.50658e-05
         550     2.74143     2.74215 3.50262e-05
         551     2.74164     2.74215 3.49749e-05
         552     2.74183     2.74215 3.49161e-05
         553     2.74201     2.74215 3.48538e-05
         554     2.74219     2.74215  3.4791e-05
         555     2.74237     2.74215 3.47306e-05
         556     2.74253     2.74215  3.4675e-05
         557     2.74268     2.74215 3.46261e-05
         558     2.74283     2.74215 3.45855e-05
         559     2.74296     2.74215 3.45541e-05
         560     2.74308     2.74215 3.45326e-05
         561      2.7432     2.74215 3.45214e-05
         562      2.7433     2.74216 3.45206e-05
         563      2.7434     2.74216 3.45304e-05
         564     2.74349     2.74216 3.45498e-05
         565     2.74357     2.74216 3.45783e-05
         566     2.74363     2.74217 3.46139e-05
         567     2.74367     2.74217 3.46547e-05
         568      2.7437     2.74217 3.46978e-05
         569     2.74371     2.74217 3.47419e-05
         570     2.74369     2.74218  3.4783e-05
         571     2.74367     2.74218 3.48203e-05
         572     2.74362     2.74218 3.48504e-05
         573     2.74355     2.74218 3.48709e-05
         574     2.74345     2.74219 3.48801e-05
         575     2.74333     2.74219 3.48765e-05
         576     2.74319     2.74219  3.4859e-05
         577     2.74302     2.74219 3.48283e-05
         578     2.74283     2.74219 3.47857e-05
         579     2.74262     2.74219 3.47337e-05
         580      2.7424     2.74219 3.46757e-05
         581     2.74217     2.74219  3.4616e-05
         582     2.74192     2.74219 3.45597e-05
         583     2.74166     2.74219 3.45124e-05
         584     2.74141     2.74219 3.44795e-05
         585     2.74115     2.74219 3.44665e-05
         586      2.7409     2.74219 3.44782e-05
         587     2.74065     2.74218 3.45192e-05
         588     2.74041     2.74218 3.45915e-05
         589      2.7402     2.74218 3.46961e-05
         590        2.74     2.74217  3.4833e-05
         591     2.73982     2.74217 3.50009e-05
         592     2.73966     2.74217 3.51966e-05
         593     2.73953     2.74216 3.54161e-05
