#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2041     2.05091     2.04002 0.000461844
        2042     2.04939     2.04002 0.000461641
        2043      2.0479     2.04002 0.000461431
        2044     2.04643     2.04003 0.000461216
        2045       2.045     2.04003 0.000460996
        2046     2.04362     2.04003 0.000460774
        2047     2.04229     2.04003 0.000460551
        2048     2.04102     2.04003 0.000460326
        2049     2.03983     2.04003 0.000460101
        2050     2.03873     2.04003 0.000459877
        2051     2.03771     2.04003 0.000459655
        2052     2.03679     2.04003 0.000459433
        2053     2.03597     2.04003 0.000459214
        2054     2.03526     2.04003 0.000458996
        2055     2.03467     2.04002  0.00045878
        2056      2.0342     2.04002 0.000458566
        2057     2.03385     2.04002 0.000458353
        2058     2.03363     2.04001  0.00045814
        2059     2.03353     2.04001 0.000457929
        2060     2.03356     2.04001 0.000457717
        2061     2.03371     2.04001 0.000457505
        2062     2.03399        2.04 0.000457293
        2063     2.03439        2.04 0.000457079
        2064      2.0349        2.04 0.000456864
        2065     2.03553        2.04 0.000456648
        2066     2.03626     2.03999 0.000456431
        2067     2.03709     2.03999 0.000456212
        2068     2.03801     2.03999 0.000455992
        2069     2.03902     2.03999 0.000455772
        2070     2.04011     2.03999 0.000455552
        2071     2.04127     2.03999 0.000455333
        2072     2.04249     2.03999 0.000455114
        2073     2.04377     2.03999 0.000454898
        2074     2.04509        2.04 0.000454686
        2075     2.04644        2.04 0.000454477
        2076     2.04782        2.04 0.000454274
        2077     2.04922     2.04001 0.000454077
        2078     2.05064     2.04001 0.000453887
        2079     2.05205     2.04002 0.000453706
        2080     2.05346     2.04003 0.000453534
        2081     2.05486     2.04003 0.000453372
        2082     2.05623     2.04004 0.000453221
        2083     2.05759     2.04005 0.000453081
        2084     2.05891     2.04006 0.000452954
        2085     2.06019     2.04007  0.00045284
        2086     2.06144     2.04008 0.000452739
        2087     2.06264     2.04009 0.000452651
        2088     2.06379      2.0401 0.000452576
        2089     2.06489     2.04011 0.000452515
        2090     2.06594     2.04012 0.000452467
        2091     2.06693     2.04014 0.000452433
        2092     2.06787     2.04015 0.000452411
        2093     2.06875     2.04016 0.000452401
        2094     2.06958     2.04018 0.000452403
        2095     2.07035     2.04019 0.000452416
        2096     2.07106     2.04021  0.00045244
        2097     2.07172     2.04022 0.000452473
        2098     2.07233     2.04024 0.000452517
        2099     2.07289     2.04025 0.000452568
        2100      2.0734     2.04027 0.000452628
        2101     2.07387     2.04028 0.000452695
        2102     2.07429      2.0403 0.000452769
        2103     2.07467     2.04032 0.000452848
        2104     2.07501     2.04033 0.000452933
        2105     2.07532     2.04035 0.000453023
        2106     2.07559     2.04037 0.000453117
        2107     2.07584     2.04038 0.000453214
        2108     2.07606      2.0404 0.000453315
        2109     2.07625     2.04042 0.000453419
        2110     2.07642     2.04043 0.000453525
        2111     2.07657     2.04045 0.000453633
        2112     2.07671     2.04047 0.000453743
        2113     2.07683     2.04049 0.000453854
        2114     2.07693      2.0405 0.000453967
        2115     2.07703     2.04052 0.000454081
        2116     2.07712     2.04054 0.000454195
        2117      2.0772     2.04056 0.000454311
        2118     2.07727     2.04057 0.000454427
        2119     2.07734     2.04059 0.000454543
        2120      2.0774     2.04061  0.00045466
        2121     2.07746     2.04062 0.000454778
        2122     2.07752     2.04064 0.000454896
        2123     2.07757     2.04066 0.000455014
        2124     2.07762     2.04068 0.000455132
        2125     2.07767     2.04069 0.000455251
        2126     2.07772     2.04071  0.00045537
        2127     2.07777     2.04073 0.000455489
        2128     2.07781     2.04075 0.000455608
        2129     2.07785     2.04076 0.000455727
        2130     2.07788     2.04078 0.000455847
        2131     2.07791      2.0408 0.000455966
        2132     2.07794     2.04082 0.000456084
        2133     2.07795     2.04083 0.000456203
        2134     2.07796     2.04085  0.00045632
        2135     2.07796     2.04087 0.000456438
        2136     2.07795     2.04089 0.000456554
        2137     2.07793      2.0409 0.000456669
        2138     2.07789     2.04092 0.000456783
        2139     2.07784     2.04094 0.000456896
        2140     2.07777     2.04095 0.000457006
        2141     2.07769     2.04097 0.000457115
        2142     2.07759     2.04099 0.000457221
        2143     2.07747     2.04101 0.000457324
        2144     2.07732     2.04102 0.000457425
        2145     2.07716     2.04104 0.000457521
        2146     2.07697     2.04106 0.000457615
        2147     2.07676     2.04107 0.000457703
        2148     2.07652     2.04109 0.000457788
        2149     2.07626     2.04111 0.000457867
        2150     2.07597     2.04112 0.000457941
        2151     2.07566     2.04114  0.00045801
        2152     2.07532     2.04115 0.000458072
        2153     2.07495     2.04117 0.000458129
        2154     2.07455     2.04119 0.000458178
        2155     2.07413      2.0412  0.00045822
        2156     2.07369     2.04122 0.000458255
        2157     2.07322     2.04123 0.000458283
        2158     2.07273     2.04125 0.000458303
        2159     2.07222     2.04126 0.000458315
        2160     2.07169     2.04127  0.00045832
        2161     2.07114     2.04129 0.000458316
        2162     2.07059      2.0413 0.000458304
        2163     2.07002     2.04131 0.000458285
        2164     2.06945     2.04133 0.000458257
        2165     2.06888     2.04134 0.000458222
        2166     2.06831     2.04135  0.00045818
        2167     2.06775     2.04136  0.00045813
        2168     2.06721     2.04138 0.000458074
        2169     2.06668     2.04139 0.000458011
        2170     2.06617      2.0414 0.000457943
        2171     2.06569     2.04141 0.000457868
        2172     2.06524     2.04142 0.000457789
        2173     2.06482     2.04143 0.000457705
        2174     2.06445     2.04144 0.000457617
        2175     2.06412     2.04145 0.000457525
        2176     2.06383     2.04146  0.00045743
        2177     2.06359     2.04147 0.000457333
        2178      2.0634     2.04148 0.000457234
        2179     2.06326     2.04149 0.000457133
        2180     2.06317      2.0415 0.000457032
        2181     2.06313     2.04151  0.00045693
        2182     2.06314     2.04152 0.000456828
        2183     2.06319     2.04153 0.000456726
        2184     2.06328     2.04154 0.000456626
        2185     2.06341     2.04155 0.000456526
        2186     2.06357     2.04156 0.000456429
        2187     2.06377     2.04157 0.000456333
        2188     2.06398     2.04158 0.000456239
        2189     2.06421     2.04159 0.000456148
        2190     2.06444     2.04161 0.000456059
        2191     2.06469     2.04162 0.000455972
        2192     2.06493     2.04163 0.000455888
        2193     2.06516     2.04164 0.000455807
        2194     2.06538     2.04165 0.000455727
        2195     2.06558     2.04166  0.00045565
        2196     2.06575     2.04167 0.000455575
        2197      2.0659     2.04168 0.000455501
        2198     2.06602     2.04169 0.000455428
        2199     2.06611      2.0417 0.000455356
        2200     2.06616     2.04171 0.000455285
        2201     2.06618     2.04173 0.000455214
        2202     2.06616     2.04174 0.000455143
        2203     2.06611     2.04175  0.00045507
        2204     2.06603     2.04176 0.000454997
        2205     2.06592     2.04177 0.000454923
        2206     2.06578     2.04178 0.000454847
        2207     2.06562     2.04179 0.000454769
        2208     2.06544      2.0418 0.000454689
        2209     2.06525     2.04181 0.000454607
        2210     2.06506     2.04182 0.000454523
        2211     2.06486     2.04183 0.000454437
        2212     2.06467     2.04184 0.000454349
        2213     2.06449     2.04185 0.000454259
        2214     2.06432     2.04186 0.000454167
        2215     2.06418     2.04187 0.000454073
        2216     2.06406     2.04188 0.000453979
        2217     2.06398     2.04189 0.000453884
        2218     2.06394      2.0419 0.000453788
        2219     2.06393     2.04191 0.000453692
        2220     2.06396     2.04192 0.000453596
        2221     2.06404     2.04193 0.000453501
        2222     2.06417     2.04194 0.000453407
        2223     2.06434     2.04195 0.000453315
        2224     2.06455     2.04196 0.000453225
        2225     2.06481     2.04197 0.000453138
        2226     2.06511     2.04198 0.000453054
        2227     2.06545       2.042 0.000452973
        2228     2.06583     2.04201 0.000452896
        2229     2.06624     2.04202 0.000452823
        2230     2.06667     2.04203 0.000452755
        2231     2.06713     2.04204 0.000452692
        2232      2.0676     2.04205 0.000452634
        2233     2.06809     2.04206 0.000452581
        2234     2.06858     2.04207 0.000452534
        2235     2.06908     2.04209 0.000452493
        2236     2.06957      2.0421 0.000452458
        2237     2.07006     2.04211 0.000452428
        2238     2.07054     2.04212 0.000452404
        2239       2.071     2.04214 0.000452386
        2240     2.07145     2.04215 0.000452373
        2241     2.07187     2.04216 0.000452366
        2242     2.07227     2.04218 0.000452363
        2243     2.07264     2.04219 0.000452366
        2244     2.07299      2.0422 0.000452372
        2245      2.0733     2.04222 0.000452383
        2246     2.07358     2.04223 0.000452397
        2247     2.07383     2.04225 0.000452414
        2248     2.07405     2.04226 0.000452434
        2249     2.07423     2.04227 0.000452456
        2250     2.07438     2.04229  0.00045248
        2251      2.0745      2.0423 0.000452505
        2252     2.07459     2.04232 0.000452531
        2253     2.07465     2.04233 0.000452558
        2254     2.07467     2.04235 0.000452585
        2255     2.07467     2.04236 0.000452611
        2256     2.07464     2.04237 0.000452636
        2257     2.07459     2.04239 0.000452661
        2258     2.07451      2.0424 0.000452684
        2259     2.07441     2.04242 0.000452705
        2260     2.07429     2.04243 0.000452725
        2261     2.07415     2.04244 0.000452742
        2262     2.07399     2.04246 0.000452756
        2263     2.07382     2.04247 0.000452768
        2264     2.07363     2.04249 0.000452777
        2265     2.07343      2.0425 0.000452783
        2266     2.07321     2.04251 0.000452786
        2267     2.07299     2.04253 0.000452786
        2268     2.07276     2.04254 0.000452783
        2269     2.07252     2.04255 0.000452776
        2270     2.07227     2.04257 0.000452766
        2271     2.07202     2.04258 0.000452752
        2272     2.07176     2.04259 0.000452735
        2273      2.0715     2.04261 0.000452714
        2274     2.07124     2.04262  0.00045269
        2275     2.07097     2.04263 0.000452663
        2276      2.0707     2.04264 0.000452632
        2277     2.07043     2.04265 0.000452598
        2278     2.07015     2.04267  0.00045256
        2279     2.06987     2.04268 0.000452519
        2280     2.06959     2.04269 0.000452474
        2281      2.0693      2.0427 0.000452426
        2282     2.06901     2.04271 0.000452375
        2283     2.06871     2.04273  0.00045232
        2284     2.06841     2.04274 0.000452262
        2285      2.0681     2.04275   0.0004522
        2286     2.06778     2.04276 0.000452135
        2287     2.06746     2.04277 0.000452066
        2288     2.06713     2.04278 0.000451994
        2289     2.06678     2.04279 0.000451918
        2290     2.06643      2.0428 0.000451838
        2291     2.06606     2.04281 0.000451755
        2292     2.06569     2.04282 0.000451668
        2293      2.0653     2.04283 0.000451578
        2294     2.06489     2.04284 0.000451483
        2295     2.06448     2.04285 0.000451385
        2296     2.06405     2.04286 0.000451283
        2297      2.0636     2.04287 0.000451177
        2298     2.06314     2.04288 0.000451067
        2299     2.06268     2.04289 0.000450953
        2300      2.0622     2.04289 0.000450835
        2301      2.0617      2.0429 0.000450713
        2302     2.06121     2.04291 0.000450587
        2303      2.0607     2.04292 0.000450458
        2304     2.06019     2.04293 0.000450325
        2305     2.05968     2.04293 0.000450188
        2306     2.05917     2.04294 0.000450048
        2307     2.05867     2.04295 0.000449904
        2308     2.05817     2.04295 0.000449758
        2309     2.05768     2.04296 0.000449608
        2310     2.05722     2.04297 0.000449456
        2311     2.05677     2.04297 0.000449301
        2312     2.05634     2.04298 0.000449144
        2313     2.05595     2.04298 0.000448985
        2314     2.05558     2.04299 0.000448824
        2315     2.05525     2.04299 0.000448661
        2316     2.05496       2.043 0.000448497
        2317     2.05471       2.043 0.000448332
        2318      2.0545     2.04301 0.000448166
        2319     2.05434     2.04301    0.000448
        2320     2.05423     2.04302 0.000447832
        2321     2.05416     2.04302 0.000447665
        2322     2.05415     2.04303 0.000447498
        2323     2.05417     2.04303 0.000447331
        2324     2.05425     2.04304 0.000447165
        2325     2.05436     2.04304 0.000446999
        2326     2.05451     2.04305 0.000446834
        2327      2.0547     2.04305  0.00044667
        2328     2.05492     2.04306 0.000446507
        2329     2.05517     2.04306 0.000446346
        2330     2.05544     2.04307 0.000446186
        2331     2.05572     2.04307 0.000446027
        2332       2.056     2.04308 0.000445871
        2333      2.0563     2.04308 0.000445715
        2334     2.05658     2.04309 0.000445562
        2335     2.05686      2.0431  0.00044541
        2336     2.05712      2.0431  0.00044526
        2337     2.05737     2.04311 0.000445111
        2338     2.05758     2.04311 0.000444964
        2339     2.05777     2.04312 0.000444818
        2340     2.05792     2.04313 0.000444673
        2341     2.05804     2.04313 0.000444528
        2342     2.05812     2.04314 0.000444385
        2343     2.05816     2.04315 0.000444241
        2344     2.05815     2.04315 0.000444098
        2345     2.05811     2.04316 0.000443954
        2346     2.05802     2.04317  0.00044381
        2347     2.05789     2.04317 0.000443666
        2348     2.05772     2.04318  0.00044352
        2349     2.05752     2.04318 0.000443373
        2350     2.05728     2.04319 0.000443225
        2351     2.05701      2.0432 0.000443075
        2352     2.05671      2.0432 0.000442924
        2353     2.05639     2.04321 0.000442772
        2354     2.05605     2.04321 0.000442617
        2355     2.05569     2.04322 0.000442461
        2356     2.05532     2.04322 0.000442303
        2357     2.05494     2.04323 0.000442143
        2358     2.05456     2.04323 0.000441982
        2359     2.05418     2.04324 0.000441819
        2360     2.05381     2.04324 0.000441654
        2361     2.05344     2.04325 0.000441488
        2362     2.05309     2.04325 0.000441321
        2363     2.05275     2.04325 0.000441153
        2364     2.05244     2.04326 0.000440983
        2365     2.05215     2.04326 0.000440813
        2366      2.0519     2.04327 0.000440641
        2367     2.05168     2.04327  0.00044047
        2368      2.0515     2.04327 0.000440297
        2369     2.05136     2.04328 0.000440125
        2370     2.05127     2.04328 0.000439952
        2371     2.05123     2.04328 0.000439779
        2372     2.05124     2.04329 0.000439607
        2373     2.05131     2.04329 0.000439434
        2374     2.05143     2.04329 0.000439263
        2375      2.0516      2.0433 0.000439092
        2376     2.05183      2.0433 0.000438921
        2377     2.05211      2.0433 0.000438752
        2378     2.05244     2.04331 0.000438585
        2379     2.05281     2.04331 0.000438419
        2380     2.05322     2.04332 0.000438254
        2381     2.05365     2.04332 0.000438092
        2382     2.05411     2.04333 0.000437931
        2383     2.05457     2.04333 0.000437773
        2384     2.05504     2.04333 0.000437617
        2385      2.0555     2.04334 0.000437463
        2386     2.05594     2.04335 0.000437311
        2387     2.05635     2.04335 0.000437162
        2388     2.05673     2.04336 0.000437015
        2389     2.05706     2.04336  0.00043687
        2390     2.05733     2.04337 0.000436726
        2391     2.05754     2.04337 0.000436584
        2392     2.05769     2.04338 0.000436442
        2393     2.05777     2.04339 0.000436301
        2394     2.05778     2.04339  0.00043616
        2395     2.05772      2.0434 0.000436019
        2396     2.05759      2.0434 0.000435877
        2397     2.05739     2.04341 0.000435735
        2398     2.05713     2.04342 0.000435591
        2399     2.05682     2.04342 0.000435445
        2400     2.05646     2.04343 0.000435297
        2401     2.05605     2.04343 0.000435148
        2402     2.05562     2.04344 0.000434996
        2403     2.05516     2.04344 0.000434842
        2404     2.05468     2.04345 0.000434687
        2405      2.0542     2.04345 0.000434529
        2406     2.05372     2.04345 0.000434369
        2407     2.05324     2.04346 0.000434208
        2408     2.05279     2.04346 0.000434045
        2409     2.05235     2.04347  0.00043388
        2410     2.05194     2.04347 0.000433715
        2411     2.05156     2.04347 0.000433548
        2412      2.0512     2.04348  0.00043338
        2413     2.05088     2.04348 0.000433211
        2414     2.05059     2.04348 0.000433042
        2415     2.05033     2.04349 0.000432872
        2416      2.0501     2.04349 0.000432701
        2417     2.04989     2.04349  0.00043253
        2418      2.0497     2.04349 0.000432359
        2419     2.04951      2.0435 0.000432187
        2420     2.04934      2.0435 0.000432015
        2421     2.04916      2.0435 0.000431843
        2422     2.04898      2.0435 0.000431671
        2423     2.04878      2.0435 0.000431498
        2424     2.04855     2.04351 0.000431325
        2425     2.04829     2.04351 0.000431152
        2426     2.04799     2.04351 0.000430978
        2427     2.04765     2.04351 0.000430804
        2428     2.04725     2.04351 0.000430629
        2429     2.04679     2.04352 0.000430454
        2430     2.04626     2.04352 0.000430278
        2431     2.04567     2.04352 0.000430102
        2432     2.04499     2.04352 0.000429926
        2433     2.04424     2.04352 0.000429749
        2434      2.0434     2.04352 0.000429573
        2435     2.04248     2.04352 0.000429397
        2436     2.04149     2.04352 0.000429221
        2437     2.04041     2.04352 0.000429047
        2438     2.03925     2.04351 0.000428874
        2439     2.03803     2.04351 0.000428704
        2440     2.03673     2.04351 0.000428538
        2441     2.03538     2.04351 0.000428375
        2442     2.03399      2.0435 0.000428217
        2443     2.03255      2.0435 0.000428066
        2444     2.03108     2.04349 0.000427921
        2445      2.0296     2.04349 0.000427783
        2446     2.02812     2.04348 0.000427655
        2447     2.02664     2.04347 0.000427535
        2448     2.02519     2.04347 0.000427426
        2449     2.02378     2.04346 0.000427327
        2450     2.02242     2.04345 0.000427239
        2451     2.02112     2.04344 0.000427162
        2452     2.01989     2.04343 0.000427095
        2453     2.01876     2.04342  0.00042704
        2454     2.01771     2.04341 0.000426994
        2455     2.01678      2.0434 0.000426958
        2456     2.01595     2.04339  0.00042693
        2457     2.01525     2.04338  0.00042691
        2458     2.01466     2.04336 0.000426896
        2459     2.01419     2.04335 0.000426888
        2460     2.01384     2.04334 0.000426883
        2461     2.01361     2.04333  0.00042688
        2462     2.01349     2.04332 0.000426879
        2463     2.01349      2.0433 0.000426877
        2464     2.01358     2.04329 0.000426874
        2465     2.01376     2.04328 0.000426869
        2466     2.01403     2.04327 0.000426861
        2467     2.01437     2.04326 0.000426849
        2468     2.01476     2.04325 0.000426832
        2469     2.01521     2.04323  0.00042681
        2470      2.0157     2.04322 0.000426783
        2471     2.01621     2.04321  0.00042675
        2472     2.01673      2.0432 0.000426712
        2473     2.01726     2.04319 0.000426668
        2474     2.01778     2.04318 0.000426619
        2475     2.01828     2.04317 0.000426565
        2476     2.01875     2.04316 0.000426507
        2477     2.01919     2.04315 0.000426445
        2478     2.01958     2.04314 0.000426379
        2479     2.01992     2.04313 0.000426309
        2480     2.02021     2.04312 0.000426238
        2481     2.02044     2.04311 0.000426164
        2482      2.0206      2.0431 0.000426089
        2483      2.0207      2.0431 0.000426013
        2484     2.02074     2.04309 0.000425936
        2485     2.02071     2.04308  0.00042586
        2486     2.02063     2.04307 0.000425785
        2487     2.02049     2.04306  0.00042571
        2488     2.02031     2.04305 0.000425637
        2489     2.02009     2.04304 0.000425566
        2490     2.01983     2.04303 0.000425497
        2491     2.01955     2.04302 0.000425431
        2492     2.01925     2.04301 0.000425367
        2493     2.01896       2.043 0.000425306
        2494     2.01867     2.04299 0.000425247
        2495      2.0184     2.04298 0.000425191
        2496     2.01816     2.04297 0.000425137
        2497     2.01797     2.04296 0.000425085
        2498     2.01783     2.04295 0.000425034
        2499     2.01775     2.04294 0.000424983
        2500     2.01774     2.04293 0.000424933
        2501     2.01781     2.04292 0.000424881
        2502     2.01797     2.04291 0.000424829
        2503     2.01821      2.0429 0.000424774
        2504     2.01854     2.04289 0.000424715
        2505     2.01897     2.04288 0.000424653
        2506     2.01949     2.04287 0.000424586
        2507      2.0201     2.04287 0.000424514
        2508      2.0208     2.04286 0.000424436
        2509     2.02159     2.04285 0.000424351
        2510     2.02245     2.04284  0.00042426
        2511     2.02339     2.04283 0.000424162
        2512     2.02439     2.04283 0.000424057
        2513     2.02546     2.04282 0.000423944
        2514     2.02658     2.04281 0.000423825
        2515     2.02775     2.04281 0.000423699
        2516     2.02897      2.0428 0.000423566
        2517     2.03022      2.0428 0.000423427
        2518     2.03151     2.04279 0.000423283
        2519     2.03282     2.04279 0.000423133
        2520     2.03416     2.04278 0.000422979
        2521     2.03553     2.04278 0.000422821
        2522     2.03691     2.04278  0.00042266
        2523     2.03831     2.04278 0.000422496
        2524     2.03972     2.04278  0.00042233
        2525     2.04114     2.04277 0.000422164
        2526     2.04258     2.04277 0.000421996
        2527     2.04403     2.04278  0.00042183
        2528     2.04549     2.04278 0.000421664
        2529     2.04696     2.04278 0.000421501
        2530     2.04844     2.04278  0.00042134
        2531     2.04992     2.04278 0.000421183
        2532     2.05141     2.04279  0.00042103
        2533      2.0529     2.04279 0.000420883
        2534     2.05439      2.0428 0.000420742
        2535     2.05589      2.0428 0.000420608
        2536     2.05738     2.04281 0.000420481
        2537     2.05886     2.04281 0.000420363
        2538     2.06034     2.04282 0.000420254
        2539      2.0618     2.04283 0.000420155
        2540     2.06325     2.04283 0.000420067
        2541     2.06468     2.04284 0.000419989
        2542     2.06608     2.04285 0.000419923
        2543     2.06746     2.04286  0.00041987
        2544     2.06881     2.04287 0.000419829
        2545     2.07013     2.04288   0.0004198
        2546     2.07142     2.04289 0.000419785
        2547     2.07266     2.04291 0.000419783
        2548     2.07386     2.04292 0.000419794
        2549     2.07501     2.04293 0.000419818
        2550     2.07611     2.04294 0.000419855
        2551     2.07717     2.04296 0.000419904
        2552     2.07816     2.04297 0.000419966
        2553      2.0791     2.04299  0.00042004
        2554     2.07998       2.043 0.000420126
        2555      2.0808     2.04301 0.000420222
        2556     2.08156     2.04303 0.000420328
        2557     2.08225     2.04304 0.000420443
        2558     2.08287     2.04306 0.000420567
        2559     2.08343     2.04308 0.000420698
        2560     2.08392     2.04309 0.000420837
        2561     2.08433     2.04311  0.00042098
        2562     2.08467     2.04312 0.000421128
        2563     2.08494     2.04314  0.00042128
        2564     2.08514     2.04316 0.000421434
        2565     2.08526     2.04317 0.000421589
        2566      2.0853     2.04319 0.000421744
        2567     2.08526     2.04321 0.000421898
        2568     2.08515     2.04322  0.00042205
        2569     2.08495     2.04324 0.000422198
        2570     2.08467     2.04325 0.000422342
        2571     2.08431     2.04327 0.000422479
        2572     2.08387     2.04329  0.00042261
        2573     2.08334      2.0433 0.000422732
        2574     2.08273     2.04332 0.000422845
        2575     2.08203     2.04333 0.000422948
        2576     2.08124     2.04335  0.00042304
        2577     2.08036     2.04336 0.000423119
        2578     2.07939     2.04338 0.000423186
        2579     2.07833     2.04339 0.000423239
        2580     2.07718      2.0434 0.000423277
        2581     2.07593     2.04341 0.000423301
        2582     2.07459     2.04343 0.000423309
        2583     2.07316     2.04344 0.000423302
        2584     2.07163     2.04345 0.000423279
        2585     2.07001     2.04346  0.00042324
        2586      2.0683     2.04347 0.000423185
        2587     2.06649     2.04348 0.000423115
        2588      2.0646     2.04349  0.00042303
        2589     2.06261     2.04349 0.000422931
        2590     2.06054      2.0435 0.000422819
        2591     2.05839     2.04351 0.000422695
        2592     2.05616     2.04351  0.00042256
        2593     2.05385     2.04351 0.000422416
        2594     2.05148     2.04352 0.000422264
        2595     2.04905     2.04352 0.000422107
        2596     2.04656     2.04352 0.000421946
        2597     2.04403     2.04352 0.000421784
        2598     2.04147     2.04352 0.000421622
        2599     2.03889     2.04352 0.000421463
        2600     2.03629     2.04352 0.000421311
        2601      2.0337     2.04351 0.000421165
        2602     2.03113     2.04351  0.00042103
        2603     2.02859      2.0435 0.000420908
        2604      2.0261      2.0435 0.000420799
        2605     2.02368     2.04349 0.000420706
        2606     2.02134     2.04348 0.000420631
        2607     2.01909     2.04347 0.000420573
        2608     2.01696     2.04346 0.000420535
        2609     2.01497     2.04345 0.000420515
        2610     2.01312     2.04344 0.000420515
        2611     2.01143     2.04342 0.000420533
        2612     2.00991     2.04341 0.000420567
        2613     2.00858      2.0434 0.000420617
        2614     2.00745     2.04338 0.000420681
        2615     2.00652     2.04337 0.000420756
        2616      2.0058     2.04336 0.000420841
        2617      2.0053     2.04334 0.000420931
        2618       2.005     2.04333 0.000421025
        2619     2.00492     2.04331  0.00042112
        2620     2.00504      2.0433 0.000421212
        2621     2.00537     2.04328   0.0004213
        2622     2.00588     2.04327 0.000421381
        2623     2.00659     2.04326 0.000421452
        2624     2.00746     2.04324 0.000421512
        2625     2.00848     2.04323 0.000421559
        2626     2.00966     2.04322 0.000421593
        2627     2.01096      2.0432 0.000421611
        2628     2.01237     2.04319 0.000421614
        2629     2.01388     2.04318 0.000421601
        2630     2.01548     2.04317 0.000421572
        2631     2.01714     2.04316 0.000421528
        2632     2.01885     2.04315 0.000421469
        2633     2.02061     2.04314 0.000421396
        2634      2.0224     2.04313 0.000421309
        2635      2.0242     2.04313 0.000421211
        2636     2.02601     2.04312 0.000421101
        2637     2.02782     2.04311 0.000420981
        2638     2.02962     2.04311 0.000420853
        2639      2.0314     2.04311 0.000420717
        2640     2.03316      2.0431 0.000420574
        2641     2.03488      2.0431 0.000420426
        2642     2.03658      2.0431 0.000420275
        2643     2.03823     2.04309  0.00042012
        2644     2.03985     2.04309 0.000419963
        2645     2.04142     2.04309 0.000419804
        2646     2.04294     2.04309 0.000419646
        2647     2.04442     2.04309 0.000419487
        2648     2.04584     2.04309  0.00041933
        2649     2.04722      2.0431 0.000419175
        2650     2.04854      2.0431 0.000419022
        2651      2.0498      2.0431 0.000418871
        2652     2.05102      2.0431 0.000418724
        2653     2.05217     2.04311  0.00041858
        2654     2.05327     2.04311  0.00041844
        2655     2.05431     2.04311 0.000418304
        2656      2.0553     2.04312 0.000418171
        2657     2.05622     2.04312 0.000418043
        2658     2.05709     2.04313 0.000417919
        2659      2.0579     2.04313 0.000417798
        2660     2.05865     2.04314 0.000417682
        2661     2.05934     2.04315 0.000417569
        2662     2.05997     2.04315  0.00041746
        2663     2.06054     2.04316 0.000417355
        2664     2.06105     2.04317 0.000417252
        2665     2.06151     2.04317 0.000417152
        2666      2.0619     2.04318 0.000417055
        2667     2.06224     2.04319  0.00041696
        2668     2.06253     2.04319 0.000416866
        2669     2.06276      2.0432 0.000416775
        2670     2.06294     2.04321 0.000416684
        2671     2.06307     2.04322 0.000416595
        2672     2.06315     2.04322 0.000416505
        2673     2.06318     2.04323 0.000416416
        2674     2.06316     2.04324 0.000416327
        2675      2.0631     2.04325 0.000416238
        2676       2.063     2.04325 0.000416148
        2677     2.06287     2.04326 0.000416057
        2678     2.06269     2.04327 0.000415965
        2679     2.06249     2.04328 0.000415872
        2680     2.06225     2.04328 0.000415777
        2681     2.06199     2.04329  0.00041568
        2682     2.06171      2.0433 0.000415582
        2683      2.0614      2.0433 0.000415482
        2684     2.06107     2.04331  0.00041538
        2685     2.06073     2.04332 0.000415276
        2686     2.06038     2.04332  0.00041517
        2687     2.06002     2.04333 0.000415062
        2688     2.05966     2.04333 0.000414952
        2689     2.05929     2.04334  0.00041484
        2690     2.05892     2.04335 0.000414726
        2691     2.05856     2.04335  0.00041461
        2692      2.0582     2.04336 0.000414493
        2693     2.05785     2.04336 0.000414374
        2694     2.05751     2.04337 0.000414254
        2695     2.05719     2.04337 0.000414132
        2696     2.05687     2.04338 0.000414008
        2697     2.05658     2.04338 0.000413884
        2698      2.0563     2.04339 0.000413758
        2699     2.05604     2.04339 0.000413631
        2700      2.0558      2.0434 0.000413504
        2701     2.05559      2.0434 0.000413375
        2702     2.05539     2.04341 0.000413246
        2703     2.05521     2.04341 0.000413116
        2704     2.05506     2.04342 0.000412986
        2705     2.05493     2.04342 0.000412855
        2706     2.05482     2.04342 0.000412724
        2707     2.05474     2.04343 0.000412593
        2708     2.05467     2.04343 0.000412461
        2709     2.05462     2.04344  0.00041233
        2710      2.0546     2.04344 0.000412198
        2711     2.05459     2.04344 0.000412067
        2712      2.0546     2.04345 0.000411935
        2713     2.05462     2.04345 0.000411804
        2714     2.05467     2.04346 0.000411673
        2715     2.05472     2.04346 0.000411542
        2716     2.05479     2.04347 0.000411412
        2717     2.05487     2.04347 0.000411282
        2718     2.05497     2.04347 0.000411152
        2719     2.05507     2.04348 0.000411023
        2720     2.05518     2.04348 0.000410895
        2721     2.05531     2.04349 0.000410767
        2722     2.05544     2.04349 0.000410639
        2723     2.05557      2.0435 0.000410512
        2724     2.05572      2.0435 0.000410386
        2725     2.05587      2.0435 0.000410261
        2726     2.05602     2.04351 0.000410136
        2727     2.05618     2.04351 0.000410012
        2728     2.05634     2.04352 0.000409888
        2729     2.05651     2.04352 0.000409766
        2730     2.05668     2.04353 0.000409644
        2731     2.05685     2.04353 0.000409523
        2732     2.05702     2.04354 0.000409403
        2733      2.0572     2.04354 0.000409284
        2734     2.05738     2.04355 0.000409165
        2735     2.05756     2.04355 0.000409048
        2736     2.05775     2.04356 0.000408931
        2737     2.05793     2.04356 0.000408815
        2738     2.05812     2.04357 0.000408701
        2739     2.05831     2.04357 0.000408587
