#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         232     -0.4045   -0.414644  0.00335697
         233   -0.424069   -0.414685  0.00334281
         234   -0.446263    -0.41482  0.00333124
         235    -0.46517   -0.415034  0.00332395
         236   -0.394971   -0.414949  0.00331095
         237   -0.412236   -0.414937    0.003297
         238   -0.412937   -0.414929  0.00328316
         239   -0.454647   -0.415095  0.00327363
         240   -0.438988   -0.415195   0.0032615
         241   -0.390185   -0.415091  0.00324962
         242   -0.388615   -0.414982  0.00323803
         243   -0.350021   -0.414714  0.00323572
         244   -0.360877   -0.414494  0.00322997
         245   -0.379348    -0.41435  0.00321997
         246   -0.407359   -0.414322  0.00320701
         247   -0.429844   -0.414385  0.00319464
         248   -0.459072   -0.414565  0.00318684
         249   -0.434698   -0.414646  0.00317506
         250   -0.379198   -0.414504  0.00316553
         251   -0.408379   -0.414479  0.00315301
         252   -0.417221    -0.41449  0.00314052
         253   -0.452791   -0.414642  0.00313175
         254   -0.435868   -0.414725  0.00312054
         255   -0.445432   -0.414846  0.00311062
         256   -0.502858   -0.415189  0.00311741
         257   -0.352699   -0.414946  0.00311475
         258   -0.389011   -0.414846   0.0031043
         259   -0.438537   -0.414937  0.00309366
         260   -0.403484   -0.414893  0.00308208
         261   -0.363438   -0.414696  0.00307657
         262   -0.452211   -0.414839  0.00306815
         263   -0.511674   -0.415207   0.0030785
         264   -0.402736    -0.41516   0.0030672
         265    -0.42711   -0.415205  0.00305596
         266    -0.37889   -0.415069  0.00304752
         267   -0.426975   -0.415113  0.00303643
         268    -0.45292   -0.415254  0.00302838
         269   -0.498732   -0.415565  0.00303298
         270   -0.451241   -0.415697  0.00302462
         271   -0.480941   -0.415938  0.00302303
         272    -0.40342   -0.415892  0.00301226
         273   -0.408582   -0.415865  0.00300135
         274   -0.425678   -0.415901  0.00299061
         275   -0.391411   -0.415812  0.00298106
         276   -0.351385   -0.415578  0.00297938
         277   -0.352031   -0.415349  0.00297745
         278   -0.453916   -0.415488  0.00296997
         279   -0.487233   -0.415745  0.00297043
         280   -0.485545   -0.415994  0.00297027
         281   -0.456197   -0.416137  0.00296314
         282    -0.47677   -0.416352  0.00296042
         283   -0.495306   -0.416631  0.00296308
         284   -0.451643   -0.416754  0.00295521
         285   -0.475707   -0.416961  0.00295207
         286   -0.462707   -0.417121  0.00294608
         287   -0.514574   -0.417461  0.00295532
         288   -0.448483   -0.417568  0.00294702
         289   -0.450779   -0.417683  0.00293906
         290   -0.410699   -0.417659  0.00292902
         291   -0.498635   -0.417937  0.00293215
         292    -0.41911   -0.417942  0.00292211
         293   -0.481705   -0.418159  0.00292023
         294   -0.442095   -0.418241  0.00291143
         295   -0.473069   -0.418426  0.00290749
         296    -0.41833   -0.418426  0.00289766
         297   -0.430585   -0.418467   0.0028882
         298     -0.4655   -0.418625  0.00288281
         299   -0.474692   -0.418812  0.00287926
         300   -0.457108    -0.41894  0.00287249
         301   -0.439899    -0.41901   0.0028638
         302   -0.402372   -0.418955  0.00285484
         303   -0.404433   -0.418907  0.00284582
         304   -0.391369   -0.418816   0.0028379
         305   -0.367945   -0.418649   0.0028335
         306   -0.372141   -0.418497  0.00282831
         307   -0.420982   -0.418505  0.00281911
         308   -0.413726    -0.41849     0.00281
         309   -0.364112   -0.418314  0.00280641
         310   -0.411469   -0.418292  0.00279744
