# DISTANCE:     AVE_GOFR:        ERROR:
     1.57745    0.665405  0.00569864
      1.6031    0.673877  0.00458183
     1.62875    0.693761    0.005243
      1.6544    0.703541   0.0052655
     1.68005    0.734594  0.00393327
      1.7057    0.762642  0.00641389
     1.73135    0.784277  0.00623662
       1.757    0.821518  0.00500873
     1.78265    0.856895   0.0058051
      1.8083    0.904263  0.00697718
     1.83395    0.944291  0.00626702
      1.8596     0.97651  0.00625461
     1.88525     1.01539  0.00681684
      1.9109     1.05408  0.00519777
     1.93655      1.0982  0.00486357
      1.9622     1.12726  0.00427115
     1.98785     1.15783  0.00496494
      2.0135     1.19363  0.00540657
     2.03915     1.21118   0.0049814
      2.0648     1.22618  0.00573615
     2.09045     1.20963  0.00660346
      2.1161     1.20173  0.00440842
     2.14174     1.19023  0.00466864
     2.16739     1.16966  0.00406019
     2.19304     1.13967   0.0048988
     2.21869     1.12224  0.00401321
     2.24434     1.08594  0.00645686
     2.26999     1.06556  0.00440569
     2.29564     1.04098   0.0064072
     2.32129     1.01802  0.00536108
     2.34694    0.982498  0.00701049
     2.37259    0.963053  0.00740806
     2.39824    0.938466    0.006042
     2.42389    0.923325  0.00594251
     2.44954    0.909475  0.00544065
     2.47519    0.900035  0.00371214
     2.50084    0.890686  0.00473891
     2.52649    0.882378  0.00488534
     2.55214    0.882254  0.00312687

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00160484  0.00035713
    0.910562   0.0238399  0.00153513
    0.936212    0.170399  0.00285067
    0.961861    0.588394  0.00622275
    0.987511     1.23767   0.0116635
     1.01316     1.89866   0.0120169
     1.03881      2.3567   0.0107643
     1.06446       2.556  0.00908823
     1.09011     2.54232  0.00862412
     1.11576     2.38298   0.0108167
     1.14141     2.15461   0.0117185
     1.16706     1.94163  0.00802418
     1.19271     1.74523   0.0074563
     1.21836     1.54896  0.00809537
     1.24401     1.39349  0.00840766
     1.26966     1.24801  0.00900681
     1.29531     1.13345  0.00897073
     1.32096     1.03035  0.00901965
     1.34661    0.941034  0.00797172
     1.37226    0.859466  0.00557681
     1.39791     0.81546  0.00677892
     1.42355    0.771061  0.00723505
      1.4492    0.732851  0.00557549
     1.47485    0.706888  0.00553065
      1.5005     0.68423  0.00600151
     1.52615    0.674571  0.00682457
      1.5518    0.667401  0.00570256
     1.57745    0.663811  0.00551015
      1.6031    0.673141   0.0043132
     1.62875     0.69352  0.00487401
      1.6544    0.703017   0.0049154
     1.68005    0.733287  0.00386324
      1.7057    0.763455  0.00600703
     1.73135    0.787407  0.00652927
       1.757    0.824723  0.00558302
     1.78265    0.856619  0.00539698
      1.8083    0.906982  0.00698841
     1.83395    0.949282  0.00754918
      1.8596    0.979967  0.00669573
     1.88525     1.01682  0.00647769
      1.9109     1.05569  0.00506722
     1.93655     1.09764  0.00454829
      1.9622     1.12705  0.00397093
     1.98785     1.15956  0.00490384
      2.0135     1.19352   0.0050215
     2.03915     1.21178   0.0046621
      2.0648     1.22645  0.00533291
     2.09045     1.21043  0.00617916
      2.1161     1.20081   0.0041889
     2.14174     1.18965  0.00437164
     2.16739      1.1685  0.00393331
     2.19304      1.1393  0.00456297
     2.21869     1.11983   0.0043911
     2.24434     1.08609  0.00599746
     2.26999     1.06346  0.00456679
     2.29564     1.03887  0.00628636
     2.32129     1.01452  0.00601512
     2.34694    0.980905   0.0066883
     2.37259    0.961286  0.00708651
     2.39824    0.936817  0.00583123
     2.42389    0.922858  0.00553634
     2.44954    0.909701  0.00505672
     2.47519    0.898912  0.00361262
     2.50084    0.889967  0.00445469
     2.52649    0.882796  0.00455423
     2.55214    0.882221   0.0029037

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00150702 0.000346459
    0.910562   0.0239308  0.00143547
    0.936212    0.170584  0.00266657
    0.961861    0.587439  0.00588063
    0.987511     1.23822   0.0108988
     1.01316     1.89974   0.0112642
     1.03881     2.35533   0.0101336
     1.06446      2.5531  0.00893436
     1.09011     2.53971  0.00843246
     1.11576     2.38259   0.0101026
     1.14141     2.15674   0.0111293
     1.16706     1.94404  0.00784253
     1.19271     1.74771   0.0073629
     1.21836     1.55029  0.00766502
     1.24401     1.39321  0.00785181
     1.26966     1.24715  0.00844652
     1.29531      1.1316   0.0085624
     1.32096     1.02859  0.00858819
     1.34661     0.94244  0.00756321
     1.37226    0.863058  0.00625533
     1.39791    0.816697  0.00643874
     1.42355    0.772553  0.00690471
      1.4492    0.732932  0.00520438
     1.47485    0.704051   0.0058444
      1.5005    0.681459  0.00620832
     1.52615    0.675533  0.00643703
      1.5518    0.667196  0.00532608
     1.57745    0.663123  0.00518549
      1.6031    0.672544  0.00406681
     1.62875    0.692223  0.00471863
      1.6544    0.702994  0.00458776
     1.68005    0.731215  0.00412409
      1.7057    0.763254  0.00560991
     1.73135     0.78931  0.00636533
       1.757     0.82373  0.00529831
     1.78265    0.856016  0.00507072
      1.8083    0.905938  0.00660009
     1.83395    0.948256  0.00711527
      1.8596    0.979618  0.00625844
     1.88525     1.01595  0.00610339
      1.9109     1.05561  0.00472999
     1.93655     1.09831  0.00429405
      1.9622     1.13154  0.00570232
     1.98785     1.15983  0.00458396
      2.0135     1.19288   0.0047274
     2.03915     1.21254   0.0044123
      2.0648     1.22544   0.0050714
     2.09045     1.21228  0.00603917
      2.1161     1.20272  0.00432388
     2.14174     1.19264  0.00499698
     2.16739     1.17021  0.00402323
     2.19304     1.13805  0.00442574
     2.21869     1.11902   0.0041739
     2.24434     1.08746  0.00575216
     2.26999     1.06419  0.00432098
     2.29564      1.0385  0.00587831
     2.32129     1.01301  0.00579983
     2.34694    0.981683  0.00628745
     2.37259    0.961125  0.00661591
     2.39824    0.935297  0.00563718
     2.42389    0.921413  0.00535241
     2.44954    0.909226  0.00474186
     2.47519    0.898262  0.00342979
     2.50084    0.889418  0.00419139
     2.52649    0.883156  0.00426484
     2.55214    0.882101  0.00271258

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00146155 0.000327776
    0.910562   0.0242567  0.00138225
    0.936212    0.170847   0.0025129
    0.961861    0.588974  0.00570986
    0.987511     1.23543   0.0105701
     1.01316      1.8913   0.0133506
     1.03881     2.35282  0.00980654
     1.06446     2.55248  0.00839745
     1.09011      2.5352  0.00903419
     1.11576     2.38387   0.0095523
     1.14141     2.16042   0.0110233
     1.16706     1.95128   0.0101557
     1.19271     1.74807  0.00691146
     1.21836     1.55132  0.00725395
     1.24401     1.38992   0.0080203
     1.26966     1.24568  0.00804655
     1.29531     1.13398  0.00835145
     1.32096     1.03083  0.00833826
     1.34661    0.943104  0.00711965
     1.37226    0.863763  0.00590398
     1.39791    0.817533  0.00609035
     1.42355    0.773712  0.00656985
      1.4492    0.732498  0.00489721
     1.47485    0.707245   0.0062913
      1.5005    0.683628   0.0061877
     1.52615    0.677352  0.00628664
      1.5518      0.6663  0.00506789
     1.57745    0.663096  0.00486147
      1.6031    0.670569  0.00426531
     1.62875    0.691432  0.00448954
      1.6544    0.702454  0.00433267
     1.68005    0.730449  0.00393681
      1.7057    0.760425  0.00593026
     1.73135    0.785811  0.00686217
       1.757     0.82292  0.00502874
     1.78265    0.856353  0.00476494
      1.8083    0.904886  0.00627083
     1.83395    0.947716  0.00669102
      1.8596    0.980252  0.00589922
     1.88525     1.01488  0.00581625
      1.9109     1.05448  0.00456741
     1.93655      1.0983  0.00402567
      1.9622     1.13159  0.00534617
     1.98785     1.15891  0.00438848
      2.0135     1.19243  0.00445358
     2.03915     1.21329  0.00419975
      2.0648       1.225  0.00477392
     2.09045     1.21338  0.00575995
      2.1161     1.20288  0.00405642
     2.14174     1.19298  0.00469637
     2.16739     1.17054  0.00378528
     2.19304     1.13935  0.00433583
     2.21869     1.12079  0.00427511
     2.24434     1.08913  0.00562823
     2.26999     1.06549  0.00424217
     2.29564      1.0383  0.00551419
     2.32129     1.01118  0.00571967
     2.34694    0.980986  0.00593297
     2.37259    0.960944  0.00620488
     2.39824    0.934871  0.00530088
     2.42389    0.921694  0.00502522
     2.44954     0.91111  0.00480516
     2.47519    0.899755  0.00352546
     2.50084    0.889099  0.00394156
     2.52649    0.882784  0.00401446
     2.55214    0.882681  0.00260431

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00143222 0.000309805
    0.910562   0.0244016  0.00130851
    0.936212    0.171692    0.002503
    0.961861    0.588646  0.00538342
    0.987511     1.23159   0.0106207
     1.01316     1.88911   0.0127437
     1.03881     2.35899   0.0110012
     1.06446     2.55624  0.00870422
     1.09011     2.53864  0.00913403
     1.11576     2.38844   0.0100238
     1.14141     2.16205   0.0104953
     1.16706     1.95163  0.00956449
     1.19271     1.74095  0.00948865
     1.21836     1.54682  0.00809919
     1.24401     1.38444  0.00923584
     1.26966     1.24029  0.00920404
     1.29531     1.12859  0.00943887
     1.32096     1.02931   0.0079862
     1.34661    0.945426  0.00706932
     1.37226    0.865802  0.00589823
     1.39791    0.819772  0.00612985
     1.42355    0.774573  0.00623953
      1.4492    0.733858  0.00479441
     1.47485    0.708653  0.00607687
      1.5005    0.686371  0.00640267
     1.52615    0.680097  0.00648833
      1.5518    0.668751  0.00532963
     1.57745    0.665529  0.00514836
      1.6031    0.672588  0.00446685
     1.62875    0.691715  0.00423435
      1.6544    0.702508  0.00407815
     1.68005    0.730683  0.00371215
      1.7057    0.759293  0.00568831
     1.73135    0.784378  0.00660643
       1.757    0.821805  0.00485502
     1.78265     0.85536  0.00458688
      1.8083    0.903978  0.00596733
     1.83395    0.946869  0.00635074
      1.8596    0.978878  0.00570983
     1.88525     1.01421  0.00551232
      1.9109     1.05468  0.00430324
     1.93655     1.09703  0.00398466
      1.9622      1.1308  0.00508955
     1.98785     1.15949  0.00416863
      2.0135     1.19317  0.00425346
     2.03915     1.21184  0.00419527
      2.0648     1.22253  0.00509126
     2.09045     1.21288   0.0054424
      2.1161       1.204  0.00396913
     2.14174     1.19244  0.00445051
     2.16739      1.1718  0.00376652
     2.19304     1.14018  0.00415928
     2.21869     1.12191  0.00416675
     2.24434     1.09163  0.00582683
     2.26999     1.06583  0.00400585
     2.29564     1.03598  0.00565665
     2.32129     1.00972   0.0055663
     2.34694    0.980538  0.00560083
     2.37259    0.961111  0.00584213
     2.39824     0.93598  0.00510369
     2.42389    0.922547  0.00480148
     2.44954    0.912839  0.00482359
     2.47519    0.900775  0.00346256
     2.50084    0.889599   0.0037414
     2.52649    0.884394  0.00408836
     2.55214     0.88506   0.0033665

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00137303 0.000298194
    0.910562    0.024042  0.00128428
    0.936212    0.171022  0.00245182
    0.961861    0.589995  0.00525063
    0.987511     1.23331   0.0101694
     1.01316     1.88978   0.0120535
     1.03881     2.35693   0.0105812
     1.06446     2.55428  0.00843721
     1.09011     2.53419  0.00964977
     1.11576      2.3923   0.0101823
     1.14141     2.16803   0.0114898
     1.16706     1.95084  0.00906548
     1.19271     1.74138  0.00897103
     1.21836     1.54655  0.00765378
     1.24401     1.38559  0.00879455
     1.26966     1.24038  0.00869324
     1.29531      1.1285  0.00891493
     1.32096     1.03097  0.00771392
     1.34661    0.947417  0.00695108
     1.37226    0.866051  0.00557584
     1.39791    0.817741  0.00611647
     1.42355    0.772709  0.00616507
      1.4492    0.731093  0.00526522
     1.47485    0.707714  0.00581134
      1.5005    0.685581  0.00609551
     1.52615    0.679513  0.00615407
      1.5518    0.666819  0.00537254
     1.57745    0.666039  0.00488748
      1.6031    0.672966  0.00423461
     1.62875    0.692051  0.00401246
      1.6544    0.703185  0.00390734
     1.68005    0.731818  0.00367527
      1.7057    0.760643  0.00553008
     1.73135    0.783379  0.00631447
       1.757    0.821723  0.00458598
     1.78265    0.856149  0.00439934
      1.8083    0.904315  0.00564534
     1.83395    0.945123  0.00623341
      1.8596    0.977309  0.00560409
     1.88525     1.01602  0.00549568
      1.9109      1.0565  0.00443213
     1.93655     1.09941    0.004418
      1.9622     1.13083  0.00480688
     1.98785     1.15936   0.0039391
      2.0135      1.1911    0.004496
     2.03915     1.21107  0.00403267
      2.0648      1.2208   0.0050939
     2.09045     1.21264  0.00514547
      2.1161      1.2054  0.00398937
     2.14174     1.19261  0.00420644
     2.16739     1.17056  0.00375497
     2.19304     1.13895  0.00410407
     2.21869     1.12243  0.00396751
     2.24434     1.09095  0.00554266
     2.26999     1.06523  0.00382754
     2.29564     1.03769  0.00559282
     2.32129     1.01065  0.00533449
     2.34694    0.980418  0.00529097
     2.37259    0.962309  0.00563905
     2.39824     0.93786  0.00515469
     2.42389    0.922444  0.00453584
     2.44954    0.912435  0.00457253
     2.47519    0.901649  0.00337854
     2.50084    0.890647  0.00367734
     2.52649    0.883152  0.00404542
     2.55214    0.885554  0.00321558

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00135386 0.000283115
    0.910562    0.024322  0.00124683
    0.936212    0.170768  0.00233589
    0.961861    0.589104  0.00504928
    0.987511     1.23413   0.0096671
     1.01316     1.89187   0.0115987
     1.03881     2.36187   0.0111152
     1.06446     2.55815   0.0088357
     1.09011     2.53342  0.00917247
     1.11576     2.38679   0.0110351
     1.14141     2.16713   0.0109202
     1.16706     1.94902  0.00877051
     1.19271     1.73738  0.00934849
     1.21836     1.54361  0.00779714
     1.24401     1.38479  0.00836802
     1.26966      1.2394  0.00829148
     1.29531     1.12734  0.00852116
     1.32096     1.03131  0.00731554
     1.34661    0.947711  0.00659148
     1.37226    0.866374  0.00529171
     1.39791    0.818359   0.0058257
     1.42355    0.773315  0.00587027
      1.4492    0.733569  0.00553954
     1.47485    0.709745  0.00584949
      1.5005    0.685674   0.0057754
     1.52615    0.679232  0.00583656
      1.5518    0.668608   0.0053794
     1.57745    0.667388  0.00481281
      1.6031    0.673596  0.00405838
     1.62875    0.691941  0.00380278
      1.6544    0.704422  0.00389246
     1.68005    0.731936  0.00348375
      1.7057    0.760315  0.00524874
     1.73135    0.783207  0.00598447
       1.757    0.820434  0.00452206
     1.78265    0.856078  0.00416837
      1.8083    0.903211  0.00545516
     1.83395    0.942905  0.00628749
      1.8596    0.975775  0.00551497
     1.88525     1.01473  0.00535604
      1.9109     1.05592  0.00423671
     1.93655     1.09983  0.00420482
      1.9622     1.13241  0.00480619
     1.98785     1.16002  0.00378791
      2.0135     1.19107  0.00425945
     2.03915     1.21115  0.00382129
      2.0648     1.22148  0.00487021
     2.09045     1.21334  0.00492194
      2.1161     1.20716  0.00414922
     2.14174     1.19354  0.00408756
     2.16739     1.17111  0.00359765
     2.19304     1.13829  0.00394222
     2.21869     1.12235  0.00375944
     2.24434     1.09147  0.00527564
     2.26999     1.06457   0.0036822
     2.29564     1.03715  0.00532412
     2.32129     1.00946  0.00518468
     2.34694     0.98076  0.00502358
     2.37259    0.962412   0.0053432
     2.39824     0.93643  0.00507784
     2.42389    0.921489  0.00439643
     2.44954    0.912605  0.00433502
     2.47519    0.903067  0.00348553
     2.50084     0.89106   0.0035069
     2.52649    0.884869  0.00418082
     2.55214    0.885441  0.00304835

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00142831 0.000278576
    0.910562   0.0245783  0.00121055
    0.936212    0.171593  0.00236005
    0.961861    0.589044  0.00479718
    0.987511     1.23496  0.00921905
     1.01316      1.8916   0.0110221
     1.03881     2.36108    0.010587
     1.06446     2.55707  0.00846023
     1.09011     2.53415  0.00874294
     1.11576     2.39063   0.0111324
     1.14141     2.16608   0.0104244
     1.16706     1.94977   0.0083644
     1.19271     1.73878  0.00898523
     1.21836     1.54432  0.00743989
     1.24401     1.38335  0.00807192
     1.26966      1.2381  0.00797865
     1.29531     1.12632  0.00815509
     1.32096     1.02978  0.00710923
     1.34661     0.94667  0.00634355
     1.37226    0.866819   0.0050458
     1.39791    0.818175   0.0055373
     1.42355     0.77251  0.00563168
      1.4492    0.734758   0.0053887
     1.47485    0.710204    0.005575
      1.5005    0.687522  0.00577486
     1.52615    0.679185  0.00554493
      1.5518    0.668602  0.00511043
     1.57745    0.664498  0.00537015
      1.6031    0.673023  0.00389577
     1.62875    0.690615  0.00383686
      1.6544    0.704403  0.00369788
     1.68005    0.732696  0.00339135
      1.7057    0.760628  0.00499564
     1.73135    0.783447  0.00569005
       1.757    0.821122  0.00434787
     1.78265    0.856041  0.00396012
      1.8083     0.90193  0.00533069
     1.83395    0.942753  0.00597497
      1.8596     0.97724  0.00543031
     1.88525     1.01781  0.00590875
      1.9109     1.05754  0.00432448
     1.93655     1.09889  0.00409751
      1.9622      1.1316  0.00463439
     1.98785      1.1599  0.00360065
      2.0135     1.19221  0.00419719
     2.03915     1.21199   0.0037207
      2.0648     1.21998  0.00485074
     2.09045     1.21179  0.00491183
      2.1161     1.20735    0.003946
     2.14174      1.1923  0.00406792
     2.16739     1.17086  0.00342622
     2.19304     1.13797  0.00375813
     2.21869     1.12093  0.00383136
     2.24434     1.09072   0.0050653
     2.26999     1.06462  0.00349841
     2.29564     1.03774  0.00509059
     2.32129     1.01002  0.00495556
     2.34694    0.980373  0.00478735
     2.37259    0.963028  0.00511135
     2.39824    0.937582   0.0049529
     2.42389     0.92203  0.00420973
     2.44954    0.911393   0.0042843
     2.47519    0.903322  0.00332059
     2.50084    0.891477  0.00335622
     2.52649    0.885024  0.00397467
     2.55214    0.885413  0.00289605

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00136029 0.000273488
    0.910562   0.0244658  0.00115812
    0.936212    0.172276  0.00234451
    0.961861    0.589577  0.00459826
    0.987511     1.23675  0.00895242
     1.01316     1.89277   0.0105601
     1.03881     2.35996   0.0101419
     1.06446     2.55449  0.00844141
     1.09011     2.53313  0.00838596
     1.11576      2.3918    0.010663
     1.14141     2.16679  0.00995172
     1.16706     1.94794  0.00816364
     1.19271     1.73953  0.00858906
     1.21836      1.5443  0.00708564
     1.24401     1.38319  0.00768918
     1.26966     1.23559  0.00798225
     1.29531     1.12467  0.00793277
     1.32096     1.02733  0.00717828
     1.34661    0.943059   0.0069942
     1.37226    0.865425  0.00499447
     1.39791    0.817444  0.00532166
     1.42355    0.774262  0.00562952
      1.4492    0.734483   0.0051391
     1.47485    0.709389  0.00536875
      1.5005    0.688951  0.00567383
     1.52615    0.682722  0.00630874
      1.5518    0.671405  0.00558327
     1.57745     0.66707  0.00569744
      1.6031    0.675005  0.00418454
     1.62875    0.692499  0.00409056
      1.6544    0.706066  0.00387778
     1.68005    0.732598  0.00323127
      1.7057    0.759757  0.00483307
     1.73135    0.783143  0.00542722
       1.757    0.820897  0.00414665
     1.78265    0.854911  0.00392941
      1.8083    0.901368  0.00510632
     1.83395    0.941978  0.00574038
      1.8596    0.977737  0.00519439
     1.88525     1.01884  0.00571571
      1.9109     1.05824  0.00417337
     1.93655     1.09853    0.003918
      1.9622       1.132  0.00443135
     1.98785     1.15939  0.00346507
      2.0135     1.19066  0.00427508
     2.03915     1.21099  0.00367516
      2.0648     1.21846  0.00485335
     2.09045     1.21193  0.00467992
      2.1161     1.20755  0.00376325
     2.14174     1.19209  0.00387982
     2.16739     1.17077  0.00326436
     2.19304     1.13889  0.00369127
     2.21869     1.12101  0.00364976
     2.24434     1.08983  0.00490166
     2.26999     1.06301  0.00368211
     2.29564     1.03622  0.00507178
     2.32129     1.01022   0.0047235
     2.34694    0.980983  0.00459815
     2.37259     0.96303  0.00486796
     2.39824    0.937985  0.00473345
     2.42389    0.922344  0.00402098
     2.44954    0.911344  0.00408056
     2.47519    0.902342  0.00330392
     2.50084    0.891776  0.00320967
     2.52649     0.88506  0.00378556
     2.55214    0.885573  0.00276252

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00131097 0.000265467
    0.910562   0.0244226  0.00110628
    0.936212    0.172802  0.00229624
    0.961861    0.587503  0.00483415
    0.987511     1.23494  0.00872669
     1.01316      1.8918   0.0101245
     1.03881     2.35996  0.00968086
     1.06446     2.55109   0.0087153
     1.09011     2.53295  0.00800669
     1.11576     2.39329   0.0102826
     1.14141     2.17166   0.0106269
     1.16706     1.94686  0.00786438
     1.19271     1.73816  0.00830761
     1.21836     1.54553  0.00686909
     1.24401     1.38447  0.00744515
     1.26966     1.23533  0.00762367
     1.29531      1.1241  0.00759292
     1.32096     1.02685  0.00686831
     1.34661     0.94268  0.00668656
     1.37226    0.864286  0.00489547
     1.39791    0.815168  0.00554541
     1.42355    0.774528  0.00537993
      1.4492     0.73486  0.00491928
     1.47485    0.709698  0.00513359
      1.5005      0.6904  0.00559784
     1.52615     0.68468  0.00631873
      1.5518    0.673573  0.00573483
     1.57745    0.668026  0.00551811
      1.6031    0.675279  0.00400329
     1.62875    0.692415   0.0039055
      1.6544    0.705111  0.00381718
     1.68005    0.732101  0.00312242
      1.7057    0.758904  0.00468803
     1.73135    0.781982  0.00530333
       1.757    0.819374  0.00422851
     1.78265    0.853727  0.00392506
      1.8083    0.900467  0.00495309
     1.83395    0.941124  0.00554272
      1.8596     0.97852  0.00501693
     1.88525     1.01947  0.00549064
      1.9109     1.05915  0.00408351
     1.93655     1.09848  0.00374029
      1.9622     1.13213  0.00423195
     1.98785     1.15933  0.00330808
      2.0135     1.19042  0.00408775
     2.03915     1.21074  0.00351686
      2.0648     1.21879  0.00464433
     2.09045     1.21149  0.00448792
      2.1161     1.20747  0.00359312
     2.14174     1.19152  0.00374535
     2.16739     1.17197  0.00332974
     2.19304     1.14086  0.00401287
     2.21869     1.12185  0.00357936
     2.24434     1.09109  0.00483661
     2.26999     1.06289  0.00351685
     2.29564      1.0361  0.00484244
     2.32129     1.00863  0.00476975
     2.34694     0.98021   0.0044536
     2.37259    0.963362  0.00465802
     2.39824    0.938166  0.00452173
     2.42389    0.922433  0.00383919
     2.44954    0.911303  0.00389529
     2.47519    0.901344  0.00330111
     2.50084    0.891326  0.00309508
     2.52649    0.884994  0.00361406
     2.55214    0.885659  0.00263831

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
