#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         245    -7.46489    -7.52956     0.00561
         246    -7.47867    -7.52935  0.00559101
         247    -7.49413    -7.52921   0.0055702
         248    -7.51674    -7.52916  0.00554796
         249     -7.5251    -7.52914  0.00552571
         250    -7.53346    -7.52916  0.00550363
         251    -7.42976    -7.52877  0.00549593
         252    -7.29201    -7.52783  0.00555384
         253    -7.32185    -7.52701  0.00559124
         254    -7.41944    -7.52659  0.00558525
         255    -7.45185     -7.5263  0.00557103
         256    -7.42789    -7.52591  0.00556251
         257    -7.43266    -7.52555  0.00555269
         258    -7.42585    -7.52516   0.0055446
         259    -7.40192    -7.52469  0.00554357
         260    -7.42597    -7.52431  0.00553524
         261    -7.42891    -7.52394  0.00552608
         262    -7.50665    -7.52387  0.00550539
         263    -7.56876    -7.52405   0.0054871
         264    -7.59115     -7.5243   0.0054722
         265    -7.60079    -7.52459  0.00545916
         266     -7.4965    -7.52448  0.00543966
         267    -7.56318    -7.52463  0.00542121
         268    -7.56842    -7.52479  0.00540345
         269    -7.47549    -7.52461  0.00538647
         270     -7.5601    -7.52474  0.00536812
         271    -7.48321    -7.52459   0.0053505
         272    -7.61697    -7.52493   0.0053416
         273    -7.59821    -7.52519  0.00532877
         274    -7.56764    -7.52535  0.00531158
         275     -7.5808    -7.52555  0.00529609
         276    -7.59289    -7.52579  0.00528252
         277    -7.51143    -7.52574   0.0052637
         278    -7.51876    -7.52572  0.00524482
         279    -7.54083    -7.52577  0.00522631
         280    -7.54361    -7.52584  0.00520803
         281     -7.5821    -7.52604  0.00519334
         282    -7.57622    -7.52621  0.00517797
         283    -7.58925    -7.52644  0.00516447
         284    -7.43099     -7.5261  0.00515721
         285    -7.44649    -7.52582  0.00514667
         286     -7.4611    -7.52559  0.00513365
         287    -7.50566    -7.52552  0.00511623
         288    -7.53051    -7.52554  0.00509849
         289    -7.45973    -7.52531  0.00508594
         290    -7.42197    -7.52496  0.00508087
         291    -7.48516    -7.52482  0.00506525
         292    -7.52357    -7.52482   0.0050479
         293    -7.53329    -7.52485  0.00503076
         294    -7.51313    -7.52481   0.0050138
         295    -7.47492    -7.52464  0.00499966
         296    -7.51293     -7.5246  0.00498293
         297    -7.56843    -7.52475  0.00496833
         298    -7.55255    -7.52484  0.00495254
         299    -7.57551    -7.52501  0.00493887
         300    -7.59433    -7.52524  0.00492781
         301    -7.62745    -7.52558  0.00492313
         302    -7.60542    -7.52584  0.00491392
         303    -7.55788    -7.52595  0.00489884
         304    -7.52666    -7.52595  0.00488272
         305    -7.56576    -7.52608  0.00486846
         306     -7.5879    -7.52628  0.00485674
         307     -7.5552    -7.52638  0.00484183
         308     -7.6165    -7.52667  0.00483495
         309    -7.56925    -7.52681  0.00482126
         310    -7.57291    -7.52696    0.004808
         311    -7.55937    -7.52706  0.00479367
         312    -7.61909    -7.52736  0.00478738
         313    -7.64649    -7.52774  0.00478719
         314    -7.70176    -7.52829  0.00480391
         315    -7.65603     -7.5287  0.00480575
         316    -7.57961    -7.52886  0.00479324
         317    -7.59594    -7.52907  0.00478279
         318     -7.5716     -7.5292  0.00476962
         319    -7.62595    -7.52951   0.0047643
         320    -7.60607    -7.52975  0.00475541
         321    -7.60101    -7.52997  0.00474578
         322    -7.58364    -7.53013  0.00473397
         323    -7.51422    -7.53008  0.00471957
         324    -7.61974    -7.53036   0.0047131
         325    -7.62565    -7.53065  0.00470771
         326    -7.71652    -7.53122  0.00472767
         327    -7.64488    -7.53157  0.00472597
         328    -7.74621    -7.53223  0.00475665
         329    -7.72329    -7.53281  0.00477751
         330    -7.69317    -7.53329  0.00478769
         331    -7.69778    -7.53379  0.00479894
         332    -7.75106    -7.53444   0.0048289
         333     -7.7903    -7.53521  0.00487514
         334    -7.76553     -7.5359  0.00490907
         335    -7.70333     -7.5364  0.00491979
         336    -7.73009    -7.53698  0.00493881
         337    -7.65914    -7.53734  0.00493744
         338    -7.69887    -7.53782   0.0049459
         339    -7.68354    -7.53825  0.00494996
         340    -7.66971    -7.53864  0.00495048
         341    -7.65879    -7.53899  0.00494848
         342     -7.6865    -7.53942  0.00495277
         343    -7.66844     -7.5398   0.0049526
         344    -7.68832    -7.54023  0.00495698
         345    -7.70476     -7.5407  0.00496551
         346    -7.72882    -7.54125  0.00498083
         347    -7.68352    -7.54166  0.00498332
         348    -7.74213    -7.54223  0.00500219
         349    -7.67463    -7.54261  0.00500222
         350    -7.64083    -7.54289  0.00499579
         351    -7.70844    -7.54337  0.00500377
         352    -7.63189    -7.54362  0.00499587
         353    -7.61044    -7.54381  0.00498531
         354    -7.58392    -7.54392  0.00497251
         355    -7.58273    -7.54403  0.00495971
         356    -7.53982    -7.54402  0.00494579
         357    -7.64674    -7.54431   0.0049403
         358    -7.71236    -7.54477  0.00494875
         359     -7.6208    -7.54499  0.00493949
         360    -7.62221     -7.5452  0.00493043
         361    -7.63417    -7.54545  0.00492293
         362     -7.6219    -7.54566  0.00491386
         363    -7.61095    -7.54584  0.00490361
         364    -7.56167    -7.54588  0.00489033
         365    -7.57659    -7.54597  0.00487766
         366     -7.5576      -7.546  0.00486443
         367    -7.62491    -7.54621  0.00485593
         368    -7.58553    -7.54632  0.00484391
         369    -7.66944    -7.54665  0.00484226
         370    -7.69805    -7.54706  0.00484643
         371    -7.67066     -7.5474   0.0048448
         372    -7.65404    -7.54768  0.00484026
         373    -7.59076     -7.5478  0.00482866
         374    -7.57118    -7.54786  0.00481615
         375    -7.56982    -7.54792  0.00480366
         376    -7.51106    -7.54782  0.00479189
         377    -7.56936    -7.54788  0.00477952
         378    -7.61227    -7.54805  0.00476991
         379    -7.58593    -7.54815  0.00475837
         380    -7.59649    -7.54828  0.00474755
         381    -7.59925    -7.54841  0.00473697
         382    -7.54797    -7.54841  0.00472457
         383    -7.58722    -7.54851  0.00471332
         384    -7.58993    -7.54862  0.00470228
         385    -7.53648    -7.54859  0.00469018
         386    -7.54628    -7.54858  0.00467803
         387    -7.52835    -7.54853  0.00466623
         388    -7.54502    -7.54852  0.00465422
         389    -7.53894    -7.54849  0.00464232
         390    -7.56031    -7.54852  0.00463051
         391    -7.54548    -7.54852  0.00461867
         392    -7.58836    -7.54862  0.00460801
         393    -7.61372    -7.54878  0.00459926
         394     -7.6433    -7.54902  0.00459384
         395    -7.63459    -7.54924  0.00458732
         396     -7.6371    -7.54946  0.00458109
         397    -7.62731    -7.54966  0.00457375
         398    -7.64985    -7.54991  0.00456918
         399    -7.68717    -7.55025  0.00457066
         400    -7.66746    -7.55055  0.00456862
         401    -7.52838    -7.55049  0.00455756
         402    -7.54096    -7.55047  0.00454628
         403     -7.5673    -7.55051  0.00453519
         404    -7.54682     -7.5505  0.00452398
         405    -7.56045    -7.55053  0.00451287
         406    -7.52537    -7.55046  0.00450218
         407    -7.46844    -7.55026  0.00449563
         408    -7.42389    -7.54995  0.00449527
         409    -7.45179    -7.54971  0.00449068
         410    -7.43452    -7.54943  0.00448851
         411    -7.47999    -7.54926  0.00448077
         412    -7.45845    -7.54904  0.00447531
         413    -7.53688    -7.54901  0.00446457
         414    -7.58367     -7.5491  0.00445457
         415    -7.55982    -7.54912  0.00444391
         416    -7.57928    -7.54919  0.00443382
         417    -7.64073    -7.54941  0.00442862
         418    -7.59256    -7.54952  0.00441923
         419    -7.55892    -7.54954  0.00440874
         420    -7.63118    -7.54973  0.00440252
         421    -7.61061    -7.54988  0.00439444
         422    -7.60247       -7.55  0.00438579
         423    -7.59347    -7.55011  0.00437663
         424     -7.5848    -7.55019  0.00436707
         425     -7.6106    -7.55033  0.00435911
         426    -7.53323    -7.55029  0.00434906
         427    -7.59412    -7.55039  0.00434008
         428     -7.5981     -7.5505  0.00433138
         429    -7.56289    -7.55053  0.00432138
         430    -7.57655    -7.55059  0.00431175
         431    -7.55997    -7.55061   0.0043018
         432    -7.60905    -7.55075  0.00429397
         433     -7.5737     -7.5508  0.00428438
         434    -7.58001    -7.55087  0.00427504
         435    -7.56943    -7.55091  0.00426542
         436    -7.49749    -7.55079   0.0042574
         437    -7.49757    -7.55067   0.0042494
         438    -7.45056    -7.55044  0.00424584
         439    -7.44192    -7.55019  0.00424335
         440    -7.49381    -7.55006  0.00423564
         441    -7.46586    -7.54987  0.00423034
         442    -7.49276    -7.54974  0.00422274
         443    -7.47042    -7.54957  0.00421701
         444     -7.5113    -7.54948  0.00420839
