#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         949     1.72223     1.57525  0.00228776
         950     1.72314     1.57541  0.00229064
         951     1.72397     1.57556  0.00229356
         952     1.72474     1.57572  0.00229649
         953     1.72545     1.57588  0.00229945
         954     1.72611     1.57604  0.00230243
         955     1.72671     1.57619  0.00230542
         956     1.72726     1.57635  0.00230841
         957     1.72778     1.57651  0.00231142
         958     1.72826     1.57667  0.00231443
         959     1.72871     1.57683  0.00231744
         960     1.72914     1.57699  0.00232045
         961     1.72954     1.57714  0.00232346
         962     1.72992      1.5773  0.00232646
         963     1.73029     1.57746  0.00232947
         964     1.73065     1.57762  0.00233246
         965       1.731     1.57778  0.00233546
         966     1.73134     1.57794  0.00233844
         967     1.73169      1.5781  0.00234142
         968     1.73203     1.57826   0.0023444
         969     1.73237     1.57842  0.00234737
         970     1.73272     1.57857  0.00235033
         971     1.73308     1.57873  0.00235329
         972     1.73343     1.57889  0.00235625
         973      1.7338     1.57905   0.0023592
         974     1.73418     1.57921  0.00236214
         975     1.73456     1.57937  0.00236509
         976     1.73495     1.57953  0.00236803
         977     1.73535     1.57969  0.00237097
         978     1.73576     1.57985  0.00237391
         979     1.73618     1.58001  0.00237685
         980     1.73661     1.58017  0.00237979
         981     1.73704     1.58033  0.00238273
         982     1.73749     1.58049  0.00238567
         983     1.73794     1.58065  0.00238862
         984      1.7384     1.58081  0.00239156
         985     1.73886     1.58097  0.00239451
         986     1.73933     1.58113  0.00239747
         987     1.73981     1.58129  0.00240042
         988     1.74029     1.58145  0.00240338
         989     1.74077     1.58161  0.00240634
         990     1.74125     1.58177  0.00240931
         991     1.74174     1.58194  0.00241228
         992     1.74223      1.5821  0.00241525
         993     1.74272     1.58226  0.00241823
         994      1.7432     1.58242  0.00242121
         995     1.74369     1.58258   0.0024242
         996     1.74417     1.58274  0.00242719
         997     1.74465     1.58291  0.00243018
         998     1.74512     1.58307  0.00243317
         999     1.74559     1.58323  0.00243617
        1000     1.74605      1.5834  0.00243917
        1001     1.74651     1.58356  0.00244217
        1002     1.74696     1.58372  0.00244517
        1003     1.74739     1.58388  0.00244817
        1004     1.74782     1.58405  0.00245117
        1005     1.74824     1.58421  0.00245417
        1006     1.74864     1.58437  0.00245717
        1007     1.74902     1.58454  0.00246016
        1008     1.74939      1.5847  0.00246315
        1009     1.74975     1.58487  0.00246614
        1010     1.75008     1.58503  0.00246911
        1011      1.7504     1.58519  0.00247208
        1012     1.75069     1.58536  0.00247504
        1013     1.75096     1.58552  0.00247799
        1014     1.75121     1.58568  0.00248093
        1015     1.75143     1.58585  0.00248385
        1016     1.75161     1.58601  0.00248676
        1017     1.75177     1.58617  0.00248965
        1018      1.7519     1.58634  0.00249253
        1019       1.752      1.5865  0.00249538
        1020     1.75205     1.58666   0.0024982
        1021     1.75207     1.58682    0.002501
        1022     1.75205     1.58698  0.00250378
        1023     1.75199     1.58715  0.00250652
        1024     1.75189     1.58731  0.00250923
        1025     1.75174     1.58747   0.0025119
        1026     1.75155     1.58763  0.00251454
        1027     1.75131     1.58779  0.00251714
        1028     1.75102     1.58794  0.00251969
        1029     1.75068      1.5881   0.0025222
        1030     1.75029     1.58826  0.00252467
        1031     1.74985     1.58842  0.00252708
        1032     1.74935     1.58857  0.00252943
        1033     1.74881     1.58873  0.00253174
        1034     1.74821     1.58888  0.00253398
        1035     1.74756     1.58904  0.00253617
        1036     1.74686     1.58919  0.00253829
        1037     1.74611     1.58934  0.00254035
        1038     1.74532     1.58949  0.00254234
        1039     1.74448     1.58964  0.00254427
        1040      1.7436     1.58979  0.00254613
        1041     1.74268     1.58993  0.00254791
        1042     1.74173     1.59008  0.00254963
        1043     1.74075     1.59022  0.00255127
        1044     1.73974     1.59037  0.00255285
        1045     1.73872     1.59051  0.00255435
        1046     1.73768     1.59065  0.00255578
        1047     1.73664     1.59079  0.00255714
        1048      1.7356     1.59093  0.00255843
        1049     1.73456     1.59106  0.00255965
        1050     1.73354      1.5912  0.00256081
        1051     1.73254     1.59133   0.0025619
        1052     1.73158     1.59147  0.00256293
        1053     1.73065      1.5916   0.0025639
        1054     1.72976     1.59173  0.00256482
        1055     1.72892     1.59186  0.00256568
        1056     1.72814     1.59199   0.0025665
        1057     1.72742     1.59212  0.00256726
        1058     1.72677     1.59225  0.00256799
        1059     1.72618     1.59237  0.00256868
        1060     1.72567      1.5925  0.00256933
        1061     1.72523     1.59262  0.00256995
        1062     1.72486     1.59275  0.00257055
        1063     1.72457     1.59287  0.00257112
        1064     1.72434     1.59299  0.00257167
        1065     1.72419     1.59312   0.0025722
        1066      1.7241     1.59324  0.00257272
        1067     1.72406     1.59336  0.00257323
        1068     1.72409     1.59349  0.00257373
        1069     1.72416     1.59361  0.00257423
        1070     1.72427     1.59373  0.00257472
        1071     1.72442     1.59385   0.0025752
        1072      1.7246     1.59397  0.00257569
        1073      1.7248      1.5941  0.00257617
        1074     1.72501     1.59422  0.00257665
        1075     1.72524     1.59434  0.00257714
        1076     1.72547     1.59446  0.00257762
        1077      1.7257     1.59458  0.00257811
        1078     1.72592     1.59471  0.00257859
        1079     1.72614     1.59483  0.00257908
        1080     1.72635     1.59495  0.00257956
        1081     1.72655     1.59507  0.00258005
        1082     1.72673     1.59519  0.00258053
        1083     1.72691     1.59531  0.00258101
        1084     1.72707     1.59544  0.00258149
        1085     1.72723     1.59556  0.00258197
        1086     1.72739     1.59568  0.00258244
        1087     1.72755      1.5958  0.00258292
        1088     1.72771     1.59592  0.00258339
        1089     1.72789     1.59604  0.00258386
        1090     1.72808     1.59616  0.00258432
        1091     1.72829     1.59628  0.00258479
        1092     1.72854     1.59641  0.00258526
        1093     1.72881     1.59653  0.00258573
        1094     1.72913     1.59665  0.00258621
        1095     1.72949     1.59677  0.00258669
        1096     1.72989     1.59689  0.00258718
        1097     1.73035     1.59701  0.00258768
        1098     1.73087     1.59713  0.00258819
        1099     1.73144     1.59726  0.00258872
        1100     1.73207     1.59738  0.00258927
        1101     1.73275      1.5975  0.00258983
        1102     1.73349     1.59763  0.00259042
        1103     1.73429     1.59775  0.00259103
        1104     1.73514     1.59787  0.00259167
        1105     1.73604       1.598  0.00259234
        1106     1.73698     1.59812  0.00259304
        1107     1.73796     1.59825  0.00259378
        1108     1.73897     1.59838  0.00259454
        1109     1.74001     1.59851  0.00259534
        1110     1.74107     1.59863  0.00259618
        1111     1.74214     1.59876  0.00259706
        1112     1.74322     1.59889  0.00259797
        1113      1.7443     1.59902  0.00259892
        1114     1.74536     1.59915   0.0025999
        1115     1.74642     1.59929  0.00260092
        1116     1.74745     1.59942  0.00260198
        1117     1.74846     1.59955  0.00260307
        1118     1.74944     1.59969  0.00260419
        1119     1.75038     1.59982  0.00260534
        1120     1.75129     1.59996  0.00260652
        1121     1.75215     1.60009  0.00260773
        1122     1.75296     1.60023  0.00260896
        1123     1.75372     1.60037  0.00261022
        1124     1.75443      1.6005  0.00261149
        1125     1.75509     1.60064  0.00261278
        1126      1.7557     1.60078  0.00261409
        1127     1.75626     1.60092  0.00261541
        1128     1.75676     1.60105  0.00261674
        1129     1.75721     1.60119  0.00261807
        1130     1.75762     1.60133  0.00261941
        1131     1.75797     1.60147  0.00262075
        1132     1.75828     1.60161   0.0026221
        1133     1.75855     1.60175  0.00262344
        1134     1.75877     1.60188  0.00262478
        1135     1.75896     1.60202  0.00262611
        1136     1.75912     1.60216  0.00262744
        1137     1.75924      1.6023  0.00262876
        1138     1.75934     1.60244  0.00263007
        1139     1.75941     1.60258  0.00263137
        1140     1.75946     1.60271  0.00263265
        1141      1.7595     1.60285  0.00263393
        1142     1.75953     1.60299  0.00263519
        1143     1.75955     1.60312  0.00263645
        1144     1.75956     1.60326  0.00263769
        1145     1.75957      1.6034  0.00263891
        1146     1.75959     1.60353  0.00264013
        1147      1.7596     1.60367  0.00264133
        1148     1.75963     1.60381  0.00264252
        1149     1.75967     1.60394   0.0026437
        1150     1.75972     1.60408  0.00264487
        1151     1.75979     1.60421  0.00264603
        1152     1.75987     1.60435  0.00264718
        1153     1.75998     1.60448  0.00264832
        1154     1.76011     1.60462  0.00264946
        1155     1.76026     1.60475  0.00265059
        1156     1.76043     1.60489  0.00265172
        1157     1.76063     1.60502  0.00265284
        1158     1.76086     1.60516  0.00265396
        1159     1.76111     1.60529  0.00265508
        1160     1.76139     1.60543   0.0026562
        1161     1.76169     1.60556  0.00265732
        1162     1.76202     1.60569  0.00265844
        1163     1.76237     1.60583  0.00265956
        1164     1.76274     1.60596  0.00266069
        1165     1.76314      1.6061  0.00266183
        1166     1.76356     1.60623  0.00266297
        1167       1.764     1.60637  0.00266412
        1168     1.76446      1.6065  0.00266527
        1169     1.76494     1.60664  0.00266644
        1170     1.76543     1.60678  0.00266761
        1171     1.76594     1.60691  0.00266879
        1172     1.76646     1.60705  0.00266998
        1173     1.76699     1.60718  0.00267119
        1174     1.76753     1.60732   0.0026724
        1175     1.76807     1.60746  0.00267363
        1176     1.76862     1.60759  0.00267486
        1177     1.76917     1.60773  0.00267611
        1178     1.76972     1.60787  0.00267737
        1179     1.77027     1.60801  0.00267864
        1180     1.77082     1.60815  0.00267992
        1181     1.77136     1.60828  0.00268121
        1182      1.7719     1.60842  0.00268251
        1183     1.77242     1.60856  0.00268383
        1184     1.77294      1.6087  0.00268515
        1185     1.77344     1.60884  0.00268648
        1186     1.77393     1.60898  0.00268782
        1187     1.77441     1.60912  0.00268916
        1188     1.77487     1.60926  0.00269052
        1189      1.7753      1.6094  0.00269188
        1190     1.77572     1.60954  0.00269324
        1191     1.77612     1.60968  0.00269461
        1192     1.77649     1.60982  0.00269598
        1193     1.77684     1.60996  0.00269735
        1194     1.77717      1.6101  0.00269873
        1195     1.77747     1.61024   0.0027001
        1196     1.77773     1.61038  0.00270147
        1197     1.77797     1.61052  0.00270284
        1198     1.77818     1.61066  0.00270421
        1199     1.77836      1.6108  0.00270557
        1200     1.77851     1.61094  0.00270692
        1201     1.77861     1.61107  0.00270826
        1202     1.77869     1.61121   0.0027096
        1203     1.77873     1.61135  0.00271092
        1204     1.77872     1.61149  0.00271223
        1205     1.77868     1.61163  0.00271353
        1206      1.7786     1.61177  0.00271481
        1207     1.77848     1.61191  0.00271607
        1208     1.77831     1.61205  0.00271731
        1209      1.7781     1.61218  0.00271853
        1210     1.77784     1.61232  0.00271973
        1211     1.77753     1.61246   0.0027209
        1212     1.77717     1.61259  0.00272205
        1213     1.77676     1.61273  0.00272317
        1214      1.7763     1.61286  0.00272426
        1215     1.77579       1.613  0.00272531
        1216     1.77522     1.61313  0.00272634
        1217     1.77459     1.61326  0.00272732
        1218      1.7739     1.61339  0.00272827
        1219     1.77315     1.61353  0.00272918
        1220     1.77234     1.61366  0.00273004
        1221     1.77147     1.61378  0.00273087
        1222     1.77053     1.61391  0.00273164
        1223     1.76952     1.61404  0.00273237
        1224     1.76845     1.61417  0.00273305
        1225      1.7673     1.61429  0.00273367
        1226     1.76609     1.61442  0.00273425
        1227      1.7648     1.61454  0.00273476
        1228     1.76344     1.61466  0.00273522
        1229     1.76201     1.61478  0.00273563
        1230     1.76051      1.6149  0.00273597
        1231     1.75893     1.61501  0.00273624
        1232     1.75727     1.61513  0.00273646
        1233     1.75554     1.61524  0.00273661
        1234     1.75374     1.61536  0.00273669
        1235     1.75187     1.61547  0.00273671
        1236     1.74992     1.61558  0.00273665
        1237     1.74791     1.61568  0.00273653
        1238     1.74583     1.61579  0.00273634
        1239     1.74369     1.61589  0.00273608
        1240      1.7415     1.61599  0.00273574
        1241     1.73925     1.61609  0.00273534
        1242     1.73696     1.61619  0.00273487
        1243     1.73463     1.61628  0.00273433
        1244     1.73228     1.61638  0.00273372
        1245     1.72991     1.61647  0.00273305
        1246     1.72755     1.61656  0.00273231
        1247     1.72519     1.61664   0.0027315
        1248     1.72286     1.61673  0.00273064
        1249     1.72057     1.61681  0.00272972
        1250     1.71835     1.61689  0.00272874
        1251      1.7162     1.61697  0.00272772
        1252     1.71416     1.61705  0.00272664
        1253     1.71224     1.61713  0.00272553
        1254     1.71047      1.6172  0.00272437
        1255     1.70886     1.61727  0.00272318
        1256     1.70743     1.61735  0.00272195
        1257     1.70621     1.61742  0.00272071
        1258     1.70521     1.61749  0.00271944
        1259     1.70444     1.61756  0.00271815
        1260     1.70393     1.61762  0.00271686
        1261     1.70368     1.61769  0.00271556
        1262     1.70369     1.61776  0.00271427
        1263     1.70398     1.61783  0.00271298
        1264     1.70454      1.6179   0.0027117
        1265     1.70537     1.61797  0.00271044
        1266     1.70646     1.61804   0.0027092
        1267      1.7078     1.61811  0.00270798
        1268     1.70937     1.61818   0.0027068
        1269     1.71117     1.61825  0.00270566
        1270     1.71318     1.61833  0.00270456
        1271     1.71537      1.6184  0.00270351
        1272     1.71772     1.61848  0.00270252
        1273     1.72021     1.61856  0.00270157
        1274     1.72282     1.61864  0.00270069
        1275     1.72553     1.61873  0.00269988
        1276     1.72832     1.61881  0.00269913
        1277     1.73115      1.6189  0.00269844
        1278     1.73402     1.61899  0.00269784
        1279     1.73691     1.61908   0.0026973
        1280      1.7398     1.61918  0.00269684
        1281     1.74266     1.61927  0.00269646
        1282      1.7455     1.61937  0.00269615
        1283      1.7483     1.61947  0.00269592
        1284     1.75104     1.61958  0.00269577
        1285     1.75373     1.61968  0.00269569
        1286     1.75634     1.61979  0.00269569
        1287     1.75888     1.61989  0.00269576
        1288     1.76134        1.62  0.00269591
        1289     1.76372     1.62012  0.00269612
        1290     1.76601     1.62023   0.0026964
        1291     1.76821     1.62034  0.00269675
        1292     1.77033     1.62046  0.00269716
        1293     1.77236     1.62058  0.00269763
        1294      1.7743      1.6207  0.00269816
        1295     1.77615     1.62082  0.00269874
        1296     1.77792     1.62094  0.00269938
        1297     1.77961     1.62106  0.00270007
        1298     1.78122     1.62118  0.00270081
        1299     1.78274     1.62131  0.00270159
        1300     1.78419     1.62143  0.00270242
        1301     1.78557     1.62156  0.00270328
        1302     1.78688     1.62169  0.00270419
        1303     1.78812     1.62181  0.00270513
        1304     1.78929     1.62194   0.0027061
        1305      1.7904     1.62207   0.0027071
        1306     1.79145      1.6222  0.00270814
        1307     1.79244     1.62233  0.00270919
        1308     1.79337     1.62246  0.00271028
        1309     1.79426     1.62259  0.00271138
        1310     1.79509     1.62272  0.00271251
        1311     1.79587     1.62286  0.00271365
        1312     1.79661     1.62299  0.00271481
        1313     1.79731     1.62312  0.00271599
        1314     1.79796     1.62326  0.00271718
        1315     1.79857     1.62339  0.00271838
        1316     1.79915     1.62352   0.0027196
        1317     1.79968     1.62366  0.00272082
        1318     1.80019     1.62379  0.00272205
        1319     1.80066     1.62392  0.00272329
        1320     1.80109     1.62406  0.00272453
        1321      1.8015     1.62419  0.00272578
        1322     1.80187     1.62433  0.00272703
        1323     1.80222     1.62446  0.00272828
        1324     1.80254      1.6246  0.00272953
        1325     1.80283     1.62473  0.00273078
        1326     1.80309     1.62486  0.00273203
        1327     1.80333       1.625  0.00273328
        1328     1.80354     1.62513  0.00273453
        1329     1.80372     1.62527  0.00273577
        1330     1.80389      1.6254  0.00273701
        1331     1.80402     1.62554  0.00273824
        1332     1.80414     1.62567  0.00273947
        1333     1.80422      1.6258  0.00274068
        1334     1.80429     1.62594  0.00274189
        1335     1.80433     1.62607  0.00274309
        1336     1.80435     1.62621  0.00274428
        1337     1.80434     1.62634  0.00274546
        1338     1.80431     1.62647  0.00274663
        1339     1.80426      1.6266  0.00274779
        1340     1.80418     1.62674  0.00274893
        1341     1.80408     1.62687  0.00275006
        1342     1.80395       1.627  0.00275118
        1343      1.8038     1.62713  0.00275227
        1344     1.80363     1.62726  0.00275336
        1345     1.80343      1.6274  0.00275442
        1346     1.80321     1.62753  0.00275547
        1347     1.80296     1.62766   0.0027565
        1348     1.80268     1.62779  0.00275752
        1349     1.80238     1.62792  0.00275851
        1350     1.80206     1.62804  0.00275948
        1351     1.80171     1.62817  0.00276043
        1352     1.80133      1.6283  0.00276136
        1353     1.80093     1.62843  0.00276226
        1354     1.80051     1.62856  0.00276314
        1355     1.80006     1.62868    0.002764
        1356     1.79958     1.62881  0.00276483
        1357     1.79909     1.62893  0.00276564
        1358     1.79856     1.62906  0.00276643
        1359     1.79802     1.62918  0.00276718
        1360     1.79745     1.62931  0.00276791
        1361     1.79687     1.62943  0.00276862
        1362     1.79626     1.62955  0.00276929
        1363     1.79564     1.62967  0.00276994
        1364     1.79499      1.6298  0.00277056
        1365     1.79433     1.62992  0.00277115
        1366     1.79366     1.63004  0.00277171
        1367     1.79297     1.63015  0.00277225
        1368     1.79228     1.63027  0.00277275
        1369     1.79157     1.63039  0.00277323
        1370     1.79086     1.63051  0.00277368
        1371     1.79014     1.63062   0.0027741
        1372     1.78942     1.63074  0.00277449
        1373      1.7887     1.63086  0.00277485
        1374     1.78798     1.63097  0.00277519
        1375     1.78726     1.63108   0.0027755
        1376     1.78655      1.6312  0.00277578
        1377     1.78585     1.63131  0.00277603
        1378     1.78517     1.63142  0.00277626
        1379     1.78449     1.63153  0.00277647
        1380     1.78384     1.63164  0.00277665
        1381     1.78319     1.63175  0.00277681
        1382     1.78257     1.63186  0.00277694
        1383     1.78197     1.63197  0.00277705
        1384      1.7814     1.63208  0.00277714
        1385     1.78084     1.63218  0.00277722
        1386     1.78032     1.63229  0.00277727
        1387     1.77981      1.6324   0.0027773
        1388     1.77934      1.6325  0.00277732
        1389     1.77889     1.63261  0.00277732
        1390     1.77847     1.63271   0.0027773
        1391     1.77808     1.63282  0.00277727
        1392     1.77771     1.63292  0.00277722
        1393     1.77737     1.63303  0.00277717
        1394     1.77705     1.63313  0.00277709
        1395     1.77676     1.63323  0.00277701
        1396      1.7765     1.63334  0.00277692
        1397     1.77625     1.63344  0.00277681
        1398     1.77603     1.63354   0.0027767
        1399     1.77583     1.63364  0.00277658
        1400     1.77565     1.63374  0.00277645
        1401     1.77548     1.63384  0.00277631
        1402     1.77533     1.63394  0.00277616
        1403      1.7752     1.63405  0.00277601
        1404     1.77508     1.63415  0.00277585
        1405     1.77498     1.63425  0.00277568
        1406     1.77489     1.63435  0.00277551
        1407     1.77481     1.63445  0.00277533
        1408     1.77475     1.63455  0.00277515
        1409     1.77469     1.63465  0.00277496
        1410     1.77465     1.63474  0.00277477
        1411     1.77462     1.63484  0.00277457
        1412      1.7746     1.63494  0.00277437
        1413     1.77459     1.63504  0.00277417
        1414     1.77459     1.63514  0.00277396
        1415      1.7746     1.63524  0.00277375
        1416     1.77462     1.63534  0.00277354
        1417     1.77466     1.63544  0.00277332
        1418     1.77471     1.63553  0.00277311
        1419     1.77477     1.63563  0.00277289
        1420     1.77484     1.63573  0.00277267
        1421     1.77493     1.63583  0.00277244
        1422     1.77502     1.63593  0.00277222
        1423     1.77513     1.63602    0.002772
        1424     1.77526     1.63612  0.00277178
        1425     1.77539     1.63622  0.00277155
        1426     1.77553     1.63632  0.00277133
        1427     1.77569     1.63641  0.00277111
        1428     1.77585     1.63651  0.00277089
        1429     1.77603     1.63661  0.00277067
        1430     1.77621     1.63671  0.00277045
        1431     1.77639      1.6368  0.00277024
        1432     1.77658      1.6369  0.00277002
        1433     1.77678       1.637  0.00276981
        1434     1.77697      1.6371  0.00276959
        1435     1.77717      1.6372  0.00276938
        1436     1.77736     1.63729  0.00276917
        1437     1.77755     1.63739  0.00276897
        1438     1.77773     1.63749  0.00276876
        1439      1.7779     1.63759  0.00276856
        1440     1.77807     1.63768  0.00276835
        1441     1.77822     1.63778  0.00276815
        1442     1.77836     1.63788  0.00276794
        1443     1.77849     1.63798  0.00276774
        1444     1.77861     1.63807  0.00276754
        1445      1.7787     1.63817  0.00276733
        1446     1.77878     1.63827  0.00276713
        1447     1.77884     1.63836  0.00276692
        1448     1.77889     1.63846  0.00276671
        1449     1.77891     1.63856   0.0027665
        1450     1.77891     1.63866  0.00276628
        1451      1.7789     1.63875  0.00276606
        1452     1.77887     1.63885  0.00276584
        1453     1.77882     1.63895  0.00276562
        1454     1.77876     1.63904  0.00276538
        1455     1.77868     1.63914  0.00276515
        1456     1.77858     1.63923  0.00276491
        1457     1.77848     1.63933  0.00276466
        1458     1.77837     1.63942  0.00276441
        1459     1.77824     1.63952  0.00276415
        1460     1.77812     1.63961  0.00276389
        1461     1.77799     1.63971  0.00276362
        1462     1.77786      1.6398  0.00276334
        1463     1.77774      1.6399  0.00276306
        1464     1.77762     1.63999  0.00276278
        1465     1.77751     1.64009  0.00276248
        1466     1.77741     1.64018  0.00276219
        1467     1.77732     1.64027  0.00276189
        1468     1.77726     1.64037  0.00276158
        1469     1.77721     1.64046  0.00276127
        1470     1.77719     1.64055  0.00276096
        1471     1.77719     1.64064  0.00276064
        1472     1.77722     1.64074  0.00276033
        1473     1.77728     1.64083  0.00276001
        1474     1.77736     1.64092  0.00275969
        1475     1.77748     1.64102  0.00275937
        1476     1.77762     1.64111  0.00275905
        1477      1.7778      1.6412  0.00275874
        1478     1.77801     1.64129  0.00275842
        1479     1.77824     1.64139  0.00275811
        1480      1.7785     1.64148   0.0027578
        1481     1.77878     1.64157   0.0027575
        1482     1.77909     1.64166   0.0027572
        1483     1.77942     1.64176  0.00275691
        1484     1.77976     1.64185  0.00275662
        1485     1.78011     1.64194  0.00275633
        1486     1.78047     1.64204  0.00275605
        1487     1.78083     1.64213  0.00275578
        1488     1.78119     1.64222  0.00275551
        1489     1.78154     1.64232  0.00275525
        1490     1.78188     1.64241  0.00275499
        1491      1.7822      1.6425  0.00275474
        1492      1.7825      1.6426  0.00275449
        1493     1.78276     1.64269  0.00275424
        1494       1.783     1.64279    0.002754
        1495     1.78319     1.64288  0.00275376
        1496     1.78334     1.64297  0.00275352
        1497     1.78343     1.64307  0.00275328
        1498     1.78348     1.64316  0.00275303
        1499     1.78346     1.64325  0.00275279
        1500     1.78338     1.64335  0.00275254
        1501     1.78323     1.64344  0.00275228
        1502     1.78302     1.64353  0.00275202
        1503     1.78273     1.64363  0.00275174
        1504     1.78237     1.64372  0.00275146
        1505     1.78194     1.64381  0.00275116
        1506     1.78143      1.6439  0.00275085
        1507     1.78085     1.64399  0.00275053
        1508     1.78019     1.64408  0.00275019
        1509     1.77946     1.64417  0.00274983
        1510     1.77867     1.64426  0.00274945
        1511     1.77781     1.64435  0.00274905
        1512     1.77689     1.64444  0.00274863
        1513     1.77591     1.64453  0.00274819
        1514     1.77488     1.64461  0.00274772
        1515     1.77382      1.6447  0.00274723
        1516     1.77271     1.64478  0.00274671
        1517     1.77159     1.64486  0.00274618
        1518     1.77044     1.64495  0.00274561
        1519     1.76929     1.64503  0.00274502
        1520     1.76813     1.64511  0.00274441
        1521     1.76699     1.64519  0.00274378
        1522     1.76588     1.64527  0.00274312
        1523     1.76479     1.64535  0.00274244
        1524     1.76375     1.64543  0.00274174
        1525     1.76276      1.6455  0.00274102
        1526     1.76183     1.64558  0.00274029
        1527     1.76097     1.64565  0.00273954
        1528      1.7602     1.64573  0.00273877
        1529     1.75951      1.6458  0.00273799
        1530     1.75891     1.64588   0.0027372
        1531     1.75841     1.64595  0.00273639
        1532     1.75801     1.64602  0.00273559
        1533     1.75773      1.6461  0.00273477
        1534     1.75755     1.64617  0.00273395
        1535     1.75748     1.64624  0.00273313
        1536     1.75752     1.64631  0.00273231
        1537     1.75767     1.64639   0.0027315
        1538     1.75793     1.64646  0.00273068
        1539      1.7583     1.64653  0.00272988
        1540     1.75877     1.64661  0.00272908
        1541     1.75934     1.64668  0.00272829
        1542        1.76     1.64675  0.00272751
        1543     1.76075     1.64683  0.00272674
        1544     1.76158      1.6469  0.00272599
        1545      1.7625     1.64698  0.00272525
        1546     1.76348     1.64705  0.00272453
        1547     1.76453     1.64713  0.00272382
        1548     1.76564      1.6472  0.00272314
        1549      1.7668     1.64728  0.00272248
        1550     1.76801     1.64736  0.00272183
        1551     1.76926     1.64744  0.00272121
        1552     1.77054     1.64752  0.00272062
        1553     1.77185      1.6476  0.00272004
        1554     1.77318     1.64768  0.00271949
        1555     1.77453     1.64776  0.00271897
        1556     1.77589     1.64784  0.00271847
        1557     1.77726     1.64792  0.00271799
        1558     1.77862     1.64801  0.00271754
        1559     1.77998     1.64809  0.00271711
        1560     1.78133     1.64818  0.00271672
        1561     1.78267     1.64826  0.00271634
        1562     1.78398     1.64835  0.00271599
        1563     1.78528     1.64844  0.00271567
        1564     1.78654     1.64853  0.00271536
        1565     1.78777     1.64862  0.00271509
        1566     1.78897     1.64871  0.00271483
        1567     1.79014      1.6488   0.0027146
        1568     1.79126     1.64889  0.00271439
        1569     1.79234     1.64898   0.0027142
        1570     1.79337     1.64907  0.00271403
        1571     1.79436     1.64916  0.00271387
        1572      1.7953     1.64926  0.00271374
        1573     1.79619     1.64935  0.00271362
        1574     1.79703     1.64944  0.00271352
        1575     1.79782     1.64954  0.00271343
        1576     1.79855     1.64963  0.00271336
        1577     1.79923     1.64973  0.00271329
        1578     1.79986     1.64982  0.00271324
        1579     1.80044     1.64992   0.0027132
        1580     1.80096     1.65001  0.00271317
        1581     1.80144     1.65011  0.00271314
        1582     1.80186      1.6502  0.00271312
        1583     1.80223      1.6503  0.00271311
        1584     1.80256      1.6504  0.00271309
        1585     1.80283     1.65049  0.00271309
        1586     1.80306     1.65059  0.00271308
        1587     1.80324     1.65068  0.00271308
        1588     1.80338     1.65078  0.00271307
        1589     1.80347     1.65088  0.00271306
        1590     1.80353     1.65097  0.00271306
        1591     1.80355     1.65107  0.00271305
        1592     1.80352     1.65116  0.00271303
        1593     1.80347     1.65126  0.00271301
        1594     1.80338     1.65136  0.00271299
        1595     1.80325     1.65145  0.00271296
        1596      1.8031     1.65155  0.00271292
        1597     1.80292     1.65164  0.00271288
        1598     1.80271     1.65174  0.00271283
        1599     1.80248     1.65183  0.00271277
        1600     1.80222     1.65192   0.0027127
        1601     1.80194     1.65202  0.00271262
        1602     1.80164     1.65211  0.00271254
        1603     1.80133      1.6522  0.00271244
        1604     1.80099      1.6523  0.00271234
        1605     1.80065     1.65239  0.00271222
        1606     1.80028     1.65248   0.0027121
        1607     1.79991     1.65257  0.00271196
        1608     1.79952     1.65266  0.00271181
        1609     1.79912     1.65276  0.00271165
        1610     1.79871     1.65285  0.00271148
        1611      1.7983     1.65294   0.0027113
        1612     1.79787     1.65303  0.00271111
        1613     1.79744     1.65312  0.00271091
        1614       1.797      1.6532   0.0027107
        1615     1.79655     1.65329  0.00271047
        1616     1.79609     1.65338  0.00271023
        1617     1.79562     1.65347  0.00270998
        1618     1.79515     1.65356  0.00270972
        1619     1.79467     1.65364  0.00270945
        1620     1.79418     1.65373  0.00270917
        1621     1.79367     1.65382  0.00270887
        1622     1.79316      1.6539  0.00270856
        1623     1.79264     1.65399  0.00270824
        1624      1.7921     1.65407  0.00270791
        1625     1.79155     1.65416  0.00270756
        1626     1.79097     1.65424  0.00270721
        1627     1.79039     1.65433  0.00270683
        1628     1.78978     1.65441  0.00270645
        1629     1.78915     1.65449  0.00270605
        1630     1.78849     1.65457  0.00270564
        1631     1.78781     1.65466  0.00270522
        1632      1.7871     1.65474  0.00270477
        1633     1.78636     1.65482  0.00270432
        1634     1.78559      1.6549  0.00270385
        1635     1.78478     1.65498  0.00270336
        1636     1.78394     1.65506  0.00270286
        1637     1.78305     1.65513  0.00270234
        1638     1.78213     1.65521   0.0027018
        1639     1.78116     1.65529  0.00270124
        1640     1.78015     1.65536  0.00270067
        1641      1.7791     1.65544  0.00270008
        1642       1.778     1.65551  0.00269946
        1643     1.77685     1.65559  0.00269883
        1644     1.77566     1.65566  0.00269818
        1645     1.77442     1.65573   0.0026975
        1646     1.77313     1.65581  0.00269681
        1647      1.7718     1.65588  0.00269609
        1648     1.77043     1.65595  0.00269535
        1649     1.76901     1.65601  0.00269458
