#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         283  -0.0639745  -0.0493271 0.000320224
         284  -0.0642185  -0.0493795 0.000323361
         285  -0.0644697  -0.0494325 0.000326533
         286  -0.0647212  -0.0494859 0.000329738
         287  -0.0649751  -0.0495399 0.000332976
         288  -0.0652268  -0.0495944 0.000336246
         289  -0.0654857  -0.0496493 0.000339548
         290  -0.0657445  -0.0497048 0.000342883
         291  -0.0660057  -0.0497609 0.000346251
         292  -0.0662691  -0.0498174  0.00034965
         293  -0.0665347  -0.0498744 0.000353081
         294  -0.0668024   -0.049932 0.000356544
         295  -0.0670721  -0.0499901 0.000360038
         296  -0.0673437  -0.0500488 0.000363564
         297  -0.0676219  -0.0501079 0.000367123
         298  -0.0678946  -0.0501676 0.000370711
         299  -0.0681665  -0.0502278 0.000374327
         300  -0.0684444  -0.0502885 0.000377972
         301  -0.0687237  -0.0503498 0.000381646
         302  -0.0690063  -0.0504116  0.00038535
         303  -0.0692873  -0.0504738 0.000389081
         304  -0.0695643  -0.0505366 0.000392836
         305  -0.0698463     -0.0506 0.000396617
         306  -0.0701285  -0.0506638 0.000400422
         307  -0.0704082  -0.0507281  0.00040425
         308  -0.0706898  -0.0507929   0.0004081
         309  -0.0709705  -0.0508582  0.00041197
         310  -0.0712526   -0.050924 0.000415861
         311  -0.0715331  -0.0509903 0.000419771
         312  -0.0718094   -0.051057 0.000423696
         313  -0.0720833  -0.0511242 0.000427634
         314  -0.0723497  -0.0511918 0.000431582
         315  -0.0726198  -0.0512598  0.00043554
         316  -0.0728838  -0.0513282 0.000439504
         317  -0.0731409   -0.051397 0.000443472
         318   -0.073393  -0.0514662 0.000447439
         319  -0.0736441  -0.0515357 0.000451405
         320  -0.0738888  -0.0516056 0.000455367
         321  -0.0741239  -0.0516757  0.00045932
         322  -0.0743511  -0.0517461 0.000463261
         323  -0.0745696  -0.0518168 0.000467184
         324  -0.0747783  -0.0518877 0.000471087
         325  -0.0749717  -0.0519587 0.000474962
         326  -0.0751582  -0.0520299 0.000478806
         327   -0.075332  -0.0521011 0.000482616
         328  -0.0754968  -0.0521725 0.000486387
         329   -0.075642  -0.0522438 0.000490112
         330  -0.0757734  -0.0523151 0.000493786
         331  -0.0758874  -0.0523863 0.000497403
         332  -0.0759803  -0.0524574 0.000500956
         333  -0.0760532  -0.0525282 0.000504438
         334  -0.0760999  -0.0525988 0.000507841
         335  -0.0761355  -0.0526691 0.000511162
         336  -0.0761419  -0.0527389 0.000514392
         337  -0.0761224  -0.0528083 0.000517524
         338  -0.0760707  -0.0528771 0.000520549
         339  -0.0759924  -0.0529453 0.000523461
         340  -0.0758835  -0.0530128 0.000526251
         341  -0.0757377  -0.0530794  0.00052891
         342  -0.0755607  -0.0531452 0.000531433
         343  -0.0753486  -0.0532099 0.000533811
         344  -0.0751023  -0.0532735  0.00053604
         345  -0.0748182   -0.053336 0.000538111
         346  -0.0744974  -0.0533971 0.000540021
         347  -0.0741365  -0.0534569 0.000541762
         348  -0.0737297  -0.0535152 0.000543328
         349  -0.0732765  -0.0535718 0.000544714
         350  -0.0727928  -0.0536267 0.000545919
         351  -0.0722643  -0.0536798  0.00054694
         352  -0.0716911   -0.053731 0.000547774
         353  -0.0710759  -0.0537801 0.000548422
         354  -0.0704195  -0.0538271 0.000548883
         355  -0.0697255  -0.0538719 0.000549161
         356  -0.0689909  -0.0539144 0.000549258
         357  -0.0682202  -0.0539544 0.000549179
         358  -0.0674162   -0.053992 0.000548931
         359  -0.0665843  -0.0540271 0.000548521
         360  -0.0657308  -0.0540596  0.00054796
         361  -0.0648435  -0.0540895 0.000547256
         362  -0.0639439  -0.0541167 0.000546421
         363  -0.0630303  -0.0541413 0.000545467
         364  -0.0621136  -0.0541632 0.000544408
         365  -0.0611955  -0.0541824 0.000543257
         366  -0.0602876  -0.0541991 0.000542029
         367  -0.0593973  -0.0542133 0.000540737
         368  -0.0585322   -0.054225 0.000539395
