#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1965      1.2079     1.11911  0.00170393
        1966     1.20806     1.11915  0.00170367
        1967     1.20822      1.1192   0.0017034
        1968     1.20838     1.11924  0.00170314
        1969     1.20855     1.11929  0.00170288
        1970     1.20873     1.11933  0.00170262
        1971      1.2089     1.11938  0.00170236
        1972     1.20909     1.11942  0.00170211
        1973     1.20928     1.11947  0.00170185
        1974     1.20947     1.11951   0.0017016
        1975     1.20967     1.11956  0.00170135
        1976     1.20988     1.11961  0.00170111
        1977      1.2101     1.11965  0.00170086
        1978     1.21032      1.1197  0.00170062
        1979     1.21055     1.11974  0.00170038
        1980     1.21079     1.11979  0.00170014
        1981     1.21104     1.11983  0.00169991
        1982      1.2113     1.11988  0.00169968
        1983     1.21156     1.11993  0.00169945
        1984     1.21183     1.11997  0.00169922
        1985     1.21211     1.12002    0.001699
        1986     1.21239     1.12007  0.00169878
        1987     1.21269     1.12011  0.00169857
        1988     1.21299     1.12016  0.00169835
        1989      1.2133     1.12021  0.00169815
        1990     1.21361     1.12025  0.00169794
        1991     1.21393      1.1203  0.00169774
        1992     1.21425     1.12035  0.00169754
        1993     1.21458     1.12039  0.00169735
        1994     1.21492     1.12044  0.00169716
        1995     1.21526     1.12049  0.00169697
        1996      1.2156     1.12054  0.00169679
        1997     1.21595     1.12059  0.00169662
        1998     1.21629     1.12063  0.00169644
        1999     1.21664     1.12068  0.00169627
        2000     1.21699     1.12073  0.00169611
        2001     1.21735     1.12078  0.00169595
        2002      1.2177     1.12083  0.00169579
        2003     1.21805     1.12087  0.00169564
        2004     1.21841     1.12092  0.00169549
        2005     1.21876     1.12097  0.00169535
        2006     1.21911     1.12102  0.00169521
        2007     1.21946     1.12107  0.00169507
        2008      1.2198     1.12112  0.00169494
        2009     1.22015     1.12117  0.00169482
        2010     1.22049     1.12122  0.00169469
        2011     1.22082     1.12127  0.00169457
        2012     1.22116     1.12132  0.00169446
        2013     1.22149     1.12137  0.00169435
        2014     1.22181     1.12142  0.00169424
        2015     1.22214     1.12147  0.00169414
        2016     1.22245     1.12152  0.00169404
        2017     1.22276     1.12157  0.00169394
        2018     1.22307     1.12162  0.00169385
        2019     1.22337     1.12167  0.00169376
        2020     1.22366     1.12172  0.00169367
        2021     1.22395     1.12177  0.00169359
        2022     1.22423     1.12182  0.00169351
        2023      1.2245     1.12187  0.00169343
        2024     1.22477     1.12192  0.00169336
        2025     1.22502     1.12197  0.00169329
        2026     1.22527     1.12202  0.00169322
        2027     1.22551     1.12207  0.00169315
        2028     1.22574     1.12213  0.00169309
        2029     1.22596     1.12218  0.00169303
        2030     1.22618     1.12223  0.00169297
        2031     1.22638     1.12228  0.00169291
        2032     1.22657     1.12233  0.00169286
        2033     1.22674     1.12238   0.0016928
        2034     1.22691     1.12243  0.00169275
        2035     1.22706     1.12248   0.0016927
        2036      1.2272     1.12254  0.00169265
        2037     1.22733     1.12259   0.0016926
        2038     1.22744     1.12264  0.00169255
        2039     1.22753     1.12269   0.0016925
        2040     1.22761     1.12274  0.00169246
        2041     1.22768     1.12279  0.00169241
        2042     1.22772     1.12284  0.00169236
        2043     1.22775      1.1229  0.00169231
        2044     1.22776     1.12295  0.00169226
        2045     1.22775       1.123  0.00169221
        2046     1.22771     1.12305  0.00169215
        2047     1.22766      1.1231   0.0016921
        2048     1.22759     1.12315  0.00169204
        2049     1.22749      1.1232  0.00169198
        2050     1.22737     1.12325  0.00169192
        2051     1.22723      1.1233  0.00169185
        2052     1.22706     1.12335  0.00169178
        2053     1.22686      1.1234  0.00169171
        2054     1.22664     1.12346  0.00169163
        2055      1.2264     1.12351  0.00169155
        2056     1.22612     1.12356  0.00169147
        2057     1.22582      1.1236  0.00169137
        2058     1.22549     1.12365  0.00169128
        2059     1.22513      1.1237  0.00169117
        2060     1.22474     1.12375  0.00169106
        2061     1.22433      1.1238  0.00169095
        2062     1.22388     1.12385  0.00169082
        2063      1.2234      1.1239  0.00169069
        2064     1.22289     1.12395  0.00169055
        2065     1.22235     1.12399  0.00169041
        2066     1.22178     1.12404  0.00169025
        2067     1.22118     1.12409  0.00169008
        2068     1.22055     1.12413  0.00168991
        2069     1.21989     1.12418  0.00168973
        2070      1.2192     1.12423  0.00168953
        2071     1.21848     1.12427  0.00168933
        2072     1.21774     1.12432  0.00168912
        2073     1.21697     1.12436   0.0016889
        2074     1.21617     1.12441  0.00168866
        2075     1.21536     1.12445  0.00168842
        2076     1.21452     1.12449  0.00168816
        2077     1.21367     1.12454  0.00168789
        2078      1.2128     1.12458  0.00168762
        2079     1.21192     1.12462  0.00168733
        2080     1.21103     1.12466  0.00168703
        2081     1.21014      1.1247  0.00168672
        2082     1.20924     1.12474  0.00168639
        2083     1.20835     1.12478  0.00168606
        2084     1.20747     1.12482  0.00168572
        2085     1.20659     1.12486  0.00168537
        2086     1.20574      1.1249  0.00168501
        2087      1.2049     1.12494  0.00168463
        2088      1.2041     1.12498  0.00168425
        2089     1.20332     1.12502  0.00168386
        2090     1.20258     1.12505  0.00168347
        2091     1.20189     1.12509  0.00168306
        2092     1.20124     1.12513  0.00168265
        2093     1.20064     1.12516  0.00168224
        2094      1.2001      1.1252  0.00168181
        2095     1.19962     1.12523  0.00168139
        2096     1.19921     1.12527  0.00168095
        2097     1.19886      1.1253  0.00168052
        2098     1.19857     1.12534  0.00168008
        2099     1.19836     1.12537  0.00167964
        2100     1.19822     1.12541   0.0016792
        2101     1.19815     1.12544  0.00167876
        2102     1.19814     1.12548  0.00167831
        2103     1.19821     1.12551  0.00167787
        2104     1.19835     1.12555  0.00167743
        2105     1.19854     1.12558  0.00167699
        2106     1.19881     1.12562  0.00167656
        2107     1.19912     1.12565  0.00167612
        2108      1.1995     1.12569   0.0016757
        2109     1.19992     1.12572  0.00167527
        2110     1.20039     1.12576  0.00167485
        2111      1.2009     1.12579  0.00167443
        2112     1.20144     1.12583  0.00167403
        2113     1.20202     1.12586  0.00167362
        2114     1.20262      1.1259  0.00167322
        2115     1.20324     1.12594  0.00167283
        2116     1.20388     1.12597  0.00167245
        2117     1.20453     1.12601  0.00167207
        2118      1.2052     1.12605   0.0016717
        2119     1.20587     1.12609  0.00167133
        2120     1.20654     1.12612  0.00167097
        2121     1.20721     1.12616  0.00167062
        2122     1.20787      1.1262  0.00167028
        2123     1.20854     1.12624  0.00166994
        2124     1.20919     1.12628  0.00166961
        2125     1.20984     1.12632  0.00166929
        2126     1.21047     1.12636  0.00166898
        2127      1.2111      1.1264  0.00166867
        2128     1.21172     1.12644  0.00166836
        2129     1.21232     1.12648  0.00166807
        2130     1.21291     1.12652  0.00166778
        2131      1.2135     1.12656  0.00166749
        2132     1.21407      1.1266  0.00166722
        2133     1.21463     1.12664  0.00166695
        2134     1.21518     1.12668  0.00166668
        2135     1.21572     1.12672  0.00166642
        2136     1.21625     1.12677  0.00166617
        2137     1.21677     1.12681  0.00166592
        2138     1.21728     1.12685  0.00166568
        2139     1.21779     1.12689  0.00166544
        2140     1.21829     1.12694  0.00166521
        2141     1.21878     1.12698  0.00166499
        2142     1.21927     1.12702  0.00166477
        2143     1.21975     1.12707  0.00166455
        2144     1.22023     1.12711  0.00166434
        2145      1.2207     1.12715  0.00166414
        2146     1.22117      1.1272  0.00166394
        2147     1.22164     1.12724  0.00166375
        2148      1.2221     1.12728  0.00166356
        2149     1.22256     1.12733  0.00166338
        2150     1.22301     1.12737   0.0016632
        2151     1.22347     1.12742  0.00166302
        2152     1.22392     1.12746  0.00166286
        2153     1.22436     1.12751  0.00166269
        2154      1.2248     1.12755  0.00166253
        2155     1.22524      1.1276  0.00166238
        2156     1.22567     1.12764  0.00166223
        2157      1.2261     1.12769  0.00166209
        2158     1.22652     1.12774  0.00166195
        2159     1.22694     1.12778  0.00166181
        2160     1.22735     1.12783  0.00166168
        2161     1.22775     1.12787  0.00166156
        2162     1.22815     1.12792  0.00166144
        2163     1.22853     1.12797  0.00166132
        2164     1.22892     1.12801  0.00166121
        2165     1.22929     1.12806   0.0016611
        2166     1.22965     1.12811  0.00166099
        2167        1.23     1.12815  0.00166089
        2168     1.23035      1.1282  0.00166079
        2169     1.23068     1.12825   0.0016607
        2170       1.231      1.1283  0.00166061
        2171     1.23131     1.12834  0.00166052
        2172     1.23161     1.12839  0.00166044
        2173      1.2319     1.12844  0.00166036
        2174     1.23218     1.12849  0.00166028
        2175     1.23244     1.12853   0.0016602
        2176     1.23269     1.12858  0.00166013
        2177     1.23292     1.12863  0.00166006
        2178     1.23314     1.12868  0.00165999
        2179     1.23335     1.12873  0.00165992
        2180     1.23355     1.12877  0.00165986
        2181     1.23373     1.12882   0.0016598
        2182     1.23389     1.12887  0.00165973
        2183     1.23405     1.12892  0.00165967
        2184     1.23419     1.12897  0.00165961
        2185     1.23431     1.12901  0.00165955
        2186     1.23442     1.12906  0.00165949
        2187     1.23452     1.12911  0.00165943
        2188     1.23461     1.12916  0.00165938
        2189     1.23468     1.12921  0.00165932
        2190     1.23474     1.12926  0.00165926
        2191     1.23479      1.1293   0.0016592
        2192     1.23483     1.12935  0.00165914
        2193     1.23485      1.1294  0.00165908
        2194     1.23487     1.12945  0.00165902
        2195     1.23487      1.1295  0.00165896
        2196     1.23487     1.12954   0.0016589
        2197     1.23485     1.12959  0.00165884
        2198     1.23483     1.12964  0.00165878
        2199      1.2348     1.12969  0.00165871
        2200     1.23476     1.12974  0.00165864
        2201     1.23472     1.12978  0.00165858
        2202     1.23468     1.12983  0.00165851
        2203     1.23462     1.12988  0.00165844
        2204     1.23457     1.12993  0.00165836
        2205     1.23451     1.12997  0.00165829
        2206     1.23445     1.13002  0.00165821
        2207     1.23439     1.13007  0.00165814
        2208     1.23432     1.13012  0.00165806
        2209     1.23426     1.13016  0.00165798
        2210      1.2342     1.13021   0.0016579
        2211     1.23414     1.13026  0.00165781
        2212     1.23408      1.1303  0.00165773
        2213     1.23403     1.13035  0.00165764
        2214     1.23398      1.1304  0.00165755
        2215     1.23393     1.13044  0.00165746
        2216     1.23389     1.13049  0.00165737
        2217     1.23385     1.13054  0.00165728
        2218     1.23382     1.13058  0.00165719
        2219     1.23379     1.13063  0.00165709
        2220     1.23377     1.13068    0.001657
        2221     1.23376     1.13072   0.0016569
        2222     1.23375     1.13077   0.0016568
        2223     1.23375     1.13082  0.00165671
        2224     1.23376     1.13086  0.00165661
        2225     1.23377     1.13091  0.00165651
        2226     1.23379     1.13095  0.00165641
        2227     1.23381       1.131  0.00165631
        2228     1.23384     1.13105  0.00165621
        2229     1.23387     1.13109  0.00165611
        2230     1.23391     1.13114  0.00165601
        2231     1.23396     1.13119  0.00165591
        2232     1.23401     1.13123  0.00165581
        2233     1.23406     1.13128   0.0016557
        2234     1.23411     1.13132   0.0016556
        2235     1.23417     1.13137   0.0016555
        2236     1.23422     1.13142   0.0016554
        2237     1.23428     1.13146   0.0016553
        2238     1.23434     1.13151   0.0016552
        2239      1.2344     1.13155   0.0016551
        2240     1.23446      1.1316  0.00165499
        2241     1.23451     1.13165  0.00165489
        2242     1.23456     1.13169  0.00165479
        2243     1.23461     1.13174  0.00165469
        2244     1.23466     1.13178  0.00165459
        2245      1.2347     1.13183  0.00165448
        2246     1.23473     1.13187  0.00165438
        2247     1.23476     1.13192  0.00165428
        2248     1.23478     1.13197  0.00165418
        2249      1.2348     1.13201  0.00165407
        2250      1.2348     1.13206  0.00165397
        2251      1.2348      1.1321  0.00165386
        2252     1.23479     1.13215  0.00165376
        2253     1.23477     1.13219  0.00165365
        2254     1.23475     1.13224  0.00165354
        2255     1.23471     1.13229  0.00165343
        2256     1.23466     1.13233  0.00165332
        2257      1.2346     1.13238  0.00165321
        2258     1.23453     1.13242   0.0016531
        2259     1.23445     1.13247  0.00165298
        2260     1.23436     1.13251  0.00165287
        2261     1.23426     1.13256  0.00165275
        2262     1.23414      1.1326  0.00165263
        2263     1.23402     1.13265   0.0016525
        2264     1.23388     1.13269  0.00165238
        2265     1.23373     1.13274  0.00165225
        2266     1.23357     1.13278  0.00165212
        2267      1.2334     1.13282  0.00165199
        2268     1.23322     1.13287  0.00165185
        2269     1.23302     1.13291  0.00165172
        2270     1.23282     1.13296  0.00165157
        2271     1.23261       1.133  0.00165143
        2272     1.23238     1.13304  0.00165128
        2273     1.23215     1.13309  0.00165113
        2274      1.2319     1.13313  0.00165098
        2275     1.23165     1.13317  0.00165082
        2276     1.23139     1.13322  0.00165066
        2277     1.23111     1.13326  0.00165049
        2278     1.23083      1.1333  0.00165032
        2279     1.23055     1.13335  0.00165015
        2280     1.23025     1.13339  0.00164997
        2281     1.22995     1.13343  0.00164979
        2282     1.22964     1.13347  0.00164961
        2283     1.22932     1.13352  0.00164942
        2284       1.229     1.13356  0.00164923
        2285     1.22868      1.1336  0.00164903
        2286     1.22835     1.13364  0.00164883
        2287     1.22802     1.13368  0.00164863
        2288     1.22768     1.13372  0.00164842
        2289     1.22734     1.13376  0.00164821
        2290       1.227      1.1338  0.00164799
        2291     1.22665     1.13384  0.00164777
        2292     1.22631     1.13388  0.00164754
        2293     1.22596     1.13393  0.00164731
        2294     1.22562     1.13397  0.00164708
        2295     1.22527       1.134  0.00164684
        2296     1.22493     1.13404   0.0016466
        2297     1.22458     1.13408  0.00164636
        2298     1.22424     1.13412  0.00164611
        2299     1.22391     1.13416  0.00164585
        2300     1.22357      1.1342   0.0016456
        2301     1.22324     1.13424  0.00164534
        2302     1.22292     1.13428  0.00164507
        2303      1.2226     1.13432  0.00164481
        2304     1.22228     1.13435  0.00164454
        2305     1.22198     1.13439  0.00164426
        2306     1.22167     1.13443  0.00164398
        2307     1.22138     1.13447   0.0016437
        2308     1.22109     1.13451  0.00164342
        2309     1.22081     1.13454  0.00164313
        2310     1.22054     1.13458  0.00164284
        2311     1.22028     1.13462  0.00164255
        2312     1.22003     1.13465  0.00164226
        2313     1.21979     1.13469  0.00164196
        2314     1.21956     1.13473  0.00164166
        2315     1.21934     1.13476  0.00164136
        2316     1.21913      1.1348  0.00164105
        2317     1.21893     1.13484  0.00164075
        2318     1.21875     1.13487  0.00164044
        2319     1.21857     1.13491  0.00164013
        2320     1.21841     1.13495  0.00163981
        2321     1.21826     1.13498   0.0016395
        2322     1.21813     1.13502  0.00163919
        2323       1.218     1.13505  0.00163887
        2324     1.21789     1.13509  0.00163855
        2325      1.2178     1.13512  0.00163823
        2326     1.21771     1.13516  0.00163791
        2327     1.21764      1.1352  0.00163759
        2328     1.21758     1.13523  0.00163727
        2329     1.21754     1.13527  0.00163695
        2330     1.21751      1.1353  0.00163663
        2331     1.21749     1.13534  0.00163631
        2332     1.21749     1.13537  0.00163598
        2333     1.21749     1.13541  0.00163566
        2334     1.21751     1.13544  0.00163534
        2335     1.21754     1.13548  0.00163502
        2336     1.21759     1.13551  0.00163469
        2337     1.21764     1.13555  0.00163437
        2338      1.2177     1.13558  0.00163405
        2339     1.21778     1.13562  0.00163373
        2340     1.21786     1.13565  0.00163341
        2341     1.21795     1.13569  0.00163309
        2342     1.21805     1.13572  0.00163277
        2343     1.21816     1.13576  0.00163245
        2344     1.21827     1.13579  0.00163214
        2345     1.21839     1.13583  0.00163182
        2346     1.21851     1.13586  0.00163151
        2347     1.21864      1.1359  0.00163119
        2348     1.21877     1.13593  0.00163088
        2349     1.21891     1.13597  0.00163057
        2350     1.21904     1.13601  0.00163026
        2351     1.21918     1.13604  0.00162995
        2352     1.21931     1.13608  0.00162964
        2353     1.21944     1.13611  0.00162933
        2354     1.21957     1.13615  0.00162902
        2355      1.2197     1.13618  0.00162872
        2356     1.21983     1.13622  0.00162841
        2357     1.21994     1.13625  0.00162811
        2358     1.22006     1.13629  0.00162781
        2359     1.22016     1.13632  0.00162751
        2360     1.22026     1.13636  0.00162721
        2361     1.22035      1.1364   0.0016269
        2362     1.22042     1.13643   0.0016266
        2363     1.22049     1.13647  0.00162631
        2364     1.22055      1.1365  0.00162601
        2365      1.2206     1.13654  0.00162571
        2366     1.22063     1.13657  0.00162541
        2367     1.22065     1.13661  0.00162511
        2368     1.22066     1.13664  0.00162481
        2369     1.22065     1.13668  0.00162451
        2370     1.22063     1.13672  0.00162421
        2371      1.2206     1.13675  0.00162391
        2372     1.22055     1.13679  0.00162361
        2373     1.22049     1.13682  0.00162331
        2374     1.22041     1.13686  0.00162301
        2375     1.22032     1.13689  0.00162271
        2376     1.22022     1.13693   0.0016224
        2377      1.2201     1.13696   0.0016221
        2378     1.21997       1.137  0.00162179
        2379     1.21983     1.13703  0.00162148
        2380     1.21967     1.13707  0.00162117
        2381      1.2195      1.1371  0.00162086
        2382     1.21933     1.13714  0.00162055
        2383     1.21914     1.13717  0.00162023
        2384     1.21895      1.1372  0.00161992
        2385     1.21875     1.13724   0.0016196
        2386     1.21854     1.13727  0.00161928
        2387     1.21833     1.13731  0.00161896
        2388     1.21811     1.13734  0.00161863
        2389      1.2179     1.13737  0.00161831
        2390     1.21768     1.13741  0.00161798
        2391     1.21746     1.13744  0.00161765
        2392     1.21725     1.13747  0.00161732
        2393     1.21704     1.13751  0.00161698
        2394     1.21684     1.13754  0.00161665
        2395     1.21664     1.13757  0.00161631
        2396     1.21645     1.13761  0.00161597
        2397     1.21628     1.13764  0.00161563
        2398     1.21611     1.13767  0.00161529
        2399     1.21596      1.1377  0.00161494
        2400     1.21582     1.13774   0.0016146
        2401      1.2157     1.13777  0.00161425
        2402     1.21559      1.1378   0.0016139
        2403      1.2155     1.13783  0.00161356
        2404     1.21543     1.13787  0.00161321
        2405     1.21538      1.1379  0.00161286
        2406     1.21534     1.13793  0.00161251
        2407     1.21533     1.13796  0.00161216
        2408     1.21534       1.138  0.00161181
        2409     1.21537     1.13803  0.00161146
        2410     1.21542     1.13806  0.00161111
        2411     1.21549     1.13809  0.00161076
        2412     1.21558     1.13812  0.00161042
        2413      1.2157     1.13816  0.00161007
        2414     1.21584     1.13819  0.00160973
        2415     1.21599     1.13822  0.00160938
        2416     1.21617     1.13825  0.00160904
        2417     1.21637     1.13829   0.0016087
        2418     1.21659     1.13832  0.00160836
        2419     1.21684     1.13835  0.00160802
        2420      1.2171     1.13838  0.00160769
        2421     1.21738     1.13842  0.00160735
        2422     1.21768     1.13845  0.00160702
        2423       1.218     1.13848  0.00160669
        2424     1.21833     1.13851  0.00160637
        2425     1.21869     1.13855  0.00160605
        2426     1.21906     1.13858  0.00160573
        2427     1.21944     1.13861  0.00160541
        2428     1.21984     1.13865   0.0016051
        2429     1.22026     1.13868  0.00160479
        2430     1.22069     1.13871  0.00160448
        2431     1.22113     1.13875  0.00160418
        2432     1.22158     1.13878  0.00160388
        2433     1.22205     1.13882  0.00160359
        2434     1.22253     1.13885   0.0016033
        2435     1.22301     1.13889  0.00160301
        2436      1.2235     1.13892  0.00160273
        2437       1.224     1.13895  0.00160245
        2438     1.22451     1.13899  0.00160218
        2439     1.22502     1.13903  0.00160191
        2440     1.22554     1.13906  0.00160165
        2441     1.22606      1.1391  0.00160139
        2442     1.22658     1.13913  0.00160113
        2443      1.2271     1.13917  0.00160088
        2444     1.22761      1.1392  0.00160064
        2445     1.22813     1.13924   0.0016004
        2446     1.22865     1.13928  0.00160016
        2447     1.22915     1.13931  0.00159993
        2448     1.22966     1.13935   0.0015997
        2449     1.23015     1.13939  0.00159947
        2450     1.23064     1.13943  0.00159926
        2451     1.23112     1.13946  0.00159904
        2452     1.23159      1.1395  0.00159883
        2453     1.23204     1.13954  0.00159862
        2454     1.23249     1.13958  0.00159842
        2455     1.23292     1.13961  0.00159822
        2456     1.23333     1.13965  0.00159803
        2457     1.23373     1.13969  0.00159783
        2458     1.23411     1.13973  0.00159765
        2459     1.23447     1.13977  0.00159746
        2460     1.23482     1.13981  0.00159728
        2461     1.23514     1.13984   0.0015971
        2462     1.23545     1.13988  0.00159692
        2463     1.23573     1.13992  0.00159675
        2464     1.23599     1.13996  0.00159658
        2465     1.23623        1.14  0.00159641
        2466     1.23644     1.14004  0.00159624
        2467     1.23663     1.14008  0.00159607
        2468      1.2368     1.14012   0.0015959
        2469     1.23694     1.14016  0.00159574
        2470     1.23705      1.1402  0.00159558
        2471     1.23713     1.14024  0.00159541
        2472     1.23719     1.14027  0.00159525
        2473     1.23722     1.14031  0.00159509
        2474     1.23722     1.14035  0.00159492
        2475     1.23719     1.14039  0.00159476
        2476     1.23713     1.14043  0.00159459
        2477     1.23704     1.14047  0.00159443
        2478     1.23692     1.14051  0.00159426
        2479     1.23677     1.14055  0.00159409
        2480     1.23658     1.14059  0.00159391
        2481     1.23636     1.14063  0.00159374
        2482     1.23611     1.14066  0.00159356
        2483     1.23582      1.1407  0.00159338
        2484      1.2355     1.14074   0.0015932
        2485     1.23514     1.14078  0.00159301
        2486     1.23474     1.14082  0.00159281
        2487     1.23431     1.14085  0.00159262
        2488     1.23384     1.14089  0.00159242
        2489     1.23334     1.14093  0.00159221
        2490     1.23279     1.14097    0.001592
        2491     1.23221       1.141  0.00159178
        2492     1.23158     1.14104  0.00159156
        2493     1.23092     1.14107  0.00159133
        2494     1.23022     1.14111  0.00159109
        2495     1.22948     1.14115  0.00159085
        2496      1.2287     1.14118  0.00159059
        2497     1.22788     1.14122  0.00159034
        2498     1.22702     1.14125  0.00159007
        2499     1.22613     1.14128   0.0015898
        2500     1.22519     1.14132  0.00158952
        2501     1.22422     1.14135  0.00158923
        2502      1.2232     1.14138  0.00158893
        2503     1.22216     1.14142  0.00158862
        2504     1.22108     1.14145   0.0015883
        2505     1.21996     1.14148  0.00158798
        2506     1.21881     1.14151  0.00158765
        2507     1.21763     1.14154   0.0015873
        2508     1.21643     1.14157  0.00158695
        2509     1.21519      1.1416  0.00158659
        2510     1.21394     1.14163  0.00158622
        2511     1.21266     1.14166  0.00158584
        2512     1.21136     1.14168  0.00158545
        2513     1.21005     1.14171  0.00158505
        2514     1.20873     1.14174  0.00158465
        2515      1.2074     1.14176  0.00158423
        2516     1.20606     1.14179  0.00158381
        2517     1.20473     1.14181  0.00158338
        2518     1.20339     1.14184  0.00158294
        2519     1.20207     1.14186  0.00158249
        2520     1.20076     1.14189  0.00158203
        2521     1.19946     1.14191  0.00158157
        2522     1.19819     1.14193   0.0015811
        2523     1.19693     1.14195  0.00158062
        2524     1.19571     1.14197  0.00158014
        2525     1.19453     1.14199  0.00157965
        2526     1.19338     1.14202  0.00157916
        2527     1.19227     1.14204  0.00157866
        2528     1.19122     1.14205  0.00157815
        2529     1.19021     1.14207  0.00157765
        2530     1.18925     1.14209  0.00157713
        2531     1.18836     1.14211  0.00157661
        2532     1.18752     1.14213  0.00157609
        2533     1.18675     1.14215  0.00157557
        2534     1.18604     1.14216  0.00157504
        2535      1.1854     1.14218  0.00157451
        2536     1.18483      1.1422  0.00157398
        2537     1.18434     1.14221  0.00157345
        2538     1.18391     1.14223  0.00157292
        2539     1.18355     1.14225  0.00157238
        2540     1.18327     1.14226  0.00157185
        2541     1.18306     1.14228  0.00157131
        2542     1.18292     1.14229  0.00157077
        2543     1.18285     1.14231  0.00157024
        2544     1.18285     1.14233   0.0015697
        2545     1.18292     1.14234  0.00156916
        2546     1.18305     1.14236  0.00156863
        2547     1.18325     1.14237  0.00156809
        2548      1.1835     1.14239  0.00156756
        2549     1.18382     1.14241  0.00156703
        2550     1.18418     1.14242   0.0015665
        2551      1.1846     1.14244  0.00156598
        2552     1.18506     1.14246  0.00156545
        2553     1.18557     1.14247  0.00156493
        2554     1.18612     1.14249  0.00156441
        2555     1.18671     1.14251  0.00156389
        2556     1.18733     1.14253  0.00156338
        2557     1.18799     1.14254  0.00156287
        2558     1.18867     1.14256  0.00156236
        2559     1.18937     1.14258  0.00156186
        2560      1.1901      1.1426  0.00156136
        2561     1.19084     1.14262  0.00156086
        2562      1.1916     1.14264  0.00156037
        2563     1.19237     1.14266  0.00155988
        2564     1.19315     1.14268   0.0015594
        2565     1.19393      1.1427  0.00155892
        2566     1.19473     1.14272  0.00155844
        2567     1.19552     1.14274  0.00155797
        2568     1.19632     1.14276   0.0015575
        2569     1.19712     1.14278  0.00155704
        2570     1.19791      1.1428  0.00155658
        2571      1.1987     1.14282  0.00155613
        2572     1.19949     1.14284  0.00155568
        2573     1.20027     1.14287  0.00155524
        2574     1.20104     1.14289   0.0015548
        2575      1.2018     1.14291  0.00155436
        2576     1.20256     1.14293  0.00155393
        2577     1.20331     1.14296   0.0015535
        2578     1.20405     1.14298  0.00155308
        2579     1.20477     1.14301  0.00155266
        2580     1.20549     1.14303  0.00155225
        2581      1.2062     1.14305  0.00155184
        2582     1.20689     1.14308  0.00155144
        2583     1.20758      1.1431  0.00155104
        2584     1.20825     1.14313  0.00155064
        2585     1.20891     1.14315  0.00155025
        2586     1.20956     1.14318  0.00154987
        2587      1.2102     1.14321  0.00154948
        2588     1.21083     1.14323  0.00154911
        2589     1.21144     1.14326  0.00154873
        2590     1.21204     1.14329  0.00154836
        2591     1.21263     1.14331  0.00154799
        2592     1.21321     1.14334  0.00154763
        2593     1.21378     1.14337  0.00154727
        2594     1.21433     1.14339  0.00154692
        2595     1.21487     1.14342  0.00154657
        2596      1.2154     1.14345  0.00154622
        2597     1.21592     1.14348  0.00154588
        2598     1.21642      1.1435  0.00154554
        2599     1.21691     1.14353   0.0015452
        2600     1.21739     1.14356  0.00154487
        2601     1.21785     1.14359  0.00154454
        2602     1.21829     1.14362  0.00154421
        2603     1.21873     1.14365  0.00154389
        2604     1.21914     1.14368  0.00154357
        2605     1.21954     1.14371  0.00154325
        2606     1.21993     1.14373  0.00154293
        2607      1.2203     1.14376  0.00154262
        2608     1.22065     1.14379  0.00154231
        2609     1.22099     1.14382    0.001542
        2610      1.2213     1.14385   0.0015417
        2611     1.22161     1.14388   0.0015414
        2612     1.22189     1.14391   0.0015411
        2613     1.22215     1.14394   0.0015408
        2614     1.22239     1.14397   0.0015405
        2615     1.22262       1.144   0.0015402
        2616     1.22282     1.14403  0.00153991
        2617     1.22301     1.14406  0.00153962
        2618     1.22317     1.14409  0.00153933
        2619     1.22331     1.14412  0.00153903
        2620     1.22343     1.14415  0.00153874
        2621     1.22352     1.14418  0.00153846
        2622     1.22359     1.14421  0.00153817
        2623     1.22364     1.14424  0.00153788
        2624     1.22367     1.14427  0.00153759
        2625     1.22366      1.1443   0.0015373
        2626     1.22363     1.14434  0.00153701
        2627     1.22358     1.14437  0.00153672
        2628     1.22349      1.1444  0.00153643
        2629     1.22338     1.14443  0.00153614
        2630     1.22324     1.14446  0.00153585
        2631     1.22306     1.14449  0.00153556
        2632     1.22286     1.14452  0.00153526
        2633     1.22262     1.14454  0.00153497
        2634     1.22234     1.14457  0.00153467
        2635     1.22204      1.1446  0.00153437
        2636     1.22169     1.14463  0.00153406
        2637      1.2213     1.14466  0.00153376
        2638     1.22088     1.14469  0.00153345
        2639     1.22041     1.14472  0.00153314
        2640      1.2199     1.14475  0.00153282
        2641     1.21935     1.14478   0.0015325
        2642     1.21874      1.1448  0.00153218
        2643     1.21809     1.14483  0.00153185
        2644      1.2174     1.14486  0.00153151
        2645     1.21665     1.14489  0.00153117
        2646     1.21584     1.14491  0.00153083
        2647     1.21498     1.14494  0.00153048
        2648     1.21407     1.14497  0.00153013
        2649      1.2131     1.14499  0.00152976
        2650     1.21206     1.14502   0.0015294
        2651     1.21097     1.14504  0.00152902
        2652     1.20982     1.14507  0.00152864
        2653     1.20861     1.14509  0.00152825
        2654     1.20733     1.14511  0.00152786
        2655       1.206     1.14514  0.00152745
        2656      1.2046     1.14516  0.00152704
        2657     1.20314     1.14518  0.00152662
        2658     1.20163      1.1452   0.0015262
        2659     1.20006     1.14522  0.00152576
        2660     1.19843     1.14524  0.00152532
        2661     1.19676     1.14526  0.00152487
        2662     1.19504     1.14528  0.00152441
        2663     1.19329      1.1453  0.00152394
