# DISTANCE:     AVE_GOFR:        ERROR:
      2.1161     1.20856  0.00126913
     2.14174     1.19513  0.00143385
     2.16739     1.17459  0.00137405
     2.19304     1.15162  0.00127133
     2.21869     1.12365  0.00164987
     2.24434     1.09577  0.00124858
     2.26999     1.06785  0.00176097
     2.29564     1.03986  0.00151362
     2.32129     1.01391  0.00156735
     2.34694    0.988655  0.00163112
     2.37259    0.967687  0.00137231
     2.39824     0.94909  0.00111143
     2.42389    0.931966  0.00120653
     2.44954    0.920147 0.000904061
     2.47519    0.909518 0.000917205
     2.50084    0.896464 0.000958882
     2.52649     0.88596  0.00114779
     2.55214    0.886081  0.00115505

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 3.74083e-06 2.54139e-06
    0.884913  0.00133149 8.04494e-05
    0.910562    0.023655 0.000333433
    0.936212    0.163941  0.00114424
    0.961861    0.560826  0.00225239
    0.987511      1.1985  0.00328051
     1.01316     1.85767  0.00370568
     1.03881     2.33597  0.00458629
     1.06446     2.54953  0.00398566
     1.09011     2.55121  0.00330142
     1.11576     2.41173  0.00225494
     1.14141     2.20123  0.00270516
     1.16706     1.97283   0.0029578
     1.19271     1.75449  0.00258392
     1.21836     1.56374  0.00279564
     1.24401     1.38877  0.00290651
     1.26966      1.2485  0.00277511
     1.29531     1.12632  0.00227746
     1.32096     1.02301  0.00277941
     1.34661    0.941056  0.00180907
     1.37226    0.872809  0.00146268
     1.39791    0.819072  0.00160701
     1.42355     0.77398  0.00116071
      1.4492    0.735836  0.00126595
     1.47485    0.710832  0.00133938
      1.5005     0.69122  0.00110982
     1.52615    0.677923  0.00198551
      1.5518    0.673755  0.00159861
     1.57745    0.671361  0.00134551
      1.6031    0.677204  0.00176654
     1.62875     0.68733  0.00154288
      1.6544    0.703185  0.00131607
     1.68005    0.722024  0.00104988
      1.7057    0.747858  0.00133742
     1.73135     0.77987   0.0013354
       1.757     0.81363  0.00162488
     1.78265    0.851372  0.00147343
      1.8083    0.891688  0.00144414
     1.83395     0.93488   0.0013461
      1.8596    0.974722  0.00142877
     1.88525     1.01776  0.00131708
      1.9109     1.05769  0.00109429
     1.93655     1.09479  0.00115296
      1.9622     1.12962  0.00143189
     1.98785     1.15907 0.000906058
      2.0135     1.18592    0.001248
     2.03915     1.20546  0.00134325
      2.0648     1.21452 0.000970423
     2.09045     1.21626  0.00146321
      2.1161     1.20867  0.00122513
     2.14174     1.19526  0.00138467
     2.16739     1.17524  0.00146673
     2.19304     1.15169   0.0012243
     2.21869     1.12345  0.00159907
     2.24434     1.09574  0.00120089
     2.26999     1.06768  0.00170145
     2.29564     1.03952  0.00149183
     2.32129     1.01376  0.00151415
     2.34694    0.988652  0.00156838
     2.37259    0.967601  0.00132227
     2.39824     0.94892  0.00108151
     2.42389    0.931998  0.00116054
     2.44954    0.919863 0.000912761
     2.47519    0.909478 0.000882811
     2.50084    0.896358 0.000927859
     2.52649    0.885984  0.00110389
     2.55214     0.88589  0.00112623

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 3.60228e-06 2.45104e-06
    0.884913  0.00132973 7.74891e-05
    0.910562   0.0237284 0.000329066
    0.936212    0.164404  0.00119181
    0.961861    0.562211  0.00255955
    0.987511     1.20044  0.00368723
     1.01316     1.85856  0.00367493
     1.03881     2.33627  0.00442638
     1.06446     2.54973  0.00384349
     1.09011     2.55055  0.00324422
     1.11576     2.41133  0.00220746
     1.14141     2.20062  0.00267356
     1.16706     1.97177  0.00303427
     1.19271     1.75366  0.00261877
     1.21836     1.56311  0.00276116
     1.24401     1.38832  0.00283414
     1.26966     1.24807  0.00270522
     1.29531     1.12579  0.00225512
     1.32096     1.02222  0.00278628
     1.34661     0.94055   0.0018113
     1.37226    0.872501  0.00144051
     1.39791    0.818753  0.00157891
     1.42355    0.774156  0.00113104
      1.4492    0.735922  0.00122196
     1.47485    0.711089   0.0013142
      1.5005    0.691645  0.00114695
     1.52615    0.678378  0.00196349
      1.5518    0.673913  0.00154716
     1.57745    0.671577  0.00131292
      1.6031    0.677474  0.00172156
     1.62875    0.687821   0.0015619
      1.6544    0.703275  0.00127039
     1.68005    0.722219  0.00102889
      1.7057    0.747869  0.00128793
     1.73135    0.780112  0.00130776
       1.757    0.813397  0.00158134
     1.78265     0.85159  0.00143498
      1.8083    0.892167  0.00146787
     1.83395    0.934603  0.00132435
      1.8596    0.974848  0.00138134
     1.88525     1.01779  0.00126878
      1.9109     1.05799  0.00109526
     1.93655     1.09495  0.00112161
      1.9622     1.12945  0.00138865
     1.98785     1.15899 0.000875818
      2.0135     1.18538  0.00131333
     2.03915     1.20546  0.00129351
      2.0648     1.21438 0.000945098
     2.09045     1.21624  0.00140914
      2.1161     1.20854  0.00118684
     2.14174     1.19527  0.00133339
     2.16739     1.17521  0.00141259
     2.19304     1.15184  0.00118846
     2.21869     1.12353  0.00154226
     2.24434     1.09593  0.00117098
     2.26999     1.06751  0.00164664
     2.29564     1.03952  0.00143658
     2.32129     1.01361   0.0014654
     2.34694    0.988508  0.00151689
     2.37259    0.967299  0.00130721
     2.39824    0.948757  0.00105371
     2.42389    0.931842  0.00112796
     2.44954    0.919778 0.000882972
     2.47519    0.909388 0.000854736
     2.50084    0.896364 0.000893516
     2.52649    0.885985  0.00106301
     2.55214    0.885826  0.00108638

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.94725e-06 4.04665e-06
    0.884913  0.00134283  7.5821e-05
    0.910562   0.0238105 0.000327392
    0.936212    0.164505  0.00115348
    0.961861    0.562039  0.00247392
    0.987511     1.20047  0.00355566
     1.01316     1.85895  0.00356355
     1.03881     2.33513  0.00441308
     1.06446     2.54905  0.00376691
     1.09011     2.54979   0.0032146
     1.11576     2.41192  0.00220694
     1.14141     2.20036  0.00259052
     1.16706     1.97125  0.00297014
     1.19271     1.75398  0.00254417
     1.21836       1.563  0.00266509
     1.24401     1.38877  0.00276906
     1.26966     1.24882  0.00271036
     1.29531     1.12614  0.00220191
     1.32096      1.0226  0.00271313
     1.34661    0.940927  0.00178531
     1.37226    0.872652  0.00139694
     1.39791    0.818731  0.00152267
     1.42355    0.774445  0.00112683
      1.4492    0.736123  0.00119477
     1.47485    0.711269  0.00127956
      1.5005    0.691528  0.00111193
     1.52615     0.67873  0.00192471
      1.5518    0.673882  0.00149221
     1.57745    0.671372    0.001282
      1.6031    0.677181  0.00168484
     1.62875     0.68765  0.00151546
      1.6544    0.702641  0.00137388
     1.68005    0.721926  0.00103279
      1.7057    0.747183  0.00141281
     1.73135    0.780082   0.0012614
       1.757    0.813095  0.00155346
     1.78265    0.851224  0.00142965
      1.8083    0.891948  0.00143175
     1.83395     0.93438  0.00129579
      1.8596     0.97481  0.00133254
     1.88525     1.01776  0.00122402
      1.9109     1.05769  0.00109816
     1.93655     1.09479   0.0010926
      1.9622     1.12971  0.00136249
     1.98785      1.1594 0.000933088
      2.0135     1.18522  0.00127609
     2.03915     1.20563   0.0012584
      2.0648     1.21478 0.000991903
     2.09045     1.21634  0.00136238
      2.1161       1.209  0.00123015
     2.14174     1.19555  0.00131562
     2.16739     1.17527  0.00136312
     2.19304     1.15233  0.00124361
     2.21869     1.12403  0.00156524
     2.24434     1.09639  0.00121381
     2.26999     1.06789  0.00163126
     2.29564     1.03998  0.00145748
     2.32129     1.01371  0.00141597
     2.34694    0.988681  0.00147254
     2.37259    0.966987  0.00129718
     2.39824    0.948311  0.00110627
     2.42389    0.931763   0.0010905
     2.44954    0.919657 0.000859668
     2.47519    0.909237 0.000837401
     2.50084    0.896159 0.000884835
     2.52649    0.885919  0.00102707
     2.55214    0.885655  0.00106088

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.70769e-06 3.91419e-06
    0.884913  0.00135028 7.35719e-05
    0.910562   0.0238436 0.000317773
    0.936212    0.164391  0.00111932
    0.961861    0.561489  0.00244893
    0.987511     1.19889  0.00376468
     1.01316     1.85835  0.00348986
     1.03881     2.33479   0.0042739
     1.06446     2.54911  0.00363754
     1.09011     2.54958  0.00311063
     1.11576     2.41197  0.00213141
     1.14141     2.20174  0.00284729
     1.16706     1.97223   0.0030266
     1.19271      1.7546  0.00253294
     1.21836      1.5637  0.00266535
     1.24401     1.38919  0.00270469
     1.26966     1.24941  0.00268149
     1.29531     1.12705  0.00230812
     1.32096      1.0225   0.0026216
     1.34661    0.941057  0.00172847
     1.37226    0.872692  0.00134933
     1.39791    0.818471  0.00149225
     1.42355    0.774173  0.00112036
      1.4492    0.735979  0.00116229
     1.47485    0.711218  0.00123645
      1.5005    0.691283  0.00110019
     1.52615    0.678277  0.00191101
      1.5518    0.673468  0.00149707
     1.57745    0.670687  0.00140915
      1.6031    0.676852  0.00165861
     1.62875    0.687135  0.00154852
      1.6544    0.702202  0.00139505
     1.68005    0.721743  0.00101326
      1.7057    0.746671  0.00145412
     1.73135    0.779631  0.00129609
       1.757    0.812691  0.00155164
     1.78265    0.850886  0.00141993
      1.8083    0.891895  0.00138332
     1.83395    0.934088  0.00128362
      1.8596    0.975132  0.00132495
     1.88525     1.01814   0.0012412
      1.9109     1.05787  0.00107522
     1.93655     1.09534  0.00118621
      1.9622     1.13003  0.00135307
     1.98785     1.15943 0.000901566
      2.0135     1.18534  0.00123773
     2.03915     1.20598   0.0012643
      2.0648     1.21512   0.0010174
     2.09045     1.21644  0.00131847
      2.1161     1.20936  0.00123827
     2.14174     1.19608  0.00137211
     2.16739     1.17562  0.00136049
     2.19304     1.15255  0.00121971
     2.21869     1.12431  0.00153627
     2.24434     1.09672  0.00121619
     2.26999     1.06799  0.00157821
     2.29564      1.0403  0.00144069
     2.32129     1.01372  0.00136726
     2.34694    0.988772  0.00142456
     2.37259    0.967057  0.00125433
     2.39824    0.948117  0.00108513
     2.42389    0.931507  0.00108237
     2.44954    0.919387 0.000871323
     2.47519    0.909027 0.000834317
     2.50084    0.895809 0.000921003
     2.52649    0.885628  0.00103202
     2.55214    0.885172  0.00112888

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  6.4841e-06  3.7901e-06
    0.884913  0.00135571 7.13195e-05
    0.910562   0.0238255 0.000307699
    0.936212    0.164543  0.00109225
    0.961861    0.561698  0.00237619
    0.987511     1.19942   0.0036764
     1.01316     1.85874  0.00339536
     1.03881     2.33533  0.00416526
     1.06446     2.54893  0.00352084
     1.09011     2.54931  0.00301881
     1.11576     2.41104  0.00225565
     1.14141      2.2014  0.00277241
     1.16706     1.97147   0.0030188
     1.19271     1.75463  0.00244865
     1.21836     1.56336  0.00259808
     1.24401     1.38943   0.0026253
     1.26966     1.24957  0.00259656
     1.29531     1.12653  0.00229003
     1.32096     1.02239  0.00253647
     1.34661    0.941025  0.00167115
     1.37226    0.873265  0.00142105
     1.39791    0.818661  0.00145456
     1.42355    0.774575  0.00115293
      1.4492    0.736025  0.00112447
     1.47485    0.711364  0.00120379
      1.5005    0.691634  0.00111812
     1.52615    0.678318  0.00184775
      1.5518    0.673331  0.00145345
     1.57745    0.670826  0.00136902
      1.6031    0.676723   0.0016083
     1.62875     0.68749  0.00153716
      1.6544    0.702229   0.0013488
     1.68005     0.72143  0.00102677
      1.7057     0.74705  0.00145428
     1.73135    0.779607   0.0012531
       1.757    0.812694  0.00149992
     1.78265    0.850952  0.00137415
      1.8083    0.892049  0.00134566
     1.83395    0.934253  0.00125145
      1.8596    0.975075  0.00128202
     1.88525     1.01795  0.00121526
      1.9109     1.05808  0.00106049
     1.93655     1.09552  0.00116021
      1.9622     1.12995  0.00131047
     1.98785     1.15909 0.000931824
      2.0135     1.18506   0.0012293
     2.03915     1.20561   0.0012754
      2.0648     1.21503 0.000988066
     2.09045     1.21631  0.00128064
      2.1161     1.20917  0.00121168
     2.14174     1.19561  0.00140442
     2.16739     1.17565   0.0013156
     2.19304      1.1524  0.00118883
     2.21869     1.12446  0.00149168
     2.24434     1.09666  0.00117714
     2.26999     1.06799   0.0015256
     2.29564      1.0403  0.00139267
     2.32129     1.01361  0.00132642
     2.34694    0.988935  0.00138638
     2.37259    0.967175    0.001218
     2.39824    0.948117  0.00104896
     2.42389    0.931783  0.00108088
     2.44954    0.919464 0.000845671
     2.47519    0.909471 0.000916756
     2.50084    0.895645 0.000904742
     2.52649    0.885826  0.00101648
     2.55214    0.885244  0.00109356

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.27493e-06 3.67361e-06
    0.884913  0.00132973    7.36e-05
    0.910562   0.0238434 0.000298296
    0.936212    0.164547  0.00105702
    0.961861    0.562225  0.00235726
    0.987511     1.20001  0.00360374
     1.01316     1.85917  0.00331254
     1.03881     2.33589  0.00406935
     1.06446     2.54879  0.00340991
     1.09011     2.54909  0.00292953
     1.11576     2.41106  0.00218299
     1.14141      2.2014  0.00268299
     1.16706     1.97111   0.0029429
     1.19271     1.75442   0.0023789
     1.21836     1.56258  0.00262895
     1.24401      1.3893   0.0025437
     1.26966     1.24884  0.00261294
     1.29531     1.12668  0.00222128
     1.32096     1.02237  0.00245471
     1.34661    0.941043  0.00161734
     1.37226    0.873313    0.001376
     1.39791    0.818819  0.00141623
     1.42355     0.77424  0.00116335
      1.4492    0.735782  0.00111413
     1.47485    0.711232  0.00117224
      1.5005    0.691522  0.00108764
     1.52615    0.678023  0.00181154
      1.5518     0.67333  0.00140657
     1.57745    0.670643    0.001337
      1.6031    0.676383  0.00159198
     1.62875    0.687234  0.00150867
      1.6544    0.701979  0.00132821
     1.68005    0.721438 0.000993677
      1.7057    0.746964  0.00140993
     1.73135    0.779528  0.00121517
       1.757    0.812945  0.00147247
     1.78265     0.85099  0.00133035
      1.8083    0.892156   0.0013065
     1.83395    0.934702  0.00128906
      1.8596    0.975613  0.00134909
     1.88525     1.01845  0.00127704
      1.9109     1.05875  0.00121591
     1.93655     1.09589  0.00117841
      1.9622     1.13066  0.00144897
     1.98785     1.15914 0.000902702
      2.0135     1.18507  0.00118967
     2.03915     1.20553  0.00123677
      2.0648      1.2149 0.000964574
     2.09045     1.21663  0.00127861
      2.1161     1.20896   0.0011897
     2.14174     1.19556  0.00135997
     2.16739     1.17559  0.00127454
     2.19304     1.15219   0.0011679
     2.21869     1.12448  0.00144375
     2.24434     1.09675   0.0011425
     2.26999     1.06795  0.00147689
     2.29564     1.03995  0.00139185
     2.32129     1.01338  0.00130363
     2.34694    0.988259  0.00149752
     2.37259    0.966825  0.00122793
     2.39824    0.947739  0.00108128
     2.42389     0.93147  0.00109047
     2.44954    0.919202  0.00085818
     2.47519    0.909406  0.00088944
     2.50084    0.895535 0.000882267
     2.52649    0.885796 0.000984156
     2.55214    0.885142  0.00106309

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 7.59855e-06 3.78977e-06
    0.884913  0.00135408 7.52231e-05
    0.910562   0.0238155 0.000290271
    0.936212    0.164311  0.00105011
    0.961861    0.561814  0.00231909
    0.987511     1.19932  0.00355598
     1.01316     1.85901  0.00321287
     1.03881     2.33597  0.00394298
     1.06446     2.54795  0.00340619
     1.09011     2.54966  0.00289301
     1.11576     2.41107   0.0021148
     1.14141     2.20218  0.00271078
     1.16706      1.9718    0.002929
     1.19271     1.75505  0.00238737
     1.21836     1.56285  0.00256013
     1.24401     1.38907   0.0024746
     1.26966     1.24926  0.00256479
     1.29531     1.12649  0.00215998
     1.32096     1.02242  0.00237851
     1.34661    0.941241  0.00157883
     1.37226    0.873483  0.00134343
     1.39791    0.818707  0.00137642
     1.42355    0.774083  0.00113756
      1.4492    0.736071  0.00111614
     1.47485    0.711309  0.00113812
      1.5005    0.691393  0.00106133
     1.52615    0.677947  0.00175651
      1.5518    0.673104  0.00138073
     1.57745     0.67049  0.00130398
      1.6031    0.676191  0.00155375
     1.62875    0.687278  0.00146215
      1.6544    0.701852  0.00129269
     1.68005    0.721466 0.000963006
      1.7057    0.746842  0.00137108
     1.73135    0.779261  0.00120608
       1.757    0.812679  0.00145038
     1.78265    0.851015  0.00128901
      1.8083    0.891738  0.00133079
     1.83395    0.934584  0.00125414
      1.8596    0.975451  0.00131668
     1.88525     1.01843  0.00123736
      1.9109     1.05892  0.00118973
     1.93655       1.096  0.00114751
      1.9622     1.13063  0.00140398
     1.98785     1.15922  0.00087801
      2.0135     1.18504  0.00115286
     2.03915     1.20567  0.00120548
      2.0648     1.21483 0.000937151
     2.09045     1.21691  0.00126947
      2.1161     1.20903  0.00115478
     2.14174     1.19571  0.00132592
     2.16739     1.17583  0.00125757
     2.19304     1.15224  0.00113253
     2.21869     1.12453  0.00139949
     2.24434       1.097  0.00113551
     2.26999     1.06792  0.00143111
     2.29564     1.03987   0.0013504
     2.32129     1.01347  0.00126585
     2.34694    0.988431  0.00146061
     2.37259    0.966795  0.00118992
     2.39824    0.947772  0.00104799
     2.42389    0.931508  0.00105706
     2.44954    0.919302 0.000837213
     2.47519    0.909311  0.00086668
     2.50084    0.895491 0.000855817
     2.52649    0.885862 0.000955624
     2.55214    0.885043  0.00103444

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 7.36829e-06 3.68191e-06
    0.884913  0.00138391 7.86362e-05
    0.910562   0.0239193 0.000299444
    0.936212    0.164493  0.00103403
    0.961861    0.561939  0.00225216
    0.987511     1.19989  0.00349376
     1.01316     1.85898  0.00311561
     1.03881     2.33547  0.00385532
     1.06446     2.54674  0.00350989
     1.09011     2.54847  0.00304093
     1.11576     2.41056  0.00211161
     1.14141     2.20264  0.00266781
     1.16706     1.97148  0.00285672
     1.19271     1.75497  0.00231636
     1.21836     1.56285  0.00248255
     1.24401     1.38931  0.00241083
     1.26966     1.24916  0.00248891
     1.29531     1.12668  0.00210252
     1.32096     1.02299  0.00237387
     1.34661    0.942043  0.00172294
     1.37226    0.873883  0.00136091
     1.39791    0.819137  0.00140031
     1.42355    0.774222  0.00111162
      1.4492    0.736247  0.00109612
     1.47485    0.711378  0.00110577
      1.5005    0.691331  0.00103098
     1.52615    0.677735   0.0017161
      1.5518    0.673131  0.00133916
     1.57745    0.670543  0.00126555
      1.6031    0.676163  0.00150692
     1.62875    0.686977  0.00144848
      1.6544    0.701942   0.0012566
     1.68005    0.721448 0.000933994
      1.7057    0.746823  0.00132967
     1.73135    0.779114  0.00117854
       1.757    0.812318  0.00145052
     1.78265    0.850995   0.0012501
      1.8083    0.891779  0.00129109
     1.83395     0.93426  0.00125722
      1.8596    0.975326  0.00128269
     1.88525     1.01839  0.00120051
      1.9109     1.05882  0.00115787
     1.93655     1.09579  0.00113195
      1.9622     1.13055   0.0013636
     1.98785     1.15929 0.000854389
      2.0135     1.18476  0.00115061
     2.03915     1.20555  0.00117507
      2.0648     1.21475 0.000912125
     2.09045      1.2168  0.00123554
      2.1161     1.20918  0.00112837
     2.14174     1.19581  0.00128925
     2.16739     1.17595  0.00122443
     2.19304     1.15233  0.00110154
     2.21869      1.1247  0.00136728
     2.24434     1.09727  0.00113152
     2.26999     1.06828  0.00143083
     2.29564     1.03998  0.00131362
     2.32129     1.01371  0.00125054
     2.34694    0.988708  0.00144232
     2.37259    0.966919  0.00116032
     2.39824    0.947911  0.00102538
     2.42389    0.931611  0.00103005
     2.44954    0.919009 0.000861544
     2.47519    0.909171 0.000851678
     2.50084    0.895436 0.000831615
     2.52649    0.885918 0.000928297
     2.55214    0.884731  0.00104918

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 7.15158e-06 3.57999e-06
    0.884913  0.00138772 7.64151e-05
    0.910562   0.0238667 0.000295229
    0.936212      0.1642  0.00104438
    0.961861    0.561245  0.00229043
    0.987511     1.19884  0.00354596
     1.01316     1.85825  0.00310813
     1.03881     2.33543  0.00374213
     1.06446       2.547   0.0034159
     1.09011      2.5486  0.00295437
     1.11576      2.4114  0.00221076
     1.14141     2.20392  0.00287765
     1.16706     1.97218  0.00285618
     1.19271     1.75587  0.00241505
     1.21836     1.56363  0.00252965
     1.24401     1.38988   0.0024062
     1.26966     1.24975  0.00248405
     1.29531     1.12701   0.0020665
     1.32096     1.02295  0.00230438
     1.34661     0.94189  0.00167906
     1.37226    0.873812  0.00132269
     1.39791    0.818605  0.00145678
     1.42355    0.773803  0.00115536
      1.4492    0.735554   0.0012642
     1.47485    0.710675  0.00127754
      1.5005    0.690878  0.00109565
     1.52615     0.67758  0.00167259
      1.5518    0.672775  0.00134625
     1.57745    0.670334  0.00124536
      1.6031    0.675895  0.00148613
     1.62875    0.686746   0.0014242
      1.6544    0.701891  0.00122065
     1.68005    0.721299 0.000918229
      1.7057    0.746928  0.00129468
     1.73135    0.779366  0.00117045
       1.757    0.812196  0.00141298
     1.78265    0.851065  0.00121528
      1.8083    0.891687  0.00125635
     1.83395    0.934461  0.00123619
      1.8596    0.975578  0.00126947
     1.88525     1.01843  0.00116595
      1.9109     1.05855  0.00115321
     1.93655     1.09557   0.0011197
      1.9622     1.13057  0.00132361
     1.98785      1.1594 0.000836608
      2.0135     1.18512  0.00117181
     2.03915     1.20571  0.00115192
      2.0648     1.21496 0.000908979
     2.09045     1.21738  0.00132714
      2.1161     1.20953     0.00115
     2.14174     1.19627  0.00133087
     2.16739     1.17626  0.00122735
     2.19304     1.15273   0.0011406
     2.21869     1.12497  0.00135376
     2.24434     1.09743   0.0011097
     2.26999     1.06835  0.00139067
     2.29564     1.03974  0.00129699
     2.32129     1.01357  0.00122167
     2.34694    0.988451  0.00142266
     2.37259    0.966496  0.00120079
     2.39824    0.947706  0.00101544
     2.42389    0.931263  0.00105713
     2.44954    0.918813 0.000858267
     2.47519    0.908968 0.000850628
     2.50084    0.895409 0.000807598
     2.52649     0.88594 0.000901254
     2.55214    0.884642   0.0010221

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
