#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         357     -5.3673    -5.66512   0.0229378
         358    -5.36878    -5.66429   0.0228887
         359    -5.37053    -5.66347   0.0228396
         360    -5.37254    -5.66267   0.0227904
         361    -5.37494    -5.66187   0.0227412
         362    -5.37756    -5.66108    0.022692
         363    -5.38024    -5.66031   0.0226426
         364    -5.38296    -5.65955   0.0225932
         365     -5.3866     -5.6588   0.0225437
         366    -5.38993    -5.65806   0.0224941
         367    -5.39353    -5.65734   0.0224443
         368    -5.39679    -5.65664   0.0223945
         369    -5.39998    -5.65594   0.0223446
         370    -5.40339    -5.65526   0.0222947
         371    -5.40699    -5.65459   0.0222446
         372    -5.41047    -5.65393   0.0221945
         373    -5.41455    -5.65329   0.0221443
         374    -5.41847    -5.65266   0.0220939
         375    -5.42191    -5.65205   0.0220436
         376    -5.42545    -5.65144   0.0219932
         377    -5.42909    -5.65086   0.0219428
         378    -5.43236    -5.65028   0.0218923
         379     -5.4363    -5.64971   0.0218419
         380    -5.43939    -5.64916   0.0217914
         381    -5.44253    -5.64862   0.0217409
         382    -5.44571    -5.64809   0.0216905
         383    -5.44846    -5.64756   0.0216401
         384    -5.45184    -5.64705   0.0215898
         385    -5.45433    -5.64655   0.0215395
         386    -5.45668    -5.64606   0.0214893
         387    -5.45903    -5.64558   0.0214392
         388    -5.46107     -5.6451   0.0213892
         389    -5.46309    -5.64464   0.0213394
         390    -5.46494    -5.64417   0.0212896
         391    -5.46736    -5.64372     0.02124
         392    -5.46943    -5.64328   0.0211905
         393      -5.471    -5.64284   0.0211411
         394    -5.47236    -5.64241   0.0210918
         395    -5.47334    -5.64198   0.0210428
         396    -5.47364    -5.64155   0.0209939
         397    -5.47414    -5.64113   0.0209453
         398    -5.47408    -5.64071   0.0208969
         399    -5.47437     -5.6403   0.0208487
         400    -5.47454    -5.63988   0.0208007
         401    -5.47398    -5.63947   0.0207529
         402     -5.4733    -5.63905   0.0207054
         403    -5.47219    -5.63864   0.0206582
         404    -5.47066    -5.63822   0.0206112
         405    -5.46977    -5.63781   0.0205645
         406    -5.46772    -5.63739   0.0205181
         407    -5.46544    -5.63697   0.0204721
         408    -5.46265    -5.63654   0.0204263
         409    -5.45998    -5.63611    0.020381
         410    -5.45746    -5.63567   0.0203359
         411    -5.45436    -5.63523   0.0202912
         412    -5.45149    -5.63478   0.0202469
         413    -5.44873    -5.63433   0.0202028
         414    -5.44673    -5.63388   0.0201591
         415    -5.44418    -5.63342   0.0201157
         416    -5.44157    -5.63296   0.0200727
         417    -5.43863     -5.6325   0.0200299
         418    -5.43615    -5.63203   0.0199875
         419    -5.43403    -5.63155   0.0199454
         420    -5.43212    -5.63108   0.0199036
         421    -5.43014     -5.6306    0.019862
         422    -5.42886    -5.63012   0.0198207
         423    -5.42723    -5.62964   0.0197797
         424    -5.42628    -5.62917   0.0197388
         425    -5.42541    -5.62869   0.0196982
         426    -5.42443    -5.62821   0.0196578
         427    -5.42453    -5.62773   0.0196175
         428    -5.42448    -5.62725   0.0195774
         429    -5.42423    -5.62678   0.0195375
         430    -5.42421    -5.62631   0.0194978
         431    -5.42421    -5.62584   0.0194582
         432    -5.42406    -5.62537   0.0194187
         433    -5.42403    -5.62491   0.0193795
         434    -5.42393    -5.62445   0.0193403
         435    -5.42388    -5.62398   0.0193014
         436    -5.42311    -5.62352   0.0192626
         437    -5.42312    -5.62307    0.019224
         438    -5.42222    -5.62261   0.0191856
         439    -5.42147    -5.62215   0.0191473
         440    -5.41951    -5.62169   0.0191093
         441    -5.41845    -5.62123   0.0190716
         442    -5.41693    -5.62077    0.019034
         443    -5.41543     -5.6203   0.0189967
         444     -5.4138    -5.61984   0.0189596
         445     -5.4119    -5.61937   0.0189228
         446     -5.4096     -5.6189   0.0188862
         447    -5.40737    -5.61843   0.0188498
         448    -5.40568    -5.61795   0.0188138
         449     -5.4032    -5.61747   0.0187779
         450    -5.40084    -5.61699   0.0187424
         451    -5.39862    -5.61651   0.0187071
         452    -5.39595    -5.61602    0.018672
         453    -5.39391    -5.61553   0.0186373
         454     -5.3916    -5.61504   0.0186027
         455    -5.38978    -5.61454   0.0185684
         456    -5.38755    -5.61404   0.0185344
         457    -5.38554    -5.61354   0.0185006
         458    -5.38358    -5.61304    0.018467
         459     -5.3823    -5.61254   0.0184336
         460    -5.38048    -5.61203   0.0184004
         461    -5.37859    -5.61153   0.0183675
         462    -5.37707    -5.61102   0.0183347
         463    -5.37578    -5.61051   0.0183022
         464    -5.37382       -5.61   0.0182698
         465    -5.37226    -5.60949   0.0182377
         466    -5.37108    -5.60898   0.0182057
         467    -5.37031    -5.60847   0.0181739
         468    -5.36951    -5.60796   0.0181423
         469    -5.36882    -5.60745   0.0181107
         470    -5.36795    -5.60694   0.0180794
         471    -5.36722    -5.60643   0.0180482
         472    -5.36664    -5.60592   0.0180171
         473    -5.36622    -5.60541   0.0179861
         474    -5.36595    -5.60491   0.0179552
         475    -5.36585    -5.60441   0.0179245
         476    -5.36561     -5.6039   0.0178939
         477    -5.36584     -5.6034   0.0178633
         478    -5.36637    -5.60291   0.0178328
         479    -5.36675    -5.60242   0.0178024
         480    -5.36786    -5.60193    0.017772
         481    -5.36894    -5.60144   0.0177417
         482    -5.36981    -5.60096   0.0177114
         483     -5.3709    -5.60049   0.0176811
         484    -5.37218    -5.60001   0.0176509
         485    -5.37317    -5.59955   0.0176207
         486    -5.37401    -5.59908   0.0175905
         487    -5.37495    -5.59862   0.0175604
         488    -5.37612    -5.59817   0.0175304
         489    -5.37689    -5.59771   0.0175003
         490    -5.37815    -5.59727   0.0174704
         491    -5.37942    -5.59682   0.0174404
         492    -5.37946    -5.59638   0.0174106
         493    -5.38006    -5.59594   0.0173808
         494    -5.38002     -5.5955   0.0173511
         495     -5.3805    -5.59507   0.0173215
         496    -5.38046    -5.59464   0.0172919
         497    -5.37958     -5.5942   0.0172626
         498     -5.3789    -5.59377   0.0172333
         499    -5.37827    -5.59334   0.0172042
         500    -5.37709    -5.59291   0.0171752
         501    -5.37534    -5.59247   0.0171464
         502    -5.37364    -5.59204   0.0171178
         503    -5.37153     -5.5916   0.0170894
         504    -5.36918    -5.59116   0.0170612
         505    -5.36674    -5.59071   0.0170332
         506    -5.36438    -5.59027   0.0170054
         507     -5.3615    -5.58981   0.0169778
         508    -5.35796    -5.58936   0.0169506
         509    -5.35514     -5.5889   0.0169235
         510    -5.35125    -5.58843   0.0168967
         511    -5.34752    -5.58796   0.0168702
         512    -5.34367    -5.58748    0.016844
         513    -5.33988      -5.587   0.0168181
         514    -5.33557    -5.58651   0.0167925
         515    -5.33167    -5.58602   0.0167672
         516    -5.32776    -5.58552   0.0167422
         517     -5.3231    -5.58501   0.0167175
         518    -5.31909     -5.5845   0.0166931
         519    -5.31497    -5.58398    0.016669
         520    -5.31108    -5.58345   0.0166452
         521    -5.30773    -5.58292   0.0166217
         522    -5.30418    -5.58239   0.0165984
         523    -5.30089    -5.58185   0.0165754
         524    -5.29727    -5.58131   0.0165526
         525    -5.29392    -5.58076   0.0165302
         526    -5.29038    -5.58021   0.0165079
         527    -5.28711    -5.57965    0.016486
         528    -5.28379    -5.57909   0.0164643
         529    -5.28089    -5.57853   0.0164428
         530    -5.27839    -5.57796   0.0164215
         531    -5.27553    -5.57739   0.0164005
         532    -5.27261    -5.57682   0.0163797
         533    -5.27009    -5.57624    0.016359
         534    -5.26782    -5.57567   0.0163386
         535    -5.26565    -5.57509   0.0163183
         536    -5.26373     -5.5745   0.0162982
         537    -5.26132    -5.57392   0.0162783
         538    -5.25934    -5.57334   0.0162585
         539    -5.25749    -5.57275   0.0162389
         540    -5.25566    -5.57216   0.0162195
         541    -5.25384    -5.57158   0.0162002
         542    -5.25297    -5.57099   0.0161809
         543    -5.25154     -5.5704   0.0161618
         544    -5.25035    -5.56981   0.0161428
         545     -5.2503    -5.56922   0.0161238
