#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         347    -7.63728    -7.53147   0.0177229
         348    -7.63741    -7.53178   0.0176746
         349    -7.63738    -7.53208   0.0176265
         350    -7.63816    -7.53238   0.0175788
         351    -7.63877    -7.53269   0.0175313
         352     -7.6392    -7.53299   0.0174841
         353    -7.63946    -7.53329   0.0174372
         354    -7.63922    -7.53359   0.0173905
         355    -7.63912    -7.53389    0.017344
         356    -7.63755    -7.53418   0.0172978
         357    -7.63775    -7.53447   0.0172517
         358    -7.63519    -7.53475   0.0172059
         359    -7.63472    -7.53503   0.0171602
         360    -7.63345     -7.5353   0.0171147
         361    -7.63169    -7.53557   0.0170694
         362    -7.63106    -7.53583   0.0170242
         363    -7.62868    -7.53609   0.0169793
         364    -7.62615    -7.53633   0.0169344
         365    -7.62381    -7.53657   0.0168897
         366    -7.62166    -7.53681   0.0168452
         367    -7.61939    -7.53703   0.0168008
         368    -7.61668    -7.53725   0.0167565
         369    -7.61386    -7.53746   0.0167124
         370    -7.61127    -7.53766   0.0166684
         371    -7.60794    -7.53784   0.0166246
         372    -7.60583    -7.53803   0.0165809
         373    -7.60365     -7.5382   0.0165374
         374    -7.60077    -7.53837    0.016494
         375    -7.59881    -7.53853   0.0164508
         376    -7.59553    -7.53868   0.0164077
         377    -7.59224    -7.53883   0.0163648
         378    -7.59024    -7.53896   0.0163221
         379    -7.58793    -7.53909   0.0162796
         380    -7.58598    -7.53921   0.0162372
         381    -7.58214    -7.53933    0.016195
         382    -7.57867    -7.53943   0.0161529
         383    -7.57496    -7.53952    0.016111
         384    -7.57328    -7.53961   0.0160693
         385    -7.57106    -7.53969   0.0160277
         386    -7.56863    -7.53977   0.0159864
         387    -7.56536    -7.53983   0.0159452
         388    -7.56321    -7.53989   0.0159042
         389    -7.56219    -7.53995   0.0158634
         390    -7.56037       -7.54   0.0158229
         391    -7.55872    -7.54005   0.0157825
         392    -7.55693    -7.54009   0.0157423
         393    -7.55532    -7.54013   0.0157023
         394    -7.55456    -7.54017   0.0156624
         395    -7.55366     -7.5402   0.0156228
         396    -7.55392    -7.54024   0.0155834
         397    -7.55437    -7.54027   0.0155442
         398    -7.55467    -7.54031   0.0155052
         399    -7.55353    -7.54034   0.0154664
         400    -7.55352    -7.54038   0.0154277
         401      -7.554    -7.54041   0.0153893
         402    -7.55365    -7.54044    0.015351
         403     -7.5541    -7.54048    0.015313
         404    -7.55435    -7.54051   0.0152751
         405    -7.55505    -7.54055   0.0152375
         406    -7.55585    -7.54058      0.0152
         407    -7.55708    -7.54063   0.0151627
         408    -7.55808    -7.54067   0.0151256
         409    -7.55852    -7.54071   0.0150887
         410    -7.56033    -7.54076   0.0150519
         411    -7.56189    -7.54081   0.0150154
         412    -7.56383    -7.54087   0.0149791
         413    -7.56454    -7.54092   0.0149429
         414    -7.56595    -7.54098   0.0149069
         415    -7.56805    -7.54105   0.0148711
