#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         628     1.11526     1.15621  0.00969014
         629     1.12038     1.15616   0.0096749
         630     1.12582     1.15611  0.00965966
         631     1.13154     1.15607  0.00964443
         632     1.13752     1.15604  0.00962922
         633     1.14371     1.15602  0.00961403
         634     1.15009     1.15601  0.00959887
         635     1.15663     1.15601  0.00958375
         636     1.16328     1.15602  0.00956869
         637     1.17001     1.15605  0.00955369
         638      1.1768     1.15608  0.00953877
         639     1.18361     1.15612  0.00952394
         640     1.19039     1.15618  0.00950921
         641     1.19713     1.15624  0.00949459
         642      1.2038     1.15631  0.00948009
         643     1.21036      1.1564  0.00946572
         644     1.21681     1.15649  0.00945149
         645      1.2231     1.15659   0.0094374
         646     1.22924     1.15671  0.00942346
         647     1.23519     1.15683  0.00940968
         648     1.24094     1.15696  0.00939605
         649     1.24648      1.1571  0.00938258
         650      1.2518     1.15724  0.00936928
         651      1.2569      1.1574  0.00935614
         652     1.26176     1.15756  0.00934316
         653     1.26638     1.15772  0.00933034
         654     1.27075     1.15789  0.00931767
         655     1.27487     1.15807  0.00930516
         656     1.27874     1.15826  0.00929279
         657     1.28235     1.15845  0.00928056
         658     1.28571     1.15864  0.00926848
         659     1.28882     1.15884  0.00925652
         660     1.29168     1.15904  0.00924468
         661     1.29428     1.15924  0.00923296
         662     1.29663     1.15945  0.00922134
         663     1.29872     1.15966  0.00920983
         664     1.30056     1.15987   0.0091984
         665     1.30213     1.16009  0.00918705
         666     1.30345      1.1603  0.00917578
         667     1.30452     1.16052  0.00916457
         668     1.30532     1.16073  0.00915342
         669     1.30587     1.16095   0.0091423
         670     1.30617     1.16117  0.00913123
         671      1.3062     1.16138  0.00912018
         672     1.30598      1.1616  0.00910914
         673     1.30549     1.16181  0.00909812
         674     1.30475     1.16203  0.00908709
         675     1.30375     1.16224  0.00907605
         676     1.30249     1.16244    0.009065
         677     1.30097     1.16265  0.00905392
         678     1.29919     1.16285   0.0090428
         679     1.29714     1.16305  0.00903165
         680     1.29483     1.16324  0.00902044
         681     1.29225     1.16343  0.00900919
         682     1.28939     1.16361  0.00899787
         683     1.28626     1.16379  0.00898649
         684     1.28284     1.16397  0.00897504
         685     1.27914     1.16414  0.00896351
         686     1.27515      1.1643   0.0089519
         687     1.27086     1.16445  0.00894022
         688     1.26627      1.1646  0.00892845
         689     1.26137     1.16474  0.00891659
         690     1.25616     1.16487  0.00890465
         691     1.25064       1.165  0.00889263
         692     1.24482     1.16511  0.00888053
         693     1.23868     1.16522  0.00886835
         694     1.23223     1.16532   0.0088561
         695     1.22548      1.1654  0.00884378
         696     1.21843     1.16548   0.0088314
         697     1.21109     1.16554  0.00881897
         698     1.20346      1.1656   0.0088065
         699     1.19556     1.16564  0.00879401
         700     1.18741     1.16567   0.0087815
         701     1.17901     1.16569  0.00876899
         702      1.1704      1.1657  0.00875651
         703     1.16159     1.16569  0.00874405
         704     1.15261     1.16567  0.00873165
         705     1.14349     1.16564  0.00871932
         706     1.13425      1.1656  0.00870709
         707     1.12494     1.16554  0.00869496
         708     1.11558     1.16547  0.00868297
         709     1.10622     1.16539  0.00867112
         710      1.0969     1.16529  0.00865944
         711     1.08764     1.16518  0.00864795
         712     1.07851     1.16506  0.00863666
         713     1.06954     1.16493  0.00862559
         714     1.06078     1.16478  0.00861474
         715     1.05228     1.16462  0.00860413
         716     1.04408     1.16445  0.00859376
         717     1.03622     1.16428  0.00858364
         718     1.02874     1.16409  0.00857376
         719     1.02171     1.16389  0.00856412
         720     1.01515     1.16368  0.00855471
         721      1.0091     1.16347  0.00854554
         722     1.00361     1.16325  0.00853657
         723    0.998696     1.16302  0.00852779
         724    0.994402     1.16279   0.0085192
         725    0.990754     1.16255  0.00851075
         726    0.987777     1.16231  0.00850243
         727    0.985488     1.16206  0.00849421
         728    0.983902     1.16182  0.00848607
         729    0.983027     1.16157  0.00847797
         730    0.982869     1.16133  0.00846989
         731    0.983428     1.16109   0.0084618
         732    0.984701     1.16085  0.00845367
