#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         591     2.74162      2.7423  2.5267e-05
         592     2.74166      2.7423 2.52473e-05
         593      2.7417      2.7423 2.52246e-05
         594     2.74175      2.7423  2.5199e-05
         595      2.7418      2.7423 2.51705e-05
         596     2.74185      2.7423 2.51395e-05
         597      2.7419     2.74229 2.51062e-05
         598     2.74195     2.74229 2.50709e-05
         599       2.742     2.74229 2.50338e-05
         600     2.74205     2.74229 2.49953e-05
         601      2.7421     2.74229 2.49557e-05
         602     2.74215     2.74229 2.49153e-05
         603      2.7422     2.74229 2.48745e-05
         604     2.74225     2.74229 2.48334e-05
         605      2.7423     2.74229 2.47923e-05
         606     2.74235     2.74229 2.47516e-05
         607      2.7424     2.74229 2.47115e-05
         608     2.74245     2.74229 2.46722e-05
         609      2.7425     2.74229  2.4634e-05
         610     2.74254     2.74229  2.4597e-05
         611     2.74259     2.74229 2.45615e-05
         612     2.74263      2.7423 2.45276e-05
         613     2.74267      2.7423 2.44954e-05
         614     2.74272      2.7423  2.4465e-05
         615     2.74275      2.7423 2.44364e-05
         616     2.74278      2.7423 2.44094e-05
         617     2.74281      2.7423  2.4384e-05
         618     2.74284      2.7423 2.43602e-05
         619     2.74286      2.7423 2.43379e-05
         620     2.74289      2.7423 2.43171e-05
         621     2.74291      2.7423 2.42976e-05
         622     2.74293      2.7423 2.42793e-05
         623     2.74295      2.7423 2.42622e-05
         624     2.74296     2.74231 2.42461e-05
         625     2.74297     2.74231 2.42307e-05
         626     2.74298     2.74231 2.42156e-05
         627     2.74299     2.74231 2.42012e-05
         628     2.74299     2.74231 2.41869e-05
         629     2.74299     2.74231 2.41724e-05
         630     2.74298     2.74231 2.41573e-05
         631     2.74297     2.74231 2.41415e-05
         632     2.74296     2.74231  2.4125e-05
         633     2.74294     2.74231 2.41072e-05
         634     2.74292     2.74232 2.40879e-05
         635     2.74289     2.74232  2.4067e-05
         636     2.74286     2.74232 2.40441e-05
         637     2.74282     2.74232 2.40193e-05
         638     2.74277     2.74232 2.39923e-05
         639     2.74273     2.74232 2.39632e-05
         640     2.74267     2.74232 2.39322e-05
         641     2.74262     2.74232 2.38993e-05
         642     2.74256     2.74232 2.38649e-05
         643     2.74249     2.74232 2.38293e-05
         644     2.74242     2.74232 2.37927e-05
         645     2.74234     2.74232 2.37559e-05
         646     2.74225     2.74232 2.37193e-05
         647     2.74216     2.74232 2.36839e-05
         648     2.74207     2.74232 2.36505e-05
         649     2.74197     2.74232 2.36202e-05
         650     2.74187     2.74232 2.35938e-05
         651     2.74178     2.74232 2.35722e-05
         652     2.74168     2.74232 2.35561e-05
         653     2.74159     2.74232 2.35467e-05
         654     2.74149     2.74232 2.35444e-05
         655      2.7414     2.74231 2.35501e-05
         656     2.74131     2.74231 2.35637e-05
         657     2.74123     2.74231 2.35856e-05
         658     2.74115     2.74231 2.36151e-05
