#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1994     3.09438     2.95361  0.00227162
        1995     3.09489     2.95368  0.00227158
        1996     3.09537     2.95375  0.00227155
        1997     3.09582     2.95383  0.00227153
        1998     3.09624      2.9539  0.00227151
        1999     3.09664     2.95397   0.0022715
        2000     3.09701     2.95404  0.00227149
        2001     3.09735     2.95411  0.00227148
        2002     3.09766     2.95418  0.00227148
        2003     3.09795     2.95425  0.00227148
        2004      3.0982     2.95433  0.00227148
        2005     3.09843      2.9544  0.00227148
        2006     3.09863     2.95447  0.00227149
        2007     3.09881     2.95454  0.00227149
        2008     3.09895     2.95461   0.0022715
        2009     3.09906     2.95469  0.00227151
        2010     3.09914     2.95476  0.00227151
        2011     3.09919     2.95483  0.00227152
        2012      3.0992      2.9549  0.00227152
        2013     3.09919     2.95497  0.00227153
        2014     3.09914     2.95504  0.00227153
        2015     3.09905     2.95512  0.00227152
        2016     3.09893     2.95519  0.00227152
        2017     3.09877     2.95526  0.00227151
        2018     3.09857     2.95533  0.00227149
        2019     3.09834      2.9554  0.00227147
        2020     3.09806     2.95547  0.00227144
        2021     3.09774     2.95554  0.00227141
        2022     3.09737     2.95561  0.00227137
        2023     3.09696     2.95568  0.00227132
        2024     3.09651     2.95575  0.00227126
        2025     3.09601     2.95582   0.0022712
        2026     3.09545     2.95589  0.00227112
        2027     3.09485     2.95596  0.00227104
        2028      3.0942     2.95603  0.00227094
        2029     3.09349     2.95609  0.00227083
        2030     3.09273     2.95616  0.00227071
        2031     3.09192     2.95623  0.00227057
        2032     3.09104     2.95629  0.00227043
        2033     3.09012     2.95636  0.00227026
        2034     3.08913     2.95643  0.00227008
        2035     3.08809     2.95649  0.00226989
        2036     3.08699     2.95655  0.00226968
        2037     3.08583     2.95662  0.00226945
        2038     3.08461     2.95668  0.00226921
        2039     3.08334     2.95674  0.00226895
        2040     3.08201      2.9568  0.00226866
        2041     3.08062     2.95686  0.00226836
        2042     3.07919     2.95692  0.00226804
        2043      3.0777     2.95698   0.0022677
        2044     3.07617     2.95704  0.00226734
        2045     3.07459      2.9571  0.00226696
        2046     3.07296     2.95716  0.00226656
        2047     3.07131     2.95721  0.00226614
        2048     3.06961     2.95727   0.0022657
        2049     3.06789     2.95732  0.00226524
        2050     3.06614     2.95737  0.00226475
        2051     3.06438     2.95743  0.00226425
        2052      3.0626     2.95748  0.00226373
        2053     3.06081     2.95753  0.00226318
        2054     3.05903     2.95758  0.00226262
        2055     3.05725     2.95763  0.00226204
        2056     3.05548     2.95767  0.00226144
        2057     3.05373     2.95772  0.00226082
        2058       3.052     2.95777  0.00226019
        2059      3.0503     2.95781  0.00225954
        2060     3.04863     2.95785  0.00225887
        2061     3.04701      2.9579  0.00225819
        2062     3.04543     2.95794  0.00225749
        2063      3.0439     2.95798  0.00225678
        2064     3.04243     2.95802  0.00225606
        2065     3.04101     2.95806  0.00225533
        2066     3.03965      2.9581  0.00225458
        2067     3.03835     2.95814  0.00225382
        2068     3.03711     2.95818  0.00225306
        2069     3.03593     2.95822  0.00225228
        2070     3.03481     2.95825   0.0022515
        2071     3.03376     2.95829  0.00225071
        2072     3.03276     2.95833  0.00224991
        2073     3.03182     2.95836   0.0022491
        2074     3.03093      2.9584  0.00224829
        2075      3.0301     2.95843  0.00224747
        2076     3.02931     2.95847  0.00224665
        2077     3.02856      2.9585  0.00224582
        2078     3.02786     2.95853  0.00224499
        2079     3.02719     2.95857  0.00224415
        2080     3.02656      2.9586  0.00224331
        2081     3.02596     2.95863  0.00224246
        2082     3.02539     2.95866  0.00224162
        2083     3.02484     2.95869  0.00224076
        2084     3.02432     2.95873  0.00223991
        2085     3.02382     2.95876  0.00223905
        2086     3.02334     2.95879  0.00223819
        2087     3.02287     2.95882  0.00223733
        2088     3.02243     2.95885  0.00223647
        2089       3.022     2.95888   0.0022356
        2090      3.0216     2.95891  0.00223473
        2091     3.02121     2.95894  0.00223386
        2092     3.02085     2.95897  0.00223299
        2093     3.02051       2.959  0.00223212
        2094      3.0202     2.95903  0.00223124
        2095     3.01991     2.95906  0.00223037
        2096     3.01967     2.95909  0.00222949
        2097     3.01945     2.95911  0.00222861
        2098     3.01928     2.95914  0.00222774
        2099     3.01915     2.95917  0.00222686
        2100     3.01906      2.9592  0.00222598
        2101     3.01903     2.95923   0.0022251
        2102     3.01904     2.95926  0.00222423
        2103     3.01912     2.95929  0.00222335
        2104     3.01926     2.95931  0.00222248
        2105     3.01945     2.95934  0.00222161
        2106     3.01972     2.95937  0.00222074
        2107     3.02004      2.9594  0.00221987
        2108     3.02044     2.95943    0.002219
        2109      3.0209     2.95946  0.00221814
        2110     3.02143     2.95949  0.00221729
        2111     3.02203     2.95952  0.00221643
        2112      3.0227     2.95955  0.00221559
        2113     3.02343     2.95958  0.00221474
        2114     3.02422     2.95961  0.00221391
        2115     3.02507     2.95964  0.00221308
        2116     3.02598     2.95967  0.00221225
        2117     3.02694      2.9597  0.00221144
        2118     3.02795     2.95973  0.00221063
        2119     3.02901     2.95977  0.00220983
        2120      3.0301      2.9598  0.00220903
        2121     3.03122     2.95983  0.00220825
        2122     3.03238     2.95987  0.00220747
        2123     3.03356      2.9599   0.0022067
        2124     3.03475     2.95994  0.00220595
        2125     3.03595     2.95997   0.0022052
        2126     3.03717     2.96001  0.00220446
        2127     3.03838     2.96005  0.00220373
        2128     3.03959     2.96008  0.00220301
        2129     3.04078     2.96012   0.0022023
        2130     3.04196     2.96016  0.00220161
        2131     3.04313      2.9602  0.00220092
        2132     3.04426     2.96024  0.00220024
        2133     3.04537     2.96028  0.00219957
        2134     3.04645     2.96032  0.00219891
        2135     3.04749     2.96036  0.00219826
        2136     3.04849      2.9604  0.00219762
        2137     3.04944     2.96044  0.00219698
        2138     3.05036     2.96049  0.00219636
        2139     3.05122     2.96053  0.00219574
        2140     3.05203     2.96057  0.00219513
        2141     3.05279     2.96061  0.00219453
        2142     3.05349     2.96066  0.00219393
        2143     3.05414      2.9607  0.00219334
        2144     3.05473     2.96074  0.00219276
        2145     3.05526     2.96079  0.00219218
        2146     3.05573     2.96083   0.0021916
        2147     3.05614     2.96088  0.00219103
        2148     3.05649     2.96092  0.00219046
        2149     3.05678     2.96097   0.0021899
        2150     3.05701     2.96101  0.00218933
        2151     3.05717     2.96106  0.00218877
        2152     3.05727      2.9611  0.00218821
        2153     3.05731     2.96114  0.00218765
        2154     3.05729     2.96119  0.00218709
        2155      3.0572     2.96123  0.00218653
        2156     3.05706     2.96128  0.00218597
        2157     3.05685     2.96132   0.0021854
        2158     3.05658     2.96137  0.00218484
        2159     3.05626     2.96141  0.00218427
        2160     3.05588     2.96145  0.00218369
        2161     3.05544      2.9615  0.00218312
        2162     3.05494     2.96154  0.00218253
        2163     3.05439     2.96158  0.00218195
        2164     3.05379     2.96163  0.00218135
        2165     3.05314     2.96167  0.00218076
        2166     3.05243     2.96171  0.00218015
        2167     3.05169     2.96175  0.00217954
        2168     3.05089     2.96179  0.00217892
        2169     3.05006     2.96183   0.0021783
        2170     3.04918     2.96187  0.00217767
        2171     3.04828     2.96191  0.00217703
        2172     3.04734     2.96195  0.00217638
        2173     3.04637     2.96199  0.00217573
        2174     3.04537     2.96203  0.00217506
        2175     3.04436     2.96207  0.00217439
        2176     3.04333     2.96211  0.00217371
        2177      3.0423     2.96214  0.00217303
        2178     3.04126     2.96218  0.00217233
        2179     3.04022     2.96222  0.00217163
        2180     3.03918     2.96225  0.00217092
        2181     3.03816     2.96229  0.00217021
        2182     3.03716     2.96232  0.00216948
        2183     3.03619     2.96235  0.00216875
        2184     3.03525     2.96239  0.00216802
        2185     3.03435     2.96242  0.00216727
        2186     3.03349     2.96245  0.00216653
        2187     3.03268     2.96248  0.00216577
        2188     3.03194     2.96252  0.00216502
        2189     3.03125     2.96255  0.00216426
        2190     3.03064     2.96258  0.00216349
        2191      3.0301     2.96261  0.00216272
        2192     3.02963     2.96264  0.00216195
        2193     3.02925     2.96267  0.00216118
        2194     3.02896      2.9627  0.00216041
        2195     3.02875     2.96273  0.00215963
        2196     3.02863     2.96276  0.00215886
        2197     3.02861     2.96279  0.00215808
        2198     3.02867     2.96282  0.00215731
        2199     3.02882     2.96285  0.00215654
        2200     3.02906     2.96288  0.00215577
        2201     3.02938     2.96291    0.002155
        2202     3.02979     2.96294  0.00215423
        2203     3.03027     2.96297  0.00215347
        2204     3.03083       2.963  0.00215272
        2205     3.03146     2.96303  0.00215196
        2206     3.03215     2.96307  0.00215122
        2207     3.03289      2.9631  0.00215047
        2208     3.03369     2.96313  0.00214974
        2209     3.03453     2.96316  0.00214901
        2210      3.0354     2.96319  0.00214828
        2211     3.03631     2.96323  0.00214757
        2212     3.03724     2.96326  0.00214686
        2213     3.03819     2.96329  0.00214615
        2214     3.03915     2.96333  0.00214546
        2215     3.04012     2.96336  0.00214477
        2216     3.04108      2.9634  0.00214409
        2217     3.04204     2.96343  0.00214341
        2218     3.04298     2.96347  0.00214275
        2219      3.0439     2.96351  0.00214209
        2220      3.0448     2.96354  0.00214144
        2221     3.04568     2.96358  0.00214079
        2222     3.04652     2.96362  0.00214015
        2223     3.04732     2.96365  0.00213952
        2224     3.04809     2.96369   0.0021389
        2225     3.04881     2.96373  0.00213828
        2226     3.04949     2.96377  0.00213766
        2227     3.05011     2.96381  0.00213706
        2228     3.05069     2.96385  0.00213645
        2229     3.05121     2.96389  0.00213585
        2230     3.05167     2.96393  0.00213526
        2231     3.05207     2.96396  0.00213467
        2232     3.05241       2.964  0.00213408
        2233     3.05269     2.96404  0.00213349
        2234      3.0529     2.96408  0.00213291
        2235     3.05304     2.96412  0.00213232
        2236     3.05311     2.96416  0.00213174
        2237     3.05312      2.9642  0.00213116
        2238     3.05305     2.96424  0.00213058
        2239      3.0529     2.96428  0.00212999
        2240     3.05269     2.96432  0.00212941
        2241     3.05239     2.96436  0.00212882
        2242     3.05202      2.9644  0.00212823
        2243     3.05157     2.96444  0.00212764
        2244     3.05104     2.96448  0.00212704
        2245     3.05043     2.96452  0.00212643
        2246     3.04974     2.96455  0.00212583
        2247     3.04897     2.96459  0.00212521
        2248     3.04812     2.96463  0.00212459
        2249      3.0472     2.96467  0.00212396
        2250      3.0462      2.9647  0.00212333
        2251     3.04513     2.96474  0.00212269
        2252     3.04399     2.96477  0.00212204
        2253     3.04279     2.96481  0.00212138
        2254     3.04153     2.96484  0.00212071
        2255     3.04021     2.96487  0.00212003
        2256     3.03885     2.96491  0.00211935
        2257     3.03744     2.96494  0.00211865
        2258     3.03601     2.96497  0.00211795
        2259     3.03456       2.965  0.00211723
        2260     3.03309     2.96503  0.00211651
        2261     3.03163     2.96506  0.00211578
        2262     3.03018     2.96509  0.00211504
        2263     3.02876     2.96512  0.00211429
        2264     3.02737     2.96515  0.00211354
        2265     3.02604     2.96517  0.00211277
        2266     3.02478      2.9652  0.00211201
        2267     3.02359     2.96522  0.00211123
        2268      3.0225     2.96525  0.00211045
        2269     3.02151     2.96528  0.00210967
        2270     3.02064      2.9653  0.00210888
        2271      3.0199     2.96532  0.00210809
        2272     3.01929     2.96535  0.00210729
        2273     3.01882     2.96537   0.0021065
        2274      3.0185     2.96539   0.0021057
        2275     3.01833     2.96542   0.0021049
        2276     3.01831     2.96544  0.00210411
        2277     3.01844     2.96546  0.00210331
        2278     3.01872     2.96549  0.00210252
        2279     3.01914     2.96551  0.00210173
        2280     3.01969     2.96553  0.00210094
        2281     3.02038     2.96556  0.00210016
        2282     3.02118     2.96558  0.00209938
        2283     3.02208     2.96561   0.0020986
        2284     3.02309     2.96563  0.00209784
        2285     3.02417     2.96566  0.00209707
        2286     3.02533     2.96568  0.00209632
        2287     3.02654     2.96571  0.00209557
        2288      3.0278     2.96574  0.00209483
        2289      3.0291     2.96577   0.0020941
        2290     3.03041     2.96579  0.00209337
        2291     3.03174     2.96582  0.00209266
        2292     3.03306     2.96585  0.00209195
        2293     3.03438     2.96588  0.00209125
        2294     3.03568     2.96591  0.00209056
        2295     3.03695     2.96594  0.00208988
        2296      3.0382     2.96598  0.00208921
        2297      3.0394     2.96601  0.00208854
        2298     3.04057     2.96604  0.00208789
        2299      3.0417     2.96607  0.00208724
        2300     3.04277     2.96611   0.0020866
        2301      3.0438     2.96614  0.00208596
        2302     3.04478     2.96617  0.00208533
        2303     3.04571     2.96621  0.00208472
        2304     3.04658     2.96624   0.0020841
        2305     3.04741     2.96628   0.0020835
        2306     3.04819     2.96631  0.00208289
        2307     3.04891     2.96635   0.0020823
        2308     3.04959     2.96639  0.00208171
        2309     3.05022     2.96642  0.00208113
        2310     3.05081     2.96646  0.00208054
        2311     3.05135      2.9665  0.00207997
        2312     3.05186     2.96653   0.0020794
        2313     3.05231     2.96657  0.00207883
        2314     3.05273     2.96661  0.00207826
        2315     3.05312     2.96664   0.0020777
        2316     3.05346     2.96668  0.00207714
        2317     3.05376     2.96672  0.00207659
        2318     3.05403     2.96676  0.00207603
        2319     3.05427     2.96679  0.00207548
        2320     3.05447     2.96683  0.00207493
        2321     3.05463     2.96687  0.00207438
        2322     3.05475     2.96691  0.00207383
        2323     3.05484     2.96695  0.00207328
        2324      3.0549     2.96698  0.00207274
        2325     3.05491     2.96702  0.00207219
        2326     3.05488     2.96706  0.00207164
        2327     3.05482      2.9671   0.0020711
        2328     3.05471     2.96713  0.00207055
        2329     3.05456     2.96717     0.00207
        2330     3.05436     2.96721  0.00206945
        2331     3.05412     2.96725   0.0020689
        2332     3.05383     2.96728  0.00206834
        2333     3.05348     2.96732  0.00206779
        2334     3.05308     2.96736  0.00206723
        2335     3.05263     2.96739  0.00206667
        2336     3.05212     2.96743   0.0020661
        2337     3.05155     2.96747  0.00206553
        2338     3.05092      2.9675  0.00206495
        2339     3.05023     2.96754  0.00206437
        2340     3.04947     2.96757  0.00206379
        2341     3.04865     2.96761   0.0020632
        2342     3.04776     2.96764   0.0020626
        2343      3.0468     2.96768    0.002062
        2344     3.04578     2.96771  0.00206139
        2345     3.04469     2.96774  0.00206077
        2346     3.04353     2.96777  0.00206014
        2347     3.04232     2.96781  0.00205951
        2348     3.04103     2.96784  0.00205887
        2349     3.03969     2.96787  0.00205822
        2350      3.0383      2.9679  0.00205756
        2351     3.03685     2.96793   0.0020569
        2352     3.03535     2.96796  0.00205622
        2353     3.03382     2.96798  0.00205554
        2354     3.03224     2.96801  0.00205485
        2355     3.03064     2.96804  0.00205415
        2356     3.02902     2.96806  0.00205344
        2357     3.02739     2.96809  0.00205272
        2358     3.02576     2.96811    0.002052
        2359     3.02413     2.96814  0.00205126
        2360     3.02252     2.96816  0.00205052
        2361     3.02094     2.96818  0.00204978
        2362     3.01939      2.9682  0.00204902
        2363     3.01789     2.96822  0.00204826
        2364     3.01645     2.96824   0.0020475
        2365     3.01507     2.96826  0.00204673
        2366     3.01376     2.96828  0.00204595
        2367     3.01254      2.9683  0.00204518
        2368     3.01141     2.96832  0.00204439
        2369     3.01037     2.96834  0.00204361
        2370     3.00942     2.96836  0.00204282
        2371     3.00858     2.96837  0.00204203
        2372     3.00784     2.96839  0.00204123
        2373      3.0072     2.96841  0.00204044
        2374     3.00666     2.96842  0.00203964
        2375     3.00622     2.96844  0.00203885
        2376     3.00587     2.96845  0.00203805
        2377     3.00561     2.96847  0.00203725
        2378     3.00543     2.96848  0.00203645
        2379     3.00532      2.9685  0.00203566
        2380     3.00528     2.96852  0.00203486
        2381     3.00529     2.96853  0.00203406
        2382     3.00535     2.96855  0.00203327
        2383     3.00545     2.96856  0.00203248
        2384     3.00557     2.96858  0.00203168
        2385     3.00572     2.96859  0.00203089
        2386     3.00587     2.96861   0.0020301
        2387     3.00602     2.96862  0.00202931
        2388     3.00616     2.96864  0.00202852
        2389     3.00629     2.96866  0.00202773
        2390     3.00639     2.96867  0.00202694
        2391     3.00647     2.96869  0.00202616
        2392     3.00652      2.9687  0.00202537
        2393     3.00652     2.96872  0.00202459
        2394     3.00649     2.96873   0.0020238
        2395     3.00642     2.96875  0.00202302
        2396      3.0063     2.96877  0.00202224
        2397     3.00614     2.96878  0.00202145
        2398     3.00594      2.9688  0.00202067
        2399      3.0057     2.96881  0.00201989
        2400     3.00542     2.96883   0.0020191
        2401      3.0051     2.96884  0.00201832
        2402     3.00476     2.96886  0.00201753
        2403     3.00439     2.96887  0.00201675
        2404       3.004     2.96889  0.00201596
        2405     3.00359      2.9689  0.00201517
        2406     3.00318     2.96892  0.00201439
        2407     3.00276     2.96893   0.0020136
        2408     3.00234     2.96894  0.00201281
        2409     3.00193     2.96896  0.00201202
        2410     3.00154     2.96897  0.00201123
        2411     3.00118     2.96898  0.00201044
        2412     3.00083       2.969  0.00200965
        2413     3.00053     2.96901  0.00200886
        2414     3.00026     2.96902  0.00200807
        2415     3.00004     2.96904  0.00200728
        2416     2.99986     2.96905  0.00200649
        2417     2.99974     2.96906   0.0020057
        2418     2.99968     2.96907  0.00200491
        2419     2.99967     2.96909  0.00200412
        2420     2.99973      2.9691  0.00200333
        2421     2.99985     2.96911  0.00200255
        2422     3.00003     2.96913  0.00200176
        2423     3.00029     2.96914  0.00200098
        2424      3.0006     2.96915  0.00200019
        2425     3.00099     2.96916  0.00199941
        2426     3.00144     2.96918  0.00199863
        2427     3.00196     2.96919  0.00199785
        2428     3.00253     2.96921  0.00199708
        2429     3.00317     2.96922  0.00199631
        2430     3.00387     2.96923  0.00199553
        2431     3.00463     2.96925  0.00199477
        2432     3.00544     2.96926    0.001994
        2433      3.0063     2.96928  0.00199324
        2434     3.00721     2.96929  0.00199248
        2435     3.00816     2.96931  0.00199173
        2436     3.00916     2.96933  0.00199098
        2437      3.0102     2.96934  0.00199023
        2438     3.01127     2.96936  0.00198949
        2439     3.01237     2.96938  0.00198875
        2440     3.01351      2.9694  0.00198802
        2441     3.01467     2.96941  0.00198729
        2442     3.01586     2.96943  0.00198657
        2443     3.01707     2.96945  0.00198585
        2444     3.01829     2.96947  0.00198514
        2445     3.01953     2.96949  0.00198443
        2446     3.02079     2.96951  0.00198373
        2447     3.02205     2.96954  0.00198304
        2448     3.02332     2.96956  0.00198235
        2449      3.0246     2.96958  0.00198167
        2450     3.02588      2.9696  0.00198099
        2451     3.02717     2.96963  0.00198032
        2452     3.02845     2.96965  0.00197966
        2453     3.02973     2.96967    0.001979
        2454     3.03101      2.9697  0.00197836
        2455     3.03228     2.96973  0.00197771
        2456     3.03354     2.96975  0.00197708
        2457      3.0348     2.96978  0.00197645
        2458     3.03604      2.9698  0.00197583
        2459     3.03728     2.96983  0.00197522
        2460      3.0385     2.96986  0.00197461
        2461      3.0397     2.96989  0.00197402
        2462     3.04089     2.96992  0.00197342
        2463     3.04207     2.96995  0.00197284
        2464     3.04322     2.96998  0.00197226
        2465     3.04436     2.97001  0.00197169
        2466     3.04547     2.97004  0.00197113
        2467     3.04656     2.97007  0.00197058
        2468     3.04764      2.9701  0.00197003
        2469     3.04869     2.97013  0.00196949
        2470     3.04971     2.97016  0.00196895
        2471     3.05071      2.9702  0.00196843
        2472     3.05168     2.97023  0.00196791
        2473     3.05263     2.97026  0.00196739
        2474     3.05355      2.9703  0.00196689
        2475     3.05444     2.97033  0.00196639
        2476      3.0553     2.97036  0.00196589
        2477     3.05614      2.9704   0.0019654
        2478     3.05694     2.97043  0.00196492
        2479     3.05771     2.97047  0.00196444
        2480     3.05846      2.9705  0.00196397
        2481     3.05917     2.97054   0.0019635
        2482     3.05985     2.97058  0.00196304
        2483     3.06049     2.97061  0.00196259
        2484     3.06111     2.97065  0.00196213
        2485     3.06169     2.97069  0.00196169
        2486     3.06224     2.97072  0.00196124
        2487     3.06275     2.97076   0.0019608
        2488     3.06323      2.9708  0.00196037
        2489     3.06368     2.97083  0.00195993
        2490     3.06409     2.97087  0.00195951
        2491     3.06446     2.97091  0.00195908
        2492     3.06481     2.97095  0.00195866
        2493     3.06511     2.97098  0.00195823
        2494     3.06539     2.97102  0.00195781
        2495     3.06562     2.97106   0.0019574
        2496     3.06583      2.9711  0.00195698
        2497       3.066     2.97114  0.00195657
        2498     3.06613     2.97117  0.00195615
        2499     3.06623     2.97121  0.00195574
        2500     3.06629     2.97125  0.00195533
        2501     3.06632     2.97129  0.00195491
        2502     3.06631     2.97133   0.0019545
        2503     3.06627     2.97136  0.00195409
        2504     3.06619      2.9714  0.00195368
        2505     3.06608     2.97144  0.00195326
        2506     3.06594     2.97148  0.00195285
        2507     3.06576     2.97152  0.00195243
        2508     3.06555     2.97155  0.00195201
        2509      3.0653     2.97159  0.00195159
        2510     3.06503     2.97163  0.00195117
        2511     3.06472     2.97166  0.00195074
        2512     3.06438      2.9717  0.00195032
        2513     3.06402     2.97174  0.00194988
        2514     3.06362     2.97177  0.00194945
        2515     3.06319     2.97181  0.00194902
        2516     3.06274     2.97185  0.00194858
        2517     3.06227     2.97188  0.00194813
        2518     3.06177     2.97192  0.00194769
        2519     3.06125     2.97195  0.00194724
        2520     3.06071     2.97199  0.00194678
        2521     3.06015     2.97202  0.00194632
        2522     3.05958     2.97206  0.00194586
        2523     3.05899     2.97209   0.0019454
        2524     3.05839     2.97213  0.00194492
        2525     3.05778     2.97216  0.00194445
        2526     3.05717      2.9722  0.00194397
        2527     3.05656     2.97223  0.00194349
        2528     3.05595     2.97226    0.001943
        2529     3.05534     2.97229  0.00194251
        2530     3.05473     2.97233  0.00194202
        2531     3.05414     2.97236  0.00194152
        2532     3.05356     2.97239  0.00194102
        2533       3.053     2.97242  0.00194051
        2534     3.05246     2.97246     0.00194
        2535     3.05195     2.97249  0.00193949
        2536     3.05146     2.97252  0.00193898
        2537       3.051     2.97255  0.00193846
        2538     3.05057     2.97258  0.00193794
        2539     3.05018     2.97261  0.00193742
        2540     3.04983     2.97264  0.00193689
        2541     3.04951     2.97267  0.00193637
        2542     3.04924      2.9727  0.00193584
        2543     3.04902     2.97273  0.00193531
        2544     3.04884     2.97276  0.00193478
        2545      3.0487     2.97279  0.00193425
        2546     3.04862     2.97282  0.00193372
        2547     3.04858     2.97285  0.00193319
        2548     3.04858     2.97288  0.00193266
        2549     3.04863     2.97291  0.00193213
        2550     3.04873     2.97294   0.0019316
        2551     3.04887     2.97297  0.00193107
        2552     3.04906       2.973  0.00193055
        2553     3.04928     2.97303  0.00193002
        2554     3.04954     2.97306   0.0019295
        2555     3.04984     2.97309  0.00192898
        2556     3.05017     2.97312  0.00192846
        2557     3.05054     2.97315  0.00192794
        2558     3.05093     2.97318  0.00192743
        2559     3.05134     2.97321  0.00192692
        2560     3.05177     2.97324  0.00192641
        2561     3.05223     2.97327   0.0019259
        2562     3.05269      2.9733   0.0019254
        2563     3.05317     2.97333   0.0019249
        2564     3.05366     2.97336  0.00192441
        2565     3.05415      2.9734  0.00192391
        2566     3.05464     2.97343  0.00192342
        2567     3.05514     2.97346  0.00192294
        2568     3.05562     2.97349  0.00192246
        2569      3.0561     2.97352  0.00192198
        2570     3.05658     2.97356   0.0019215
        2571     3.05704     2.97359  0.00192103
        2572     3.05749     2.97362  0.00192056
        2573     3.05792     2.97365  0.00192009
        2574     3.05833     2.97369  0.00191963
        2575     3.05872     2.97372  0.00191916
        2576      3.0591     2.97375   0.0019187
        2577     3.05945     2.97379  0.00191825
        2578     3.05977     2.97382  0.00191779
        2579     3.06008     2.97385  0.00191734
        2580     3.06035     2.97389  0.00191689
        2581      3.0606     2.97392  0.00191644
        2582     3.06082     2.97395    0.001916
        2583     3.06101     2.97399  0.00191555
        2584     3.06118     2.97402  0.00191511
        2585     3.06131     2.97406  0.00191466
        2586     3.06141     2.97409  0.00191422
        2587     3.06148     2.97412  0.00191378
        2588     3.06152     2.97416  0.00191334
        2589     3.06153     2.97419   0.0019129
        2590     3.06151     2.97422  0.00191246
        2591     3.06145     2.97426  0.00191201
        2592     3.06136     2.97429  0.00191157
        2593     3.06124     2.97432  0.00191113
        2594     3.06109     2.97436  0.00191068
        2595      3.0609     2.97439  0.00191024
        2596     3.06068     2.97442  0.00190979
        2597     3.06042     2.97446  0.00190934
        2598     3.06013     2.97449  0.00190889
        2599     3.05981     2.97452  0.00190844
        2600     3.05945     2.97456  0.00190799
        2601     3.05906     2.97459  0.00190753
        2602     3.05864     2.97462  0.00190707
        2603     3.05817     2.97465  0.00190661
        2604     3.05768     2.97469  0.00190614
        2605     3.05715     2.97472  0.00190567
        2606     3.05658     2.97475   0.0019052
        2607     3.05598     2.97478  0.00190473
        2608     3.05535     2.97481  0.00190425
        2609     3.05468     2.97484  0.00190376
        2610     3.05398     2.97487  0.00190327
        2611     3.05325      2.9749  0.00190278
        2612     3.05248     2.97493  0.00190228
        2613     3.05168     2.97496  0.00190178
        2614     3.05085     2.97499  0.00190128
        2615     3.04999     2.97502  0.00190077
        2616     3.04911     2.97505  0.00190025
        2617      3.0482     2.97507  0.00189973
        2618     3.04726      2.9751  0.00189921
        2619     3.04631     2.97513  0.00189867
        2620     3.04533     2.97516  0.00189814
        2621     3.04434     2.97518   0.0018976
        2622     3.04333     2.97521  0.00189705
        2623     3.04231     2.97523   0.0018965
        2624     3.04129     2.97526  0.00189595
        2625     3.04026     2.97528  0.00189539
        2626     3.03923     2.97531  0.00189482
        2627      3.0382     2.97533  0.00189425
        2628     3.03718     2.97536  0.00189368
        2629     3.03618     2.97538   0.0018931
        2630     3.03519      2.9754  0.00189251
        2631     3.03421     2.97542  0.00189193
        2632     3.03327     2.97545  0.00189133
        2633     3.03235     2.97547  0.00189074
        2634     3.03146     2.97549  0.00189014
        2635     3.03061     2.97551  0.00188954
        2636     3.02979     2.97553  0.00188894
        2637     3.02901     2.97555  0.00188833
        2638     3.02828     2.97557  0.00188772
        2639     3.02759     2.97559  0.00188711
        2640     3.02695     2.97561  0.00188649
        2641     3.02635     2.97563  0.00188587
        2642      3.0258     2.97565  0.00188526
        2643      3.0253     2.97567  0.00188464
        2644     3.02484     2.97569  0.00188402
        2645     3.02443      2.9757  0.00188339
        2646     3.02406     2.97572  0.00188277
        2647     3.02373     2.97574  0.00188215
        2648     3.02345     2.97576  0.00188152
        2649      3.0232     2.97578   0.0018809
        2650     3.02298     2.97579  0.00188027
        2651     3.02279     2.97581  0.00187965
        2652     3.02263     2.97583  0.00187902
        2653     3.02249     2.97585  0.00187839
        2654     3.02237     2.97586  0.00187777
        2655     3.02226     2.97588  0.00187714
        2656     3.02217      2.9759  0.00187652
        2657     3.02209     2.97592  0.00187589
        2658     3.02201     2.97593  0.00187526
        2659     3.02194     2.97595  0.00187464
        2660     3.02187     2.97597  0.00187401
        2661      3.0218     2.97599  0.00187339
        2662     3.02173       2.976  0.00187276
        2663     3.02165     2.97602  0.00187214
        2664     3.02158     2.97604  0.00187151
        2665      3.0215     2.97605  0.00187089
        2666     3.02143     2.97607  0.00187027
        2667     3.02135     2.97609  0.00186964
        2668     3.02128     2.97611  0.00186902
        2669     3.02122     2.97612  0.00186839
        2670     3.02116     2.97614  0.00186777
        2671     3.02111     2.97616  0.00186715
        2672     3.02108     2.97617  0.00186652
        2673     3.02106     2.97619   0.0018659
        2674     3.02107     2.97621  0.00186528
        2675      3.0211     2.97622  0.00186466
        2676     3.02116     2.97624  0.00186404
        2677     3.02125     2.97626  0.00186341
        2678     3.02137     2.97627   0.0018628
        2679     3.02154     2.97629  0.00186218
        2680     3.02174     2.97631  0.00186156
        2681     3.02199     2.97632  0.00186094
        2682     3.02228     2.97634  0.00186033
        2683     3.02262     2.97636  0.00185971
        2684       3.023     2.97638   0.0018591
        2685     3.02343     2.97639  0.00185849
        2686     3.02391     2.97641  0.00185788
        2687     3.02443     2.97643  0.00185728
        2688       3.025     2.97645  0.00185668
        2689     3.02561     2.97647  0.00185608
        2690     3.02626     2.97648  0.00185548
        2691     3.02694      2.9765  0.00185488
        2692     3.02767     2.97652  0.00185429
